Date,Open,High,Low,Close,Volume,TotalVolume,EMA,VP,TotalVP,VWAP,EMA>VWAP
2017-03-10 07:30:00,139.35,139.35,139.35,139.35,100.0,19805478.0,139.300111736,13935.0,2739590465.21,138.324884924,1.0
2017-03-10 07:35:00,139.26,139.26,139.25,139.25,500.0,19805978.0,139.290089389,69626.6666667,2739660091.87,138.324908362,1.0
2017-03-10 07:40:00,139.25,139.25,139.25,139.25,600.0,19806578.0,139.282071511,83550.0,2739743641.87,138.324936386,1.0
2017-03-10 07:45:00,139.24,139.24,139.24,139.24,445.0,19807023.0,139.273657209,61961.8,2739805603.67,138.324956944,1.0
2017-03-10 08:05:00,139.24,139.24,139.24,139.24,2140.0,19812808.0,139.255140614,297973.6,2740611058.47,138.325221668,1.0
2017-03-10 08:10:00,139.04,139.12,139.04,139.12,2646.0,19819045.0,139.200912491,368040.96,2741478460.76,138.325457193,1.0
2017-03-10 08:20:00,139.13,139.13,139.13,139.13,500.0,19819645.0,139.173783994,69565.0,2741561937.76,138.325481499,1.0
2017-03-10 08:25:00,139.15,139.15,139.15,139.15,200.0,19827210.0,139.172227195,27830.0,2742614538.86,138.325792628,1.0
2017-03-10 08:30:00,139.11,139.23,139.11,139.18,8422.0,19841696.0,139.167381756,1172117.81333,2744630274.35,138.326394798,1.0
2017-03-10 08:35:00,139.18,139.25,139.16,139.24,5415.0,19847111.0,139.181905405,753858.25,2745384132.6,138.326637696,1.0
2017-03-10 08:40:00,139.24,139.35,139.23,139.35,7175.0,19854286.0,139.215524324,999549.25,2746383681.85,138.326993066,1.0
2017-03-10 08:45:00,139.32,139.35,139.27,139.3,2670.0,19856956.0,139.232419459,371948.8,2746755630.65,138.327124795,1.0
2017-03-10 08:50:00,139.27,139.29,139.25,139.29,2000.0,19858956.0,139.243935567,278553.333333,2747034183.99,138.327220423,1.0
2017-03-10 09:00:00,139.31,139.31,139.31,139.31,400.0,19867822.0,139.267718763,55724.0,2748269306.45,138.327658988,1.0
2017-03-10 09:10:00,139.24,139.25,139.24,139.25,300.0,19908104.0,139.256220008,41774.0,2753876975.07,138.329444887,1.0
2017-03-10 09:15:00,139.23,139.26,139.2,139.24,1481.0,19912705.0,139.249776007,206204.566667,2754517572.23,138.329652964,1.0
2017-03-10 09:20:00,139.26,139.3,139.26,139.3,3245.0,19915950.0,139.259820805,451985.233333,2754969557.47,138.329808895,1.0
2017-03-10 09:25:00,139.27,139.31,139.26,139.26,7169.0,19923119.0,139.259856644,998474.423333,2755968031.89,138.330149606,1.0
2017-03-10 09:35:00,139.25,139.29,139.11,139.12,441432.0,441432.0,139.246666667,61435562.88,61435562.88,139.173333333,1.0
2017-03-10 09:40:00,138.91,138.93,138.9,138.92,6573.0,1073995.0,139.161777778,913099.25,149295431.47,139.009428787,1.0
2017-03-10 09:45:00,139.0101,139.015,138.975,138.99,20489.0,1614469.0,139.143422222,2847834.40667,224369072.827,138.973912058,1.0
2017-03-10 09:50:00,138.93,138.93,138.9,138.91,1752.0,2014921.0,139.088737778,243376.16,279998350.46,138.962445902,1.0
2017-03-10 09:55:00,139.03,139.035,139.03,139.0301,800.0,2457373.0,139.097810222,111225.36,341490324.999,138.965604733,1.0
2017-03-10 10:00:00,139.12,139.12,139.091,139.11,8532.0,2837781.0,139.114632178,1186860.924,394410161.176,138.985411903,1.0
2017-03-10 10:05:00,139.04,139.08,139.04,139.07,5701.0,3163580.0,139.096105742,792800.063333,439712101.815,138.991933763,1.0
2017-03-10 10:10:00,139.12,139.12,139.09,139.1,9838.0,3526721.0,139.103284594,1368498.59333,490224060.065,139.002790429,1.0
2017-03-10 10:15:00,139.195,139.2,139.19,139.195,6500.0,3828498.0,139.136827675,904767.5,532219623.847,139.015254506,1.0
2017-03-10 10:20:00,139.22,139.24,139.215,139.225,3150.0,4149811.0,139.15686214,438564.0,576937852.267,139.027500835,1.0
2017-03-10 10:25:00,139.2,139.21,139.1942,139.2,4300.0,4349818.0,139.161809712,598566.02,604779544.115,139.035597378,1.0
2017-03-10 10:30:00,139.11,139.11,139.1099,139.11,1356.0,4559672.0,139.13544777,188633.1148,633977615.603,139.040179996,1.0
2017-03-10 10:35:00,139.02,139.0303,138.97,139.01,24694.0,4822818.0,139.095958216,3432550.78273,670574029.911,139.041952218,1.0
2017-03-10 10:40:00,138.99,139.0,138.99,138.9957,1392.0,5044639.0,139.071106573,193481.3648,701411959.953,139.041061204,1.0
2017-03-10 10:45:00,138.99,139.0,138.98,138.99,6872.0,5183027.0,139.053973258,955139.28,720650932.388,139.040551475,1.0
2017-03-10 10:50:00,138.91,138.94,138.91,138.935,3484.0,5612274.0,139.014178606,484026.313333,780265610.338,139.028424189,-1.0
2017-03-10 10:55:00,138.91,138.9149,138.91,138.9149,1100.0,5768087.0,138.991378885,152804.593333,801913045.862,139.025823616,-1.0
2017-03-10 11:00:00,139.0172,139.0172,138.98,138.98,6939.0,5918886.0,139.005119108,964468.2636,822872458.332,139.024887172,-1.0
2017-03-10 11:05:00,138.97,138.97,138.95,138.959,6200.0,6099451.0,138.995895286,861549.933333,847964752.535,139.023127251,-1.0
2017-03-10 11:10:00,138.93,138.93,138.91,138.9199,15648.0,6341325.0,138.976808229,2173819.6384,881575225.859,139.020666163,-1.0
2017-03-10 11:15:00,139.08,139.085,139.07,139.07,5904.0,6565853.0,139.022006583,821098.8,912790678.289,139.020882479,1.0
2017-03-10 11:20:00,139.145,139.15,139.145,139.15,1471.0,6731170.0,139.060405267,204687.198333,935787057.52,139.022942151,1.0
2017-03-10 11:25:00,139.1693,139.18,139.1693,139.18,1975.0,6919328.0,139.086036213,274873.455833,961969404.215,139.026420516,1.0
2017-03-10 11:30:00,139.24,139.25,139.2047,139.2148,18432.0,7128270.0,139.122188971,2566161.408,991058133.059,139.032069921,1.0
2017-03-10 11:35:00,139.2675,139.29,139.2675,139.29,3652.0,7314755.0,139.163527177,508659.69,1017029338.66,139.038059191,1.0
2017-03-10 11:40:00,139.26,139.27,139.25,139.25,3349.0,7502414.0,139.176021741,466370.576667,1043162637.66,139.043598189,1.0
2017-03-10 11:45:00,139.335,139.3385,139.3346,139.3385,1900.0,7681082.0,139.221317393,264740.68,1068053533.31,139.049880383,1.0
2017-03-10 11:50:00,139.25,139.27,139.25,139.27,4900.0,7822354.0,139.218493914,682390.333333,1087731089.85,139.054188783,1.0
2017-03-10 11:55:00,139.156,139.16,139.156,139.16,1400.0,8012714.0,139.187595132,194822.133333,1114226248.85,139.057284317,1.0
2017-03-10 12:00:00,139.24,139.24,139.2348,139.2348,500.0,8146724.0,139.209836105,69618.2666667,1132882288.8,139.05985876,1.0
2017-03-10 12:05:00,139.185,139.19,139.185,139.19,2950.0,8272771.0,139.198700884,410605.583333,1150429214.48,139.062137038,1.0
2017-03-10 12:10:00,139.1453,139.1453,139.141,139.141,822.0,8344355.0,139.180760707,114375.0802,1160390254.49,139.062905939,1.0
2017-03-10 12:15:00,139.21,139.22,139.21,139.22,600.0,8404364.0,139.199648566,83530.0,1168742962.3,139.063819975,1.0
2017-03-10 12:20:00,139.16,139.17,139.16,139.16,1346.0,8502247.0,139.182918853,187313.846667,1182366759.49,139.065209408,1.0
2017-03-10 12:25:00,139.2247,139.23,139.22,139.23,2058.0,8605134.0,139.202575082,286528.48,1196689892.11,139.066967709,1.0
2017-03-10 12:30:00,139.27,139.28,139.27,139.28,4300.0,8697477.0,139.224460066,598889.666667,1209549418.22,139.06899877,1.0
2017-03-10 12:35:00,139.2,139.21,139.2,139.2,4429.0,8784781.0,139.207568053,616531.563333,1221704292.98,139.070546321,1.0
2017-03-10 12:40:00,139.09,139.1,139.09,139.0933,3636.0,8926699.0,139.168554442,505747.3596,1241448985.34,139.071451311,1.0
2017-03-10 12:45:00,138.96,138.965,138.96,138.96,1200.0,9209437.0,139.105515554,166754.0,1280750128.56,139.069318631,1.0
2017-03-10 12:50:00,138.97,138.97,138.965,138.97,900.0,9389051.0,139.080012443,125071.5,1305708096.08,139.067100187,1.0
2017-03-10 13:00:00,138.8553,138.88,138.85,138.88,7804.0,9738305.0,139.004577563,1083741.48,1354219579.37,139.061117861,-1.0
2017-03-10 13:05:00,139.03,139.08,139.03,139.08,19698.0,9933820.0,139.043662051,2739269.54,1381388633.31,139.059156831,-1.0
2017-03-10 13:10:00,138.9901,138.9901,138.98,138.98,1649.0,10053434.0,139.018129641,229183.571633,1398016457.61,139.058600037,-1.0
2017-03-10 13:20:00,139.01,139.02,139.005,139.01,2500.0,10360077.0,139.01008297,347529.166667,1440621443.49,139.055090372,-1.0
2017-03-10 13:25:00,138.99,138.99,138.99,138.99,1500.0,10433761.0,139.001266376,208485.0,1450862805.66,139.054632904,-1.0
2017-03-10 13:30:00,138.9554,138.9554,138.9554,138.9554,100.0,10520334.0,138.986381101,13895.54,1462893369.48,139.053890255,-1.0
2017-03-10 13:35:00,138.9,138.93,138.895,138.93,8814.0,10655651.0,138.966240881,1224426.19,1481691027.62,139.052135587,-1.0
2017-03-10 13:40:00,138.86,138.86,138.86,138.86,200.0,10793977.0,138.932208705,27772.0,1500902874.93,139.050034564,-1.0
2017-03-10 13:45:00,138.92,138.93,138.92,138.93,300.0,10909075.0,138.941366964,41678.0,1516890769.78,139.048523343,-1.0
2017-03-10 13:50:00,138.99,139.0,138.985,139.0,2200.0,11066584.0,138.962693571,305789.0,1538778826.12,139.047318135,-1.0
2017-03-10 13:55:00,139.02,139.029,139.02,139.02,1374.0,11239873.0,138.977354857,191017.602,1562870682.79,139.047005494,-1.0
2017-03-10 14:00:00,139.0937,139.0992,139.08,139.09,4515.0,11318358.0,139.012139885,627990.146,1573785660.02,139.047170979,-1.0
2017-03-10 14:05:00,139.0368,139.05,139.03,139.05,5049.0,11385758.0,139.011711908,702029.79,1583157862.74,139.047208165,-1.0
2017-03-10 14:10:00,139.0647,139.0647,139.04,139.05,2777.0,11480860.0,139.020969527,386146.200633,1596382486.26,139.047291427,-1.0
2017-03-10 14:15:00,139.0457,139.06,139.045,139.05,5844.0,11543265.0,139.026775621,812617.94,1605060001.84,139.047314762,-1.0
2017-03-10 14:20:00,139.1,139.11,139.1,139.11,1623.0,11684548.0,139.051420497,225770.12,1624708152.79,139.047582567,1.0
2017-03-10 14:25:00,139.1,139.1,139.1,139.1,100.0,11809808.0,139.059552398,13910.0,1642132657.42,139.04820954,1.0
2017-03-10 14:30:00,139.12,139.12,139.1142,139.12,2273.0,11919158.0,139.074841918,316215.365533,1657343997.99,139.048748074,1.0
2017-03-10 14:35:00,139.1773,139.185,139.16,139.16,4428.0,12053017.0,139.099873534,616237.38,1675970631.61,139.04988532,1.0
2017-03-10 14:45:00,139.24,139.24,139.24,139.24,100.0,12339630.0,139.150600662,13924.0,1715867568.34,139.053405033,1.0
2017-03-10 14:50:00,139.1969,139.2,139.19,139.2,8815.0,12442167.0,139.15408053,1227018.61667,1730141936.32,139.054710994,1.0
2017-03-10 14:55:00,139.17,139.18,139.17,139.17,3734.0,12587271.0,139.151664424,519673.226667,1750336588.3,139.056081998,1.0
2017-03-10 15:00:00,139.15,139.15,139.15,139.15,1400.0,12680144.0,139.147955539,194810.0,1763260696.29,139.056835339,1.0
2017-03-10 15:05:00,139.19,139.2,139.19,139.2,7100.0,12858544.0,139.164764431,988296.333333,1788089992.96,139.058511831,1.0
2017-03-10 15:10:00,139.21,139.22,139.2001,139.22,2738.0,13037152.0,139.175811545,381166.197933,1812952896.72,139.060501613,1.0
2017-03-10 15:15:00,139.18,139.18,139.175,139.175,500.0,13189397.0,139.169249236,69588.3333333,1834141232.91,139.061795843,1.0
2017-03-10 15:20:00,139.205,139.205,139.2,139.2,1415.0,13295122.0,139.179399389,196970.358333,1848855721.37,139.062711976,1.0
2017-03-10 15:25:00,139.17,139.18,139.17,139.18,1725.0,13414828.0,139.176319511,240079.75,1865517560.0,139.063844874,1.0
2017-03-10 15:30:00,139.2248,139.225,139.21,139.215,1670.0,13548809.0,139.192055609,232491.833333,1884169639.36,139.065333297,1.0
2017-03-10 15:35:00,139.24,139.25,139.24,139.25,5484.0,13705700.0,139.207644487,763628.72,1906012666.45,139.067152093,1.0
2017-03-10 15:40:00,139.2301,139.24,139.22,139.23,9486.0,13889438.0,139.20891559,1320735.78,1931596214.15,139.06942917,1.0
2017-03-10 15:45:00,139.26,139.26,139.241,139.25,11934.0,14140712.0,139.221132472,1661813.478,1966590036.44,139.072914889,1.0
2017-03-10 15:50:00,139.19,139.195,139.19,139.19,4274.0,14351100.0,139.205305977,594905.183333,1995877590.22,139.074885564,1.0
2017-03-10 15:55:00,139.19,139.21,139.19,139.21,5930.0,14554474.0,139.207844782,825475.766667,2024183944.44,139.076406639,1.0
2017-03-10 16:00:00,139.2058,139.21,139.2,139.21,5150.0,14857288.0,139.207715826,716914.333333,2066334301.63,139.078834686,1.0
2017-03-10 16:05:00,139.14,139.14,139.14,139.14,1326747.0,17022806.0,139.18457266,184603577.58,2367632880.54,139.085934513,1.0
2017-03-10 16:10:00,139.1,139.1,139.1,139.1,470.0,17686863.0,139.161258128,65377.0,2459983311.59,139.085337609,1.0
2017-03-10 16:15:00,139.12,139.14,139.09,139.09,22827.0,17715720.0,139.147006503,3175387.88,2463997494.14,139.085371305,1.0
2017-03-10 16:20:00,139.09,139.09,139.09,139.09,9975.0,17725695.0,139.135605202,1387422.75,2465384916.89,139.08537391,1.0
2017-03-10 16:25:00,139.07,139.07,139.02,139.07,2039.0,17727734.0,139.122484162,283529.746667,2465668446.64,139.085370225,1.0
2017-03-10 16:35:00,139.06,139.06,139.06,139.06,100.0,17757483.0,139.101589863,13906.0,2469806330.88,139.085383378,1.0
2017-03-10 16:40:00,139.09,139.1,139.04,139.1,6300.0,17778657.0,139.114071891,876204.0,2472751711.93,139.085405154,1.0
2017-03-10 16:45:00,139.08,139.08,139.08,139.08,400.0,17779057.0,139.107257513,55632.0,2472807343.93,139.085405032,1.0
2017-03-10 16:50:00,139.08,139.08,139.07,139.08,2488.0,17781545.0,139.10180601,346022.746667,2473153366.68,139.085403809,1.0
2017-03-10 16:55:00,139.08,139.08,139.08,139.08,1710.0,17783255.0,139.097444808,237826.8,2473391193.48,139.08540329,1.0
2017-03-10 17:00:00,139.08,139.08,139.07,139.07,2188.0,17785443.0,139.091955846,304292.453333,2473695485.93,139.085401805,1.0
2017-03-10 17:05:00,139.08,139.08,139.08,139.08,200.0,17785643.0,139.089564677,27816.0,2473723301.93,139.085401744,1.0
2017-03-10 17:10:00,139.08,139.08,139.08,139.08,7399.0,17793042.0,139.087651742,1029052.92,2474752354.85,139.085399498,1.0
2017-03-10 17:15:00,139.09,139.09,139.08,139.08,1700.0,17794742.0,139.086121393,236441.666667,2474988796.52,139.0853993,1.0
2017-03-10 17:25:00,139.08,139.08,139.08,139.08,3000.0,17797742.0,139.084897115,417240.0,2475406036.52,139.08539839,-1.0
2017-03-10 17:40:00,139.1,139.1,139.1,139.1,181.0,17797923.0,139.087917692,25177.1,2475431213.62,139.085398539,1.0
2017-03-10 17:45:00,139.08,139.08,139.08,139.08,6950.0,17804873.0,139.086334153,966606.0,2476397819.62,139.085396432,1.0
2017-03-10 17:50:00,139.08,139.08,139.08,139.08,900.0,17805773.0,139.085067323,125172.0,2476522991.62,139.085396159,-1.0
2017-03-10 17:55:00,139.1,139.1,139.1,139.1,1049.0,17806822.0,139.088053858,145915.9,2476668907.52,139.085397019,1.0
2017-03-10 18:10:00,139.11,139.11,139.1,139.1,2151.0,17808973.0,139.090443087,299211.27,2476968118.79,139.085399185,1.0
2017-03-10 18:15:00,139.08,139.09,139.08,139.09,2500.0,17811473.0,139.090354469,347716.666667,2477315835.45,139.085399363,1.0
2017-03-10 18:25:00,139.09,139.09,139.08,139.08,3942.0,17815415.0,139.088283575,548266.5,2477864101.95,139.085398906,1.0
2017-03-10 18:30:00,139.08,139.08,139.08,139.08,1000.0,17816415.0,139.08662686,139080.0,2478003181.95,139.085398603,1.0
2017-03-10 18:45:00,139.14,139.14,139.14,139.14,500.0,17816915.0,139.097301488,69570.0,2478072751.95,139.085400135,1.0
2017-03-10 19:00:00,139.09,139.09,139.09,139.09,100.0,17817015.0,139.095841191,13909.0,2478086660.95,139.085400161,1.0
2017-03-10 19:15:00,139.1,139.12,139.1,139.12,330.0,17817345.0,139.100672952,45907.4,2478132568.35,139.085400679,1.0
2017-03-10 19:30:00,139.12,139.12,139.12,139.12,1073.0,17818418.0,139.104538362,149275.76,2478281844.11,139.085402762,1.0
2017-03-10 19:45:00,139.08,139.08,139.08,139.08,220.0,17818638.0,139.09963069,30597.6,2478312441.71,139.085402695,1.0
2017-03-10 19:50:00,139.08,139.11,139.08,139.11,300.0,17818938.0,139.101704552,41730.0,2478354171.71,139.085402941,1.0
2017-03-10 19:55:00,139.12,139.12,139.12,139.12,300.0,17819238.0,139.105363641,41736.0,2478395907.71,139.085403524,1.0
2017-03-10 20:00:00,139.12,139.12,139.12,139.12,850.0,17820088.0,139.108290913,118252.0,2478514159.71,139.085405174,1.0
