Date,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-21 09:50:00,22.07,22.14,22.01,22.02,8320.0,,,,,0,0.0,1.0,1.0,183650.133333,1486088.67333,67773.0,21.9274441641,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 09:50:14
2017-04-21 09:55:00,22.05,22.15,22.05,22.11,6221.0,-0.000906207521522,,,,0,0.0,0.0,1.0,137380.416667,1611761.395,73453.0,21.942757886,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:00:01
2017-04-21 10:00:00,22.13,22.15,22.07,22.07,10378.0,0.00362811791383,,,,0,1.0,1.0,1.0,229526.766667,1783552.265,81216.0,21.9606021597,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:05:03
2017-04-21 10:05:00,22.16,22.16,22.12,22.12,8499.0,0.00135562584727,,,,0,0.0,1.0,1.0,188224.52,1947213.93833,88603.0,21.9768398173,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:10:11
2017-04-21 10:15:00,22.18,22.23,22.175,22.19,15046.0,0.000902527075812,,,,0,0.0,0.0,1.0,333945.97,2339801.79167,106299.0,22.0115127298,1.0,0.0,1.0,1.0,22.18,226.0,5012.68,20170421 10:20:02
2017-04-21 10:25:00,22.28,22.285,22.235,22.235,7876.0,0.00450856627592,,,,0,0.0,1.0,1.0,175372.266667,3844219.93,173986.0,22.0949957468,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:25:12
2017-04-21 10:30:00,22.255,22.28,22.215,22.28,4138.0,-0.00112208258528,,,,0,0.0,0.0,1.0,92070.5,3936290.43,178124.0,22.0985966518,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:30:05
2017-04-21 10:35:00,22.25,22.275,22.22,22.255,9728.0,-0.000224668613795,,,,0,0.0,0.0,1.0,216431.786667,4152722.21667,187852.0,22.1063508329,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:35:11
2017-04-21 10:40:00,22.21,22.265,22.21,22.25,4849.0,-0.00179775280899,22.1761111111,,,0,0.0,0.0,1.0,107785.188333,4260507.405,192701.0,22.1094203196,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:40:10
2017-04-21 10:45:00,22.295,22.31,22.21,22.21,16417.0,0.0038271049077,22.1998888889,0.0010722248666,,0,1.0,0.0,1.0,365633.951667,4616738.66833,208694.0,22.1220479186,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:45:05
2017-04-21 10:50:00,22.275,22.315,22.255,22.295,6536.0,-0.000897062121552,22.2149111111,0.000676680063464,,0,0.0,0.0,1.0,145632.973333,4762371.64167,215230.0,22.1268951432,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:50:07
2017-04-21 10:55:00,22.24,22.275,22.225,22.275,4804.0,-0.00157126823793,22.2199288889,0.000225874312649,,0,0.0,0.0,1.0,106872.986667,4849438.705,219143.0,22.1291061316,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:55:06
2017-04-21 11:00:00,22.215,22.24,22.17,22.24,23814.0,-0.00112410071942,22.2189431111,-4.43645784245e-05,,0,0.0,0.0,1.0,528869.25,5393824.95833,243671.0,22.1356868824,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 11:00:11
2017-04-21 11:05:00,22.245,22.295,22.21,22.215,8926.0,0.00135043889264,22.2241544889,0.000234546609698,,0,0.0,0.0,1.0,198603.5,5576911.455,251883.0,22.1408807065,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 11:05:10
2017-04-21 11:10:00,22.235,22.26,22.215,22.245,8492.0,-0.000449539222297,22.2263235911,9.7601113388e-05,,0,0.0,0.0,1.0,188833.773333,5736464.22833,259059.0,22.1434662696,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 11:10:04
2017-04-21 11:15:00,22.235,22.285,22.21,22.235,38120.0,0.0,22.2280588729,7.80732706722e-05,,0,0.0,0.0,1.0,847915.866667,6584380.095,297179.0,22.1562765034,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 11:15:11
2017-04-21 11:20:00,22.245,22.29,22.22,22.235,13662.0,0.000449741398696,22.2314470983,0.000152430108342,,0,0.0,0.0,1.0,304002.27,6888382.365,310841.0,22.1604690662,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 11:20:11
2017-04-21 11:25:00,22.25,22.265,22.225,22.245,6819.0,0.000224769611149,22.2351576786,0.000166906828933,,0,0.0,0.0,1.0,151700.02,7040082.385,317660.0,22.1623194138,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 11:25:02
2017-04-21 14:15:00,22.285,22.3,22.265,22.265,5045.0,0.00157303370787,22.2451261429,0.00044831992713,,0,,,,,,,,,,,,,,,
