,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-18 09:35:00,9.665,9.705,9.645,9.705,106994.0,-0.00412158681092,9.60024301078,0.00168918577728,9.2855,0.0,0,1,1,1034810.30333,1034810.30333,106994.0,9.67166666667,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 09:40:00,9.675,9.685,9.655,9.665,36319.0,0.00103466114847,9.61519440862,0.00155739785212,9.3225952381,0.0,0,1,1,351265.261667,1386075.565,143313.0,9.67166666667,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 09:45:00,9.655,9.675,9.655,9.675,21560.0,-0.00206718346253,9.6231555269,0.000827972679229,9.35425283447,0.0,0,0,1,208305.533333,1594381.09833,164873.0,9.67035899349,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 09:50:00,9.655,9.655,9.655,9.655,6379.0,0.0,9.62952442152,0.000661830166087,9.38289542166,0.0,0,0,1,61589.245,1655970.34333,171252.0,9.66978688327,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 09:55:00,9.665,9.665,9.645,9.655,34799.0,0.00103573278094,9.63661953721,0.000736808526147,9.40976252436,0.0,0,0,1,336100.341667,1992070.685,206051.0,9.66785254621,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:00:00,9.685,9.685,9.665,9.665,21229.0,0.00206932229695,9.64629562977,0.00100409614802,9.43597561728,0.0,0,1,1,205461.338333,2197532.02333,227280.0,9.66883150006,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:05:00,9.685,9.705,9.685,9.685,33316.0,0.0,9.65403650382,0.000802471160212,9.45969222516,0.0,0,0,1,322887.566667,2520419.59,260596.0,9.67175087108,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:10:00,9.695,9.705,9.685,9.685,27752.0,0.00103252452246,9.66222920305,0.000848629403191,9.48210248943,0.0,0,0,1,269055.64,2789475.23,288348.0,9.6739884792,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:15:00,9.695,9.705,9.695,9.695,63475.0,0.0,9.66878336244,0.000678327873574,9.50237844281,0.0,0,0,1,615601.708333,3405076.93833,351823.0,9.67838071511,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:20:00,9.695,9.705,9.685,9.695,67930.0,0.0,9.67402668995,0.000542294445421,9.52072335302,0.0,0,0,1,658581.35,4063658.28833,419753.0,9.68107026831,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:25:00,9.705,9.705,9.695,9.695,32664.0,0.00103145951521,9.68022135196,0.000640339561558,9.53827350988,0.0,0,0,1,316895.24,4380553.52833,452417.0,9.68255730517,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:30:00,9.705,9.705,9.705,9.705,3020.0,0.0,9.68517708157,0.000511943831358,9.55415222322,0.0,0,0,1,29309.1,4409862.62833,455437.0,9.68270612254,1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:35:00,9.715,9.715,9.705,9.705,5583.0,0.00103039670273,9.69114166526,0.000615846631984,9.56947105911,0.0,0,0,1,54220.235,4464082.86333,461020.0,9.68305683774,1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:40:00,9.735,9.74,9.715,9.715,22106.0,0.00205867215646,9.69991333221,0.000905122146767,9.58523572014,0.0,0,0,1,215091.38,4679174.24333,483126.0,9.6852047775,1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:45:00,9.735,9.735,9.735,9.735,3315.0,0.0,9.70693066576,0.000723442913211,9.59949898489,0.0,0,0,1,32271.525,4711445.76833,486441.0,9.68554412217,1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:50:00,9.725,9.735,9.725,9.735,4875.0,-0.0010272213662,9.71054453261,0.000372297585261,9.61145146252,0.0,0,0,1,47425.625,4758871.39333,491316.0,9.68596869089,1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:55:00,9.725,9.725,9.725,9.725,3713.0,0.0,9.71343562609,0.000297727225082,9.62226560895,0.0,0,0,1,36108.925,4794980.31833,495029.0,9.68626144798,1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 11:00:00,9.715,9.725,9.715,9.725,7319.0,-0.00102827763496,9.71374850087,3.22105168782e-05,9.63109745571,0.0,0,0,1,71128.4816667,4866108.8,502348.0,9.68672872192,1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 11:05:00,9.715,9.725,9.715,9.715,6002.0,0.0,9.7139988007,2.57675835154e-05,9.63908817422,0.0,0,0,1,58329.4366667,4924438.23667,508350.0,9.68710187207,1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 11:10:00,9.705,9.715,9.695,9.715,29074.0,-0.00102933607823,9.71219904056,-0.00018527489825,9.64536549096,0.0,0,0,1,282163.17,5206601.40667,537424.0,9.68807013953,1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 11:15:00,9.705,9.705,9.705,9.705,14693.0,0.0,9.71075923245,-0.00014824738512,9.65104496801,0.0,0,0,1,142595.565,5349196.97167,552117.0,9.68852067889,1,0,0,1,0.0,0,0.0,20170418 11:15:02
