,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-18 09:50:00,12.825,12.855,12.8,12.815,9278.0,,,,,0,0.0,0.0,0.0,119005.813333,248982.2,19392.0,12.8394286304,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 09:50:04
2017-04-18 09:55:00,12.85,12.88,12.79,12.825,21644.0,0.00194931773879,,,,0,0.0,0.0,0.0,277908.96,526891.16,41036.0,12.8397299932,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 09:55:00
2017-04-18 10:00:00,12.815,12.86,12.775,12.85,39634.0,-0.00272373540856,,,,0,0.0,0.0,0.0,507975.766667,1034866.92667,80670.0,12.8283987439,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:00:06
2017-04-18 10:05:00,12.785,12.825,12.77,12.815,8117.0,-0.00234100663285,,,,0,0.0,0.0,0.0,103843.486667,1138710.41333,88787.0,12.8251930275,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:05:08
2017-04-18 10:10:00,12.8,12.825,12.74,12.785,32461.0,0.00117324990223,,,,0,0.0,0.0,0.0,415122.088333,1553832.50167,121248.0,12.8153248026,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:10:01
2017-04-18 10:15:00,12.74,12.82,12.735,12.8,4445.0,-0.0046875,,,,0,0.0,0.0,0.0,56740.425,1610572.92667,125693.0,12.8135451192,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:15:03
2017-04-18 10:20:00,12.68,12.74,12.67,12.74,19873.0,-0.00470957613815,,,,0,0.0,0.0,0.0,252320.856667,1862893.78333,145566.0,12.7975886081,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:20:00
2017-04-18 10:25:00,12.685,12.715,12.635,12.68,4522.0,0.000394321766561,,,,0,0.0,0.0,0.0,57331.4233333,1920225.20667,150088.0,12.793995567,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:25:04
2017-04-18 10:30:00,12.72,12.745,12.685,12.685,4919.0,0.00275916436736,12.7666666667,,,0,0.0,0.0,0.0,62553.2833333,1982778.49,155007.0,12.7915416078,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:30:02
2017-04-18 10:35:00,12.725,12.725,12.695,12.72,2343.0,0.000393081761006,12.7583333333,-0.00065274151436,,0,0.0,0.0,0.0,29791.245,2012569.735,157350.0,12.7904018748,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:35:03
2017-04-18 10:40:00,12.7,12.74,12.67,12.725,4662.0,-0.00196463654224,12.7466666667,-0.000914435009797,,0,0.0,0.0,0.0,59222.94,2071792.675,162012.0,12.7878964213,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:40:00
2017-04-18 10:45:00,12.68,12.7,12.66,12.7,3235.0,-0.00157480314961,12.7333333333,-0.0010460251046,,0,0.0,0.0,0.0,41019.8,2112812.475,165247.0,12.7857841595,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:45:03
2017-04-18 10:50:00,12.66,12.68,12.625,12.68,11113.0,-0.00157728706625,12.7186666667,-0.00115183246073,,0,0.0,0.0,0.0,140635.015,2253447.49,176360.0,12.777543037,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:50:07
2017-04-18 10:55:00,12.68,12.705,12.625,12.66,7479.0,0.00157977883096,12.7109333333,-0.000608030191844,,0,0.0,0.0,0.0,94758.93,2348206.42,183839.0,12.773167935,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:55:01
2017-04-18 11:00:00,12.695,12.695,12.66,12.68,5544.0,0.00118296529968,12.7077466667,-0.000250702807032,,0,0.0,0.0,0.0,70316.4,2418522.82,189383.0,12.7705381159,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 11:00:07
2017-04-18 11:05:00,12.625,12.695,12.605,12.695,10710.0,-0.00551398188263,12.6911973333,-0.00130230274237,,0,0.0,0.0,0.0,135392.25,2553915.07,200093.0,12.7636402573,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 11:05:00
2017-04-18 11:10:00,12.645,12.65,12.625,12.625,1298.0,0.00158415841584,12.6819578667,-0.000728021669193,,0,0.0,0.0,0.0,16406.72,2570321.79,201391.0,12.7628433743,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 11:10:11
2017-04-18 11:15:00,12.7,12.705,12.645,12.645,6682.0,0.00434954527481,12.6855662933,0.000284532302079,,0,1.0,0.0,0.0,84750.0333333,2655071.82333,208073.0,12.7602900104,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 11:15:00
2017-04-18 14:15:00,12.735,12.765,12.73,12.755,17342.0,0.00275590551181,12.6954530347,0.000779369332415,,0,,,,,,,,,,,,,,,
