,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-18 09:35:00,4.475,4.475,4.475,4.475,9150.0,0.0,4.34116417212,0.00776723459466,4.21125,0.0,0,1,1,40946.25,40946.25,9150.0,4.475,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 09:40:00,4.475,4.475,4.475,4.475,8300.0,0.0,4.36793133769,0.0061658957172,4.23636904762,0.0,0,1,1,37142.5,78088.75,17450.0,4.475,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 09:45:00,4.475,4.475,4.475,4.475,513.0,0.0,4.38934507016,0.00490248834189,4.25909580499,0.0,0,1,1,2295.675,80384.425,17963.0,4.475,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 09:50:00,4.475,4.475,4.475,4.475,2113.0,0.0,4.40647605612,0.00390285696275,4.27965810928,0.0,0,1,1,9455.675,89840.1,20076.0,4.475,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 09:55:00,4.525,4.525,4.475,4.475,17631.0,0.0111731843575,4.4301808449,0.00537953422945,4.30302400363,0.0,1,1,1,79486.425,169326.525,37707.0,4.49058596547,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:00:00,4.525,4.525,4.525,4.525,1613.0,0.0,4.44914467592,0.00428059975068,4.32416457471,0.0,0,1,1,7298.825,176625.35,39320.0,4.49199771109,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:05:00,4.525,4.525,4.525,4.525,70386.0,0.0,4.46431574074,0.00340988345428,4.34329175807,0.0,0,1,1,318496.65,495122.0,109706.0,4.51317156764,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:10:00,4.525,4.525,4.525,4.525,3120.0,0.0,4.47645259259,0.0027186365297,4.36059730492,0.0,0,1,1,14118.0,509240.0,112826.0,4.51349866166,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:15:00,4.525,4.525,4.525,4.525,3800.0,0.0,4.48616207407,0.00216901246724,4.37625470445,0.0,0,1,1,17195.0,526435.0,116626.0,4.5138734073,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:20:00,4.525,4.525,4.525,4.525,4413.0,0.0,4.49392965926,0.00173145442755,4.39042092308,0.0,0,1,1,19968.825,546403.825,121039.0,4.51427907534,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:25:00,4.525,4.525,4.525,4.525,3271.0,0.0,4.50014372741,0.00138276933994,4.40323797802,0.0,0,1,1,14801.275,561205.1,124310.0,4.5145611777,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:30:00,4.525,4.525,4.525,4.525,1525.0,0.0,4.50511498192,0.00110468794334,4.41483436107,0.0,0,1,1,6900.625,568105.725,125835.0,4.51468768626,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:35:00,4.525,4.525,4.525,4.525,15179.0,0.0,4.50909198554,0.000882775163589,4.42532632668,0.0,0,0,1,68684.975,636790.7,141014.0,4.51579772221,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:40:00,4.475,4.525,4.475,4.525,33896.0,-0.0110497237569,4.50227358843,-0.0015121441589,4.43005715271,0.0,0,0,1,152249.533333,789040.233333,174910.0,4.51112133859,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:45:00,4.475,4.475,4.475,4.475,3164.0,0.0,4.49681887075,-0.00121154736139,4.43433742388,0.0,0,0,1,14158.9,803199.133333,178074.0,4.51047953847,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:50:00,4.475,4.525,4.475,4.475,33140.0,0.0,4.4924550966,-0.000970413591134,4.43821005018,0.0,0,0,1,148853.833333,952052.966667,211214.0,4.50752775226,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 10:55:00,4.475,4.525,4.475,4.475,15765.0,0.0,4.48896407728,-0.000777084966721,4.44171385492,0.0,0,0,1,70811.125,1022864.09167,226979.0,4.50642610844,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 11:00:00,4.475,4.475,4.475,4.475,3391.0,0.0,4.48617126182,-0.000622151437906,4.44488396398,0.0,0,0,1,15174.725,1038038.81667,230370.0,4.50596352245,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 11:05:00,4.475,4.475,4.475,4.475,2458.0,0.0,4.48393700946,-0.000498031001028,4.44775215789,0.0,0,0,1,10999.55,1049038.36667,232828.0,4.50563663591,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 11:10:00,4.475,4.475,4.475,4.475,1829.0,0.0,4.48214960757,-0.000398623327597,4.45034719047,0.0,0,0,1,8184.775,1057223.14167,234657.0,4.50539784309,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
2017-04-18 11:15:00,4.475,4.475,4.475,4.475,1244.0,0.0,4.48071968605,-0.000319025833217,4.45269507709,0.0,0,0,1,5566.9,1062790.04167,235901.0,4.50523754315,-1,0,0,1,0.0,0,0.0,20170418 11:15:02
