Date,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-21 09:35:00,25.845,26.005,25.73,26.005,14731.0,-0.00615266294943,26.0788758225,-0.00223698910927,25.464,0.0,0,0,1,380943.66,380943.66,14731.0,25.86,1,0,0,1,0.0,0,0.0,20170421 11:20:05
2017-04-21 09:40:00,25.835,25.85,25.755,25.845,8231.0,-0.00038692203521,26.030100658,-0.00187029398135,25.4993333333,0.0,0,0,1,212469.546667,593413.206667,22962.0,25.8432717824,1,0,0,1,0.0,0,0.0,20170421 11:20:05
2017-04-21 09:45:00,25.84,25.9,25.8,25.835,7565.0,0.00019353590091,25.9920805264,-0.00146062176603,25.5317777778,0.0,0,0,1,195530.033333,788943.24,30527.0,25.8441130802,1,0,0,1,0.0,0,0.0,20170421 11:20:05
2017-04-21 09:50:00,25.75,25.84,25.75,25.84,924.0,-0.00348297213622,25.9436644211,-0.00186272527223,25.5525608466,0.0,0,0,1,23820.72,812763.96,31451.0,25.8422294999,1,0,0,1,0.0,0,0.0,20170421 11:20:05
2017-04-21 09:55:00,25.655,25.76,25.655,25.75,9877.0,-0.00368932038835,25.8859315369,-0.00222531725983,25.5623169564,0.0,0,0,1,253740.13,1066504.09,41328.0,25.8058480933,1,0,0,1,0.0,0,0.0,20170421 11:20:05
2017-04-21 10:00:00,25.635,25.705,25.635,25.655,2651.0,-0.000779575131553,25.8357452295,-0.00193874836237,25.569239151,0.0,0,0,1,68020.2416667,1134524.33167,43979.0,25.7969560851,1,0,0,1,0.0,0,0.0,20170421 11:20:05
2017-04-21 10:05:00,25.7,25.75,25.65,25.65,13525.0,0.00253559586503,25.8085961836,-0.0010508326994,25.5816925652,0.0,0,0,1,347592.5,1482116.83167,57504.0,25.7741519141,1,0,0,1,0.0,0,0.0,20170421 11:20:05
2017-04-21 10:05:00,25.705,25.76,25.635,25.635,2860.0,0.000194552529183,25.7878769469,-0.000802803708228,25.5934361304,0.0,0,0,1,73502.0,1555618.83167,60364.0,25.7706386533,1,0,0,1,0.0,0,0.0,20170421 11:20:05
2017-04-21 10:10:00,25.68,25.765,25.68,25.705,13049.0,-0.000972573429294,25.7663015575,-0.000836648531429,25.6016803085,0.0,0,0,1,335468.041667,1891086.87333,73413.0,25.7595640191,1,0,0,1,0.0,0,0.0,20170421 11:20:05
2017-04-21 10:15:00,25.71,25.72,25.66,25.67,21335.0,0.00116822429907,25.755041246,-0.000437016988096,25.6119964696,0.0,0,0,1,548238.383333,2439325.25667,94748.0,25.7454010287,1,0,0,1,0.0,0,0.0,20170421 11:20:05
2017-04-21 10:20:00,25.77,25.77,25.665,25.68,74578.0,0.00233372228705,25.7580329968,0.000116161755308,25.6270444249,0.0,0,0,1,1919264.83,4358590.08667,169326.0,25.7408199961,1,0,0,1,0.0,0,0.0,20170421 11:20:05
2017-04-21 10:25:00,25.83,25.855,25.765,25.77,20160.0,0.0023282887078,25.7724263974,0.00055879269357,25.6463735273,0.0,0,0,1,520464.0,4879054.08667,189486.0,25.7488895574,1,0,0,1,0.0,0,0.0,20170421 11:20:05
2017-04-21 10:30:00,25.75,25.83,25.745,25.83,7895.0,-0.00309717382888,25.767941118,-0.000174034040077,25.6562427151,0.0,0,0,1,203493.625,5082547.71167,197381.0,25.7499339433,1,0,0,1,0.0,0,0.0,20170421 11:20:05
2017-04-21 10:35:00,25.78,25.825,25.715,25.75,34500.0,0.00116504854369,25.7703528944,9.35960074628e-05,25.6680291232,0.0,0,0,1,889180.0,5971727.71167,231881.0,25.7534153797,1,0,0,1,0.0,0,0.0,20170421 11:20:05
