Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20
2017-04-27 10:45:00,9.545,9.555,9.545,9.555,26842.0,,,,,0
2017-04-27 10:50:00,9.555,9.555,9.555,9.555,2450.0,0.0,,,,0
2017-04-27 10:55:00,9.555,9.555,9.555,9.555,5412.0,0.0,,,,0
2017-04-27 11:00:00,9.555,9.555,9.555,9.555,5440.0,0.0,,,,0
2017-04-27 11:05:00,9.555,9.555,9.545,9.545,168825.0,-0.00104657247514,,,,0
2017-04-27 11:10:00,9.545,9.545,9.545,9.545,4670.0,0.0,,,,0
2017-04-27 11:15:00,9.545,9.545,9.545,9.545,6039.0,0.0,,,,0
2017-04-27 11:20:00,9.545,9.555,9.545,9.555,15041.0,0.00104766893662,,,,0
2017-04-27 11:40:00,9.555,9.565,9.555,9.565,9069.0,0.00104657247514,9.55277777778,,,0
2017-04-27 12:15:00,9.555,9.555,9.555,9.555,8453.0,-0.00104547830633,9.55322222222,4.65251526607e-05,,0
2017-04-27 13:25:00,9.555,9.555,9.555,9.555,7155.0,0.0,9.55357777778,3.72183905373e-05,,0
2017-04-27 13:35:00,9.555,9.555,9.555,9.555,12846.0,0.0,9.55386222222,2.97736043042e-05,,0
2017-04-27 14:10:00,9.555,9.555,9.555,9.555,38470.0,0.0,9.55408977778,2.38181742904e-05,,0
2017-04-27 14:45:00,9.585,9.585,9.585,9.585,6127.0,0.00313971742543,9.56027182222,0.00064705739513,,0
2017-04-27 14:50:00,9.585,9.585,9.585,9.585,7200.0,0.0,9.56521745778,0.000517311186075,,0
2017-04-27 15:10:00,9.575,9.575,9.575,9.575,26943.0,-0.00104329681794,9.56717396622,0.000204544063225,,0
2017-04-27 15:30:00,9.565,9.565,9.565,9.565,7607.0,-0.00104438642298,9.56673917298,-4.54463612745e-05,,0
2017-04-27 15:35:00,9.565,9.565,9.565,9.565,24203.0,0.0,9.56639133838,-3.6358741392e-05,,0
2017-04-27 15:45:00,9.565,9.565,9.555,9.555,57116.0,-0.00104547830633,9.56411307071,-0.000238153301058,,0
