Date,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-17 09:35:00,15.875,15.95,15.84,15.91,230939.0,-0.00966936993138,0,0,16.05,-1,15.9768444105,-0.00159108964675,15.95975,0.0,0,0,1,3669235.81167,3669235.81167,230939.0,15.8883333333,1,0,0,1,0.0,0,0.0,20170421 16:26:08
2017-04-17 09:40:00,15.815,15.87,15.805,15.8631,205632.0,-0.00377952755906,0,0,16.0416,-1,15.9444755284,-0.00202598718929,15.9459642857,-1.0,0,0,0,3255154.56,6924390.37167,436571.0,15.8608573901,1,0,0,1,0.0,0,0.0,20170421 16:26:08
2017-04-17 09:45:00,15.7277,15.82,15.7,15.815,254370.0,-0.00552007587733,0,0,16.022672,-1,15.9011204227,-0.00271913024693,15.9251772109,0.0,0,0,0,4006132.483,10930522.8547,690941.0,15.8197629822,1,0,0,1,0.0,0,0.0,20170421 16:26:08
2017-04-17 09:50:00,15.83,15.83,15.72,15.725,227695.0,0.00650444756703,1,1,15.98395136,-1,15.8868963382,-0.000894533477292,15.9161127146,0.0,1,0,0,3596063.03333,14526585.888,918636.0,15.8132120753,1,0,0,1,0.0,0,0.0,20170421 16:26:08
2017-04-17 09:55:00,15.88,15.88,15.815,15.825,176436.0,0.00315855969678,1,1,15.9498771968,-1,15.8855170705,-8.6817941422e-05,15.9126734085,0.0,1,0,0,2797980.9,17324566.788,1095072.0,15.82048193,1,0,0,1,0.0,0,0.0,20170421 16:26:08
2017-04-17 10:00:00,15.89,15.89,15.81,15.88,150604.0,0.000629722921914,0,0,15.9198919332,-1,15.8864136564,5.64404600421e-05,15.9105140362,0.0,0,0,0,2389081.45333,19713648.2413,1245676.0,15.8256627256,1,0,0,1,0.0,0,0.0,20170421 16:26:08
2017-04-17 10:05:00,15.95,15.96,15.86,15.89,207646.0,0.0037759597231,1,1,15.7,1,15.8991309251,0.000800512248277,15.9142746042,0.0,1,0,0,3306416.47333,23020064.7147,1453322.0,15.8396175897,1,0,0,1,0.0,0,0.0,20170421 16:26:08
2017-04-17 10:10:00,15.94,15.97,15.9,15.95,106741.0,-0.000626959247649,0,0,15.7104,1,15.9073047401,0.000514104513575,15.9167246419,0.0,0,0,0,1701095.73667,24721160.4513,1560063.0,15.8462577802,1,0,0,1,0.0,0,0.0,20170421 16:26:08
2017-04-17 10:15:00,15.95,15.97,15.91,15.949,113826.0,0.000627352572146,0,0,15.731168,1,15.9158437921,0.000536800678426,15.9198937236,0.0,0,0,0,1814765.86,26535926.3113,1673889.0,15.8528590076,1,0,0,1,0.0,0,0.0,20170421 16:26:08
2017-04-17 10:20:00,15.93,15.965,15.9,15.95,106697.0,-0.0012539184953,0,0,15.75027456,1,15.9186750337,0.00017788824885,15.9208562261,0.0,0,0,0,1699861.03833,28235787.3497,1780586.0,15.8575813522,1,0,0,1,0.0,0,0.0,20170421 16:26:08
2017-04-17 10:25:00,15.92,15.95,15.91,15.93,188551.0,-0.000627746390458,0,0,15.7678525952,1,15.9189400269,1.66466910316e-05,15.9207746808,0.0,0,0,0,3002988.92667,31238776.2763,1969137.0,15.8641964862,1,0,0,1,0.0,0,0.0,20170421 16:26:08
