Date,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-24 09:35:00,16.923,16.923,16.85,16.85,6880.0,0.00882265275708,16.7218614111,0.00301619024702,16.649,0.0,1,1,1,116262.826667,116262.826667,6880.0,16.8986666667,-1,0,0,1,0.0,0,0.0,20170424 10:32:58
2017-04-24 09:40:00,16.825,16.875,16.675,16.875,6501.0,-0.00579093541334,16.7424891288,0.00123357784656,16.6657619048,0.0,0,1,1,109162.625,225425.451667,13381.0,16.8466819869,-1,0,0,1,0.0,0,0.0,20170424 10:32:58
2017-04-24 09:45:00,16.65,16.85,16.625,16.825,3408.0,-0.0104011887073,16.7239913031,-0.00110484323004,16.664260771,0.0,0,0,1,56942.0,282367.451667,16789.0,16.8185985864,-1,0,0,1,0.0,0,0.0,20170424 10:32:58
2017-04-24 09:50:00,16.55,16.675,16.55,16.65,2802.0,-0.00600600600601,16.6891930425,-0.00208073898054,16.6533787928,0.0,0,0,1,46489.85,328857.301667,19591.0,16.7861416807,-1,0,0,1,0.0,0,0.0,20170424 10:32:58
2017-04-24 09:55:00,16.575,16.575,16.525,16.55,11393.0,0.00151057401813,16.666354434,-0.0013684669135,16.6459141459,0.0,0,0,1,188649.091667,517506.393333,30984.0,16.7023752044,-1,0,0,1,0.0,0,0.0,20170424 10:32:58
2017-04-24 10:00:00,16.45,16.6,16.4,16.55,10660.0,-0.00754147812971,16.6230835472,-0.00259630184662,16.6272556558,-1.0,0,0,0,175712.333333,693218.726667,41644.0,16.6463050299,-1,0,0,1,0.0,0,0.0,20170424 10:32:58
2017-04-24 10:05:00,16.4497,16.5,16.4,16.4,3200.0,-1.82370820668e-05,16.5884068377,-0.00208605757988,16.6103455933,0.0,0,0,0,52639.68,745858.406667,44844.0,16.6322898641,-1,0,0,1,0.0,0,0.0,20170424 10:32:58
2017-04-24 10:10:00,16.525,16.525,16.45,16.45,4122.0,0.00457759108069,16.5757254702,-0.000764471698321,16.6022174416,0.0,1,0,0,68013.0,813871.406667,48966.0,16.6211535896,-1,0,0,1,0.0,0,0.0,20170424 10:32:58
2017-04-24 10:15:00,16.45,16.525,16.45,16.525,1235.0,-0.00453857791225,16.5505803762,-0.00151698301733,16.5877205424,0.0,0,0,0,20346.625,834218.031667,50201.0,16.61755805,-1,0,0,1,0.0,0,0.0,20170424 10:32:58
2017-04-24 10:20:00,16.475,16.5,16.425,16.45,4561.0,0.00151975683891,16.5354643009,-0.000913325991413,16.5769852526,0.0,0,0,0,75104.4666667,909322.498333,54762.0,16.6049906565,-1,0,0,1,0.0,0,0.0,20170424 10:32:58
2017-04-24 10:25:00,16.55,16.55,16.5,16.5,3625.0,0.00455235204856,16.5383714407,0.000175812409176,16.5744152286,0.0,1,0,0,59933.3333333,969255.831667,58387.0,16.6005417587,-1,0,0,1,0.0,0,0.0,20170424 10:32:58
2017-04-24 10:30:00,16.5795,16.6,16.55,16.55,6750.0,0.00178247734139,16.5465971526,0.000497371333202,16.5748994925,0.0,0,0,0,111891.375,1081147.20667,65137.0,16.5980503656,-1,0,0,1,0.0,0,0.0,20170424 10:32:58
2017-04-24 10:35:00,16.6,16.6,16.575,16.575,799.0,0.00123646672095,16.5572777221,0.000645484348442,16.577290017,0.0,0,0,0,13256.7416667,1094403.94833,65936.0,16.5979730092,-1,0,0,1,0.0,0,0.0,20170424 10:40:10
2017-04-24 10:40:00,16.55,16.575,16.55,16.575,700.0,-0.00301204819277,16.5558221777,-8.79096454653e-05,16.5746909678,0.0,0,0,0,11590.8333333,1105994.78167,66636.0,16.597556601,-1,0,0,1,0.0,0,0.0,20170424 10:45:09
2017-04-24 10:45:00,16.525,16.6,16.5,16.5,8888.0,-0.00151057401813,16.5496577421,-0.000372342458465,16.5699584947,0.0,0,0,0,147022.333333,1253017.115,75524.0,16.5909792251,-1,0,0,1,0.0,0,0.0,20170424 10:50:06
2017-04-24 10:50:00,16.575,16.575,16.55,16.55,1109.0,0.00302571860817,16.5547261937,0.00030625718391,16.570438638,0.0,1,0,0,18372.4333333,1271389.54833,76633.0,16.5906273842,-1,0,0,1,0.0,0,0.0,20170424 10:55:03
2017-04-24 10:55:00,16.5838,16.6,16.5838,16.6,2434.0,0.000530920060332,16.560540955,0.000351244786038,16.5717111487,0.0,0,0,0,40378.1128,1311767.66113,79067.0,16.5905834436,-1,0,0,1,0.0,0,0.0,20170424 11:00:12
2017-04-24 11:00:00,16.555,16.585,16.555,16.585,2000.0,-0.00173663454697,16.559432764,-6.69175599493e-05,16.5701196107,0.0,0,0,0,33130.0,1344897.66113,81067.0,16.5899522757,-1,0,0,1,0.0,0,0.0,20170424 11:05:04
2017-04-24 11:05:00,16.575,16.575,16.575,16.575,7248.0,0.00120809423135,16.5625462112,0.0001880165372,16.5705844097,0.0,0,0,0,120135.6,1465033.26113,88315.0,16.5887251445,-1,0,0,1,0.0,0,0.0,20170424 11:10:10
2017-04-24 11:10:00,16.55,16.6,16.55,16.6,1905.0,-0.00150829562594,16.5600369689,-0.000151500995257,16.5686239897,0.0,0,0,0,31559.5,1496592.76113,90220.0,16.5882593786,-1,0,0,1,0.0,0,0.0,20170424 11:15:01
2017-04-24 11:15:00,16.575,16.575,16.575,16.575,2201.0,0.00151057401813,16.5630295752,0.000180712532082,16.5692312288,0.0,0,0,0,36481.575,1533074.33613,92421.0,16.5879436073,-1,0,0,1,0.0,0,0.0,20170424 11:20:04
