,Open,High,Low,Close,Volume
2017-03-16 17:10:00,88.06,88.06,87.939,87.99,1315.0
2017-03-16 17:15:00,87.99,88.05,87.99,88.04,1950.0
2017-03-16 17:20:00,88.13,88.15,88.06,88.14,1300.0
2017-03-16 17:25:00,88.1,88.12,87.95,87.95,2050.0
2017-03-16 17:30:00,87.93,87.93,87.7,87.8609,3608.0
2017-03-16 17:35:00,87.82,87.925,87.67,87.91,2700.0
2017-03-16 17:40:00,87.91,87.91,87.78,87.79,1909.0
2017-03-16 17:45:00,87.74,87.82,87.73,87.81,1250.0
2017-03-16 17:50:00,87.72,87.86,87.72,87.77,2300.0
2017-03-16 17:55:00,87.81,87.9,87.81,87.87,3000.0
2017-03-16 18:00:00,87.8783,87.99,87.84,87.99,2218.0
2017-03-16 18:05:00,87.99,88.01,87.9,87.91,1200.0
2017-03-16 18:10:00,87.84,87.88,87.8,87.88,707.0
2017-03-16 18:15:00,87.84,87.86,87.63,87.74,19131.0
2017-03-16 18:20:00,87.66,87.7,87.6,87.6,1000.0
2017-03-16 18:25:00,87.66,87.73,87.62,87.65,3000.0
2017-03-16 18:30:00,87.69,87.69,87.66,87.66,400.0
2017-03-16 18:35:00,87.64,87.64,87.55,87.61,4590.0
2017-03-16 18:40:00,87.6929,87.78,87.6929,87.78,1300.0
2017-03-16 18:45:00,87.78,87.91,87.78,87.82,2000.0
2017-03-16 18:50:00,87.8,87.93,87.71,87.87,4171.0
2017-03-16 18:55:00,87.81,87.91,87.77,87.9,4830.0
2017-03-16 19:00:00,87.91,88.07,87.91,88.06,4100.0
2017-03-16 19:05:00,87.95,87.98,87.9,87.9272,1400.0
2017-03-16 19:10:00,87.96,87.98,87.81,87.81,1800.0
2017-03-16 19:15:00,87.81,87.81,87.72,87.81,16513.0
2017-03-16 19:20:00,87.85,87.85,87.78,87.82,4300.0
2017-03-16 19:25:00,87.79,87.93,87.78,87.89,4129.0
2017-03-16 19:30:00,87.9,88.02,87.9,87.98,7303.0
2017-03-16 19:35:00,87.95,87.95,87.82,87.92,3327.0
2017-03-16 19:40:00,87.9,87.92,87.84,87.92,7400.0
