,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,timestamp
2017-03-23 12:30:00,90.04,90.07,90.03,90.07,1051.0,-0.00144124168514,90.0397728635,8.39342233239e-05,90.0832228542,0.0,0,0,0,94649.5566667,2415136.33333,26823.0,90.0397544396,1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 12:35:00,90.03,90.38,90.0,90.27,4322.0,0.00222049517042,90.0858182908,0.00051138986517,90.1010111538,0.0,0,0,0,389916.433333,2805052.76667,31145.0,90.0643045968,1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 12:40:00,90.39,90.44,90.39,90.41,795.0,0.00155090284701,90.1506546326,0.000719717521291,90.1304386629,1.0,0,0,1,71878.6,2876931.36667,31940.0,90.0729920685,1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 12:45:00,90.34,90.41,90.33,90.41,719.0,0.0,90.2025237061,0.000575359920417,90.1570635522,0.0,0,0,1,64985.6166667,2941916.98333,32659.0,90.0798243465,1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 12:50:00,90.45,90.8,90.45,90.73,3379.0,0.00353943147882,90.3080189649,0.00116953777395,90.2116289282,0.0,1,1,1,306340.14,3248257.12333,36038.0,90.1342228574,1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 12:55:00,90.8,90.8,90.77,90.77,1200.0,0.000440868510966,90.4004151719,0.00102312295279,90.2648071255,0.0,0,1,1,108936.0,3357193.12333,37238.0,90.1550331203,1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 13:05:00,90.83,90.94,90.83,90.94,700.0,0.00187286548419,90.5083321375,0.00119376626107,90.3291112088,0.0,0,1,1,63632.3333333,3420825.45667,37938.0,90.1688401251,1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 13:10:00,90.8,90.81,90.8,90.81,400.0,-0.00142951396525,90.56866571,0.000666607936203,90.3749101413,0.0,0,0,1,36322.6666667,3457148.12333,38338.0,90.1754948963,1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 13:15:00,90.75,90.75,90.68,90.68,500.0,-0.00143156040084,90.590932568,0.00024585608965,90.4039663183,0.0,0,0,1,45351.6666667,3502499.79,38838.0,90.1822902827,1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 13:20:00,90.79,90.83,90.79,90.83,410.0,0.00165416850463,90.6387460544,0.000527795498309,90.4445409546,0.0,0,0,1,37234.8333333,3539734.62333,39248.0,90.1889172272,1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 13:30:00,90.69,90.69,90.37,90.37,12344.0,-0.00506440603325,90.5849968435,-0.000593004793448,90.4374418161,0.0,0,0,1,1116843.97333,4656578.59667,51592.0,90.2577647051,1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 13:35:00,90.37,90.93,90.37,90.8,51697.0,0.0047582162222,90.6279974748,0.000474699263592,90.471971167,0.0,1,0,1,4688917.9,9345496.49667,103289.0,90.4791071331,1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 13:40:00,90.8,90.81,90.28,90.41,16777.0,-0.00429515418502,90.5843979799,-0.000481081963406,90.4660691511,0.0,0,0,1,1518318.5,10863814.9967,120066.0,90.4820265243,1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 13:45:00,90.47,90.74,90.39,90.63,9723.0,0.00243335914169,90.5935183839,0.0001006840497,90.4816816129,0.0,0,0,1,880774.16,11744589.1567,129789.0,90.4898655253,1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 13:50:00,90.66,90.66,90.32,90.35,9074.0,-0.00308948471808,90.5448147071,-0.000537606637277,90.4691405069,0.0,0,0,1,820682.806667,12565271.9633,138863.0,90.4868248802,1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 13:55:00,90.42,90.42,90.28,90.355,8016.0,5.53403431103e-05,90.5068517657,-0.000419272396158,90.4582699824,0.0,0,0,1,724258.96,13289530.9233,146879.0,90.4794485484,1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 14:00:00,90.37,90.3888,89.95,90.0088,17553.0,-0.00383155331747,90.4072414126,-0.00110058356019,90.4154633174,-1.0,0,0,0,1581803.8076,14871334.7309,164432.0,90.440636439,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 14:05:00,90.05,90.155,89.8005,89.8005,11347.0,-0.00231421816533,90.28589313,-0.00134224073884,90.3568953824,0.0,0,0,0,1020307.11067,15891641.8416,175779.0,90.4069419077,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 14:10:00,89.83,89.98,89.71,89.97,12905.0,0.00188751733008,90.222714504,-0.000699761876609,90.3200482031,0.0,0,0,0,1159987.43333,17051629.2749,188684.0,90.3713577989,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 14:15:00,89.93,89.96,89.75,89.77,10423.0,-0.00222296320996,90.1321716032,-0.00100354884359,90.26766266,0.0,0,0,0,936263.346667,17987892.6216,199107.0,90.342843906,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 14:20:00,89.71,89.9,89.68,89.78,8844.0,0.000111395789239,90.0617372826,-0.000781455937345,90.2212185971,0.0,0,0,0,794073.28,18781965.9016,207951.0,90.3191901054,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 14:25:00,89.74,89.7534,89.42,89.4291,16316.0,-0.00390844286033,89.9352098261,-0.00140489691109,90.1457787307,0.0,0,0,0,1460839.46333,20242805.3649,224267.0,90.2620776348,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 14:30:00,89.47,89.5,89.21,89.3,25769.0,-0.00144360169117,89.8081678609,-0.00141259430493,90.0652283754,0.0,0,0,0,2302116.56333,22544921.9283,250036.0,90.1667037077,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 14:35:00,89.25,89.51,89.25,89.51,7446.0,0.0023516237402,89.7485342887,-0.000664010563746,90.0123494825,0.0,0,0,0,665846.14,23210768.0683,257482.0,90.145206532,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 14:40:00,89.49,89.57,89.31,89.31,2052.0,-0.00223438721931,89.6608274309,-0.000977251143224,89.9454590556,0.0,0,0,0,183441.96,23394210.0283,259534.0,90.1392882176,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 14:45:00,89.39,89.39,89.24,89.37,5842.0,0.000671817265704,89.6026619448,-0.000648727965775,89.8906534313,0.0,0,0,0,521885.333333,23916095.3616,265376.0,90.1215458881,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 14:50:00,89.36,89.42,89.27,89.295,10563.0,-0.000839207787848,89.5411295558,-0.000686725010348,89.8339245331,0.0,0,0,0,943575.185,24859670.5466,275939.0,90.0911815532,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 14:55:00,89.36,89.37,89.32,89.37,1784.0,0.000839912649085,89.5069036446,-0.000382236759026,89.7897412442,0.0,0,0,0,159406.346667,25019076.8933,277723.0,90.0864418621,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 15:00:00,89.37,89.5,89.33,89.4,17363.0,0.000335683115139,89.4855229157,-0.000238872400431,89.7526230305,0.0,0,0,0,1552425.83,26571502.7233,295086.0,90.0466397025,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 15:05:00,89.38,89.63,89.35,89.57,8214.0,0.00190156599553,89.5024183326,0.000188806147704,89.7352303609,0.0,0,0,0,735289.9,27306792.6233,303300.0,90.0322869214,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 15:10:00,89.51,89.55,89.31,89.36,7230.0,-0.00234453500056,89.4739346661,-0.000318244658022,89.6994941361,0.0,0,0,0,646410.2,27953202.8233,310530.0,90.017720746,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 15:15:00,89.31,89.31,88.961,88.99,6240.0,-0.00414055505819,89.3771477328,-0.00108173328437,89.631923266,0.0,0,0,0,555902.88,28509105.7033,316770.0,89.9993866315,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 15:20:00,88.9849,89.0,88.8,88.8,10298.0,-0.00213507135633,89.2617181863,-0.00129148836696,89.5526924787,0.0,0,0,0,915148.933333,29424254.6366,327068.0,89.9637220291,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 15:25:00,88.77,88.88,88.66,88.66,6867.0,-0.00157657657658,89.141374549,-0.0013482110775,89.4676741474,0.0,0,0,0,609331.8,30033586.4366,333935.0,89.9384204609,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 15:30:00,88.64,88.78,88.47,88.47,6105.0,-0.00214301827205,89.0070996392,-0.0015063141048,89.3726575619,0.0,0,0,0,540740.2,30574326.6366,340040.0,89.9139120004,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 15:35:00,88.49,88.64,88.41,88.44,7165.0,-0.000339097999322,88.8936797114,-0.00127427956088,89.2838330322,0.0,0,0,0,634078.616667,31208405.2533,347205.0,89.8846654088,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 15:40:00,88.48,88.66,88.48,88.66,7340.0,0.00248756218905,88.8469437691,-0.000525751014318,89.2244203625,0.0,0,0,0,650324.0,31858729.2533,354545.0,89.8580695067,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 15:45:00,88.69,88.8799,88.69,88.74,7989.0,0.000902323482969,88.8255550153,-0.000240737080112,89.1782850899,0.0,0,0,0,709183.2637,32567912.517,362534.0,89.8340914699,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 15:50:00,88.75,88.83,88.73,88.8,6239.0,0.000676132521974,88.8204440122,-5.75397818225e-05,89.1422579385,0.0,0,0,0,553940.013333,33121852.5303,368773.0,89.8163708577,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 15:55:00,88.81,88.87,88.7743,88.86,7220.0,0.000675675675676,88.8283552098,8.9069556489e-05,89.11537623,0.0,0,0,0,641387.015333,33763239.5456,375993.0,89.7975216178,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 16:00:00,88.845,89.06,88.845,88.97,7111.0,0.00123790231825,88.8566841678,0.000318917962371,89.1015308748,0.0,0,0,0,632582.708333,34395822.254,383104.0,89.7819449914,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 16:05:00,88.94,89.01,88.88,88.88,1700.0,-0.00101157693605,88.8613473343,5.24796359338e-05,89.0804326962,0.0,0,0,0,151169.666667,34546991.9206,384804.0,89.778151788,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 16:10:00,88.89,89.02,88.89,89.02,3025.0,0.00157515751575,88.8930778674,0.000357079136207,89.0746772014,0.0,0,0,0,269154.416667,34816146.3373,387829.0,89.7719003409,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 16:15:00,89.01,89.01,88.75,88.75,5529.0,-0.00303302628623,88.8644622939,-0.00032191003133,89.0437555631,0.0,0,0,0,491177.93,35307324.2673,393358.0,89.7587547916,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 16:20:00,88.75,88.77,88.72,88.72,2279.0,-0.000338028169014,88.8355698351,-0.000325129506658,89.0129217,0.0,0,0,0,202230.863333,35509555.1306,395637.0,89.7528672258,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 16:25:00,88.7204,88.83,88.6,88.8,10939.0,0.000901713255185,88.8284558681,-8.00801642997e-05,88.9926434428,0.0,0,0,0,970763.323333,36480318.454,406576.0,89.7257055359,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 16:30:00,88.83,88.94,88.67,88.81,13247.0,0.000112612612613,88.8247646945,-4.15539546013e-05,88.9752488292,0.0,0,0,0,1176421.91333,37656740.3673,419823.0,89.6967063913,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 16:35:00,88.85,88.91,88.78,88.9097,7580.0,0.00112262132643,88.8417517556,0.000191242399127,88.9690060836,0.0,0,0,0,673608.575333,38330348.9426,427403.0,89.6819838481,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 16:40:00,88.89,89.05,88.89,89.05,3411.0,0.00157800554945,88.8834014045,0.000468807154954,88.9767197899,0.0,0,0,0,303567.63,38633916.5726,430814.0,89.6765578014,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 16:45:00,89.0,89.11,89.0,89.11,1800.0,0.000673778775969,88.9287211236,0.000509878316864,88.9894131433,0.0,0,0,0,160332.0,38794248.5726,432614.0,89.6740479333,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 16:50:00,89.06,89.18,89.02,89.02,1700.0,-0.00100998765571,88.9469768989,0.000205285480929,88.9923261772,0.0,0,0,0,151424.666667,38945673.2393,434314.0,89.671696605,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 16:55:00,89.07,89.14,89.07,89.12,400.0,0.00112334306897,88.9815815191,0.000389047738708,89.0044855889,0.0,0,0,0,35644.0,38981317.2393,434714.0,89.6711797626,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 17:00:00,89.17,89.28,89.145,89.15,900.0,0.000336624775584,89.0152652153,0.0003785468364,89.0183441043,0.0,0,0,0,80272.5,39061589.7393,435614.0,89.6701890649,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 17:05:00,89.28,89.28,89.07,89.25,11460.0,0.00112170499159,89.0622121722,0.00052740343841,89.0404065705,1.0,0,0,1,1022232.0,40083821.7393,447074.0,89.6581365485,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 17:10:00,89.1,89.24,89.1,89.23,3300.0,-0.000224089635854,89.0957697378,0.000376787918669,89.0584630876,0.0,0,0,1,294327.0,40378148.7393,450374.0,89.654706398,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 17:15:00,89.28,89.35,89.12,89.19,6480.0,-0.000448279726549,89.1146157902,0.000211525782881,89.0709904126,0.0,0,0,1,578145.6,40956294.3393,456854.0,89.6485405388,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 17:20:00,89.19,89.47,89.19,89.47,1400.0,0.00313936539971,89.1856926322,0.000797589052322,89.1089913257,0.0,1,0,1,125127.333333,41081421.6726,458254.0,89.6477099439,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 17:25:00,89.37,89.48,89.36,89.415,904.0,-0.000614731194814,89.2315541057,0.000514224560144,89.138135009,0.0,0,0,1,80834.1733333,41162255.846,459158.0,89.6472583424,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 17:30:00,89.43,89.455,89.16,89.345,4780.0,-0.000782866409439,89.2542432846,0.000254273043648,89.1578364367,0.0,0,0,1,426949.6,41589205.446,463938.0,89.6438865667,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 17:35:00,89.4,89.45,89.25,89.2732,2675.0,-0.000803626392076,89.2580346277,4.24780149606e-05,89.1688234427,0.0,0,0,1,238942.77,41828148.216,466613.0,89.6420550134,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 17:40:00,89.325,89.33,89.17,89.2,1200.0,-0.000819954924882,89.2464277021,-0.000130037879315,89.1717926386,0.0,0,0,1,107080.0,41935228.216,467813.0,89.6410065902,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 17:45:00,89.16,89.32,89.16,89.29,2200.0,0.00100896860987,89.2551421617,9.76449119203e-05,89.1830504826,0.0,0,0,1,196364.666667,42131592.8826,470013.0,89.639207602,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 17:50:00,89.33,89.35,89.22,89.23,1300.0,-0.000671967745548,89.2501137294,-5.63377327117e-05,89.1875218652,0.0,0,0,1,116046.666667,42247639.5493,471313.0,89.6381800402,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 17:55:00,89.17,89.25,89.071,89.24,3900.0,0.000112069931637,89.2480909835,-2.26637904344e-05,89.1925197828,0.0,0,0,1,347829.3,42595468.8493,475213.0,89.634477275,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 18:00:00,89.24,89.38,89.24,89.3,1600.0,0.000672344240251,89.2584727868,0.000116325214204,89.202755994,0.0,0,0,1,142890.666667,42738359.516,476813.0,89.6333772694,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 18:05:00,89.39,89.45,89.28,89.28,1700.0,-0.000223964165733,89.2627782294,4.8235674512e-05,89.210112566,0.0,0,0,1,151872.333333,42890231.8493,478513.0,89.6323231538,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 18:10:00,89.32,89.39,89.24,89.24,1440.0,-0.000448028673835,89.2582225835,-5.10363443504e-05,89.2129589882,0.0,0,0,1,128577.6,43018809.4493,479953.0,89.6312960838,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 18:15:00,89.22,89.3,89.22,89.3,1350.0,0.000672344240251,89.2665780668,9.3610236102e-05,89.2212486084,0.0,0,0,1,120519.0,43139328.4493,481303.0,89.6302920391,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 18:20:00,89.25,89.26,89.1201,89.2204,1500.0,-0.000891377379619,89.2573424535,-0.000103461044077,89.2211677886,0.0,0,0,1,133800.25,43273128.6993,482803.0,89.628955701,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 18:25:00,89.26,89.27,88.94,89.019,2350.0,-0.00225733128298,89.2096739628,-0.00053405680008,89.2019137135,0.0,0,0,1,209329.383333,43482458.0826,485153.0,89.6262788906,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 18:30:00,89.07,89.08,88.93,88.93,2550.0,-0.000999786562419,89.1537391702,-0.000627003665307,89.1760171693,-1.0,0,0,0,226899.0,43709357.0826,487703.0,89.622899762,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 18:35:00,88.87,88.91,88.8,88.88,1200.0,-0.000562239964017,89.0989913362,-0.000614083431092,89.147825058,0.0,0,0,0,106636.0,43815993.0826,488903.0,89.6210354255,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 18:40:00,88.91,89.1,88.88,89.07,2282.0,0.00213771377138,89.0931930689,-6.50766877217e-05,89.1404131477,0.0,0,0,0,203136.033333,44019129.116,491185.0,89.6182275842,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 18:45:00,89.0,89.035,88.93,88.93,2450.0,-0.00157179746267,89.0605544552,-0.000366342395688,89.1203738003,0.0,0,0,0,217964.25,44237093.366,493635.0,89.6149854973,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 18:50:00,88.98,89.0768,88.89,89.0768,1931.0,0.00165073653435,89.0638035641,3.64820204541e-05,89.1162239145,0.0,0,0,0,171887.063867,44408980.4298,495566.0,89.6126458026,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 18:55:00,89.075,89.14,89.075,89.14,500.0,0.000709500116753,89.0790428513,0.000171105281445,89.1184883036,0.0,0,0,0,44559.1666667,44453539.5965,496066.0,89.6121475701,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 19:00:00,89.08,89.08,88.95,89.01,1000.0,-0.00145838007628,89.065234281,-0.000155014802783,89.1081560842,0.0,0,0,0,89013.3333333,44542552.9298,497066.0,89.6109428724,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 19:05:00,88.91,89.16,88.91,89.14,3823.0,0.00146051005505,89.0801874248,0.000167889793509,89.1111888381,0.0,0,0,0,340514.61,44883067.5398,500889.0,89.6068141641,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 19:10:00,89.1226,89.24,89.1226,89.24,1900.0,0.00112183082791,89.1121499399,0.000358806104453,89.1234565678,0.0,0,0,0,169481.646667,45052549.1865,502789.0,89.6052801205,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 19:15:00,89.16,89.2,89.0,89.18,3800.0,-0.000672344240251,89.1257199519,0.000152280155245,89.1288416566,0.0,0,0,0,338681.333333,45391230.5198,506589.0,89.6016899693,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 19:20:00,89.13,89.26,89.13,89.26,2020.0,0.000897062121552,89.1525759615,0.000301327267102,89.1413329274,1.0,0,0,1,180217.666667,45571448.1865,508609.0,89.6001608043,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 19:25:00,89.28,89.34,89.23,89.23,3800.0,-0.000336096795877,89.1680607692,0.000173688842193,89.1497774105,0.0,0,0,1,339213.333333,45910661.5198,512409.0,89.5976876281,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 19:30:00,89.14,89.19,89.09,89.09,2400.0,-0.00156897904292,89.1524486154,-0.000175086838353,89.1440843238,0.0,0,0,1,213896.0,46124557.5198,514809.0,89.5954762248,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 19:35:00,89.12,89.16,89.06,89.1,4688.0,0.000112246043327,89.1419588923,-0.00011766051563,89.1398858168,0.0,0,0,1,417732.053333,46542289.5732,519497.0,89.5910651518,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 19:40:00,89.1,89.15,89.04,89.09,12068.0,-0.000112233445567,89.1315671138,-0.000116575612519,89.1351347866,-1.0,0,0,0,1075178.34667,47617467.9198,531565.0,89.5797652589,-1,0,0,1,0.0,0,20170324 05:52:26
2017-03-23 19:45:00,89.095,89.19,89.095,89.16,2500.0,0.000785722303289,89.1372536911,6.37998120863e-05,89.1375029022,0.0,0,0,0,222870.833333,47840338.7532,534065.0,89.5777456923,-1,0,0,1,0.0,0,20170324 05:52:26
