,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-03-30 11:30:00,65.8,65.9,65.75,65.9,1100.0,0.00457317073171,65.6305801741,0.00102732829631,65.4195708201,0.0,1,1,1,72435.0,6554437.35713,100546.0,65.1884446635,1,0,1,1,65.9,4,263.6,20170330 17:08:17
2017-03-30 11:35:00,65.85,66.15,65.85,66.1,7033.0,0.00303490136571,65.7244641393,0.00143049116619,65.4843735991,0.0,1,1,1,464412.433333,7018849.79047,107579.0,65.2436794399,1,0,1,1,66.1,4,264.4,20170330 17:08:17
2017-03-30 11:40:00,66.05,66.1,65.975,66.025,10666.0,-0.00113464447806,65.7845713115,0.000914532707476,65.5358618278,0.0,0,0,1,704311.533333,7723161.3238,118245.0,65.3149082312,1,0,1,1,66.025,4,264.1,20170330 17:08:17
2017-03-30 11:45:00,66.05,66.1,66.0,66.0,2200.0,-0.000378644452859,65.8276570492,0.00065495201763,65.5800654632,0.0,0,0,1,145273.333333,7868434.65713,120445.0,65.3280306956,1,0,1,1,66.0,4,264.0,20170330 17:08:17
2017-03-30 11:50:00,66.0,66.15,66.0,66.15,1700.0,0.00227272727273,65.8921256393,0.000979354165975,65.6343449429,0.0,0,0,1,112370.0,7980804.65713,122145.0,65.3387748752,1,0,1,1,66.15,4,264.6,20170330 17:08:17
2017-03-30 11:55:00,66.15,66.3,66.15,66.25,4228.0,0.00151171579743,65.9637005115,0.00108624318065,65.6929787579,0.0,0,1,1,280034.533333,8260839.19047,126373.0,65.3687036825,1,0,1,1,66.25,4,265.0,20170330 17:08:17
2017-03-30 12:00:00,66.2,66.2,66.05,66.1,3100.0,-0.0022641509434,65.9909604092,0.000413256040759,65.7317426857,0.0,0,0,1,204961.666667,8465800.85713,129473.0,65.3866123217,1,0,1,1,66.1,4,264.4,20170330 17:08:17
2017-03-30 12:05:00,66.1,66.1,66.05,66.05,500.0,-0.000756429652042,66.0027683273,0.000178932358198,65.7620529061,0.0,0,0,1,33033.3333333,8498834.19047,129973.0,65.3892284587,1,0,1,1,66.05,4,264.2,20170330 17:08:17
2017-03-30 12:10:00,66.0,66.1,66.0,66.075,700.0,0.000378501135504,66.0172146619,0.000218874675998,65.7918573912,0.0,0,0,1,46240.8333333,8545075.0238,130673.0,65.3928127754,1,0,1,1,66.075,4,264.3,20170330 17:08:17
2017-03-30 12:15:00,66.15,66.155,66.15,66.15,900.0,0.0011350737798,66.0437717295,0.000402274887877,65.8259662111,0.0,0,0,1,59536.5,8604611.5238,131573.0,65.3980035706,1,0,1,1,66.15,4,264.6,20170330 17:08:17
2017-03-30 12:20:00,66.15,66.4,66.15,66.4,5000.0,0.00377928949358,66.1150173836,0.00107876416254,65.8806360958,0.0,1,1,1,331583.333333,8936194.85713,136573.0,65.4316362468,1,0,1,1,66.4,4,265.6,20170330 17:08:17
2017-03-30 12:25:00,66.35,66.55,66.3,66.35,5843.0,-0.000753012048193,66.1620139069,0.000710829780291,65.92533742,0.0,0,0,1,387975.2,9324170.05713,142416.0,65.4713659781,1,0,1,1,66.35,4,265.4,20170330 17:08:17
2017-03-30 12:35:00,66.3999,66.55,66.3999,66.45,1800.0,0.00150715900528,66.2196111255,0.000870548147244,65.9753052848,0.0,0,0,1,119639.94,9443809.99713,144216.0,65.4837881867,1,0,1,1,66.45,4,265.8,20170330 17:08:17
2017-03-30 12:40:00,66.4,66.4,66.3,66.3,500.0,-0.00225733634312,66.2356889004,0.000242794764668,66.006228591,0.0,0,0,1,33166.6666667,9476976.6638,144716.0,65.4867234017,1,0,1,1,66.3,4,265.2,20170330 17:08:17
2017-03-30 12:45:00,66.25,66.25,66.25,66.25,900.0,-0.000754147812971,66.2385511203,4.32126541934e-05,66.0294449156,0.0,0,0,1,59625.0,9536601.6638,145616.0,65.4914409392,1,0,1,1,66.25,4,265.0,20170330 17:08:17
2017-03-30 12:50:00,66.25,66.35,66.25,66.3,807.0,0.000754716981132,66.2508408963,0.000185538115311,66.0552120665,0.0,0,0,1,53504.1,9590105.7638,146423.0,65.4958972552,1,0,1,1,66.3,4,265.2,20170330 17:08:17
2017-03-30 12:55:00,66.25,66.35,66.25,66.3,1500.0,0.0,66.260672717,0.000148402957843,66.078525203,0.0,0,0,1,99450.0,9689555.7638,147923.0,65.5040511874,1,0,1,1,66.3,4,265.2,20170330 17:08:17
2017-03-30 13:00:00,66.25,66.3,66.2,66.2,501.0,-0.00150829562594,66.2485381736,-0.000183133416905,66.0900942313,0.0,0,0,1,33182.9,9722738.6638,148424.0,65.5065128537,1,0,1,1,66.2,4,264.8,20170330 17:08:17
2017-03-30 13:05:00,66.25,66.4,66.25,66.4,700.0,0.00302114803625,66.2788305389,0.00045725333893,66.1196090664,0.0,1,0,1,46445.0,9769183.6638,149124.0,65.5104722499,1,0,1,1,66.4,4,265.6,20170330 17:08:17
2017-03-30 13:10:00,66.35,66.405,66.35,66.405,1400.0,7.53012048191e-05,66.3040644311,0.000380723256855,66.1467891554,0.0,0,0,1,92941.3333333,9862124.99713,150524.0,65.5186215961,1,0,1,1,66.405,4,265.62,20170330 17:08:17
2017-03-30 13:15:00,66.45,66.46,66.4,66.4,800.0,-7.52955349748e-05,66.3232515449,0.000289380657781,66.1709044739,0.0,0,0,1,53136.0,9915260.99713,151324.0,65.523386886,1,0,1,1,66.4,4,265.6,20170330 17:08:17
2017-03-30 13:20:00,66.35,66.6,66.35,66.6,6301.0,0.00301204819277,66.3786012359,0.00083454429229,66.2117707145,0.0,1,0,1,419121.516667,10334382.5138,157625.0,65.5630928711,1,0,1,1,66.6,4,266.4,20170330 17:08:17
2017-03-30 13:25:00,66.6,66.75,66.6,66.75,1599.0,0.00225225225225,66.4528809887,0.0011190316071,66.2630306464,0.0,0,1,1,106653.3,10441035.8138,159224.0,65.5745102108,1,0,1,1,66.75,4,267.0,20170330 17:08:17
2017-03-30 13:30:00,66.7,66.75,66.6,66.7,3010.0,-0.000749063670412,66.502304791,0.000743742054811,66.3046467753,0.0,0,0,1,200716.833333,10641752.6471,162234.0,65.5950827024,1,0,1,1,66.7,4,266.8,20170330 17:08:17
2017-03-30 13:35:00,66.6,66.75,66.6,66.725,2400.0,0.000374812593703,66.5468438328,0.000669736815043,66.3446804158,0.0,0,0,1,160060.0,10801812.6471,164634.0,65.6110684739,1,0,1,1,66.725,4,266.9,20170330 17:08:17
2017-03-30 13:40:00,66.75,66.8,66.7,66.8,900.0,0.00112401648558,66.5974750662,0.000760835984501,66.3880441857,0.0,0,0,1,60090.0,10861902.6471,165534.0,65.6173514029,1,0,1,1,66.8,4,267.2,20170330 17:08:17
2017-03-30 13:45:00,66.8,66.8,66.75,66.8,2300.0,0.0,66.637980053,0.000608206042558,66.4272780728,0.0,0,0,1,153601.666667,11015504.3138,167834.0,65.6333300392,1,0,1,1,66.8,4,267.2,20170330 17:08:17
2017-03-30 13:50:00,66.8,66.9,66.8,66.85,1300.0,0.000748502994012,66.6803840424,0.000636333654919,66.4675373039,0.0,0,0,1,86905.0,11102409.3138,169134.0,65.642681624,1,0,1,1,66.85,4,267.4,20170330 17:08:17
2017-03-30 13:55:00,66.8,66.85,66.775,66.85,1000.0,0.0,66.7143072339,0.000508743193519,66.5039623226,0.0,0,0,1,66825.0,11169234.3138,170134.0,65.6496309603,1,0,1,1,66.85,4,267.4,20170330 17:08:17
2017-03-30 14:00:00,66.8,66.85,66.775,66.8,700.0,-0.00074794315632,66.7314457871,0.000256894719121,66.5321563871,0.0,0,0,1,46765.8333333,11216000.1471,170834.0,65.6543787954,1,0,1,1,66.8,4,267.2,20170330 17:08:17
2017-03-30 14:05:00,66.8,66.9,66.8,66.9,700.0,0.00149700598802,66.7651566297,0.000505171769875,66.5671891122,0.0,0,0,1,46806.6666667,11262806.8138,171534.0,65.6593259284,1,0,1,1,66.9,4,267.6,20170330 17:08:17
2017-03-30 14:10:00,66.9,66.9,66.85,66.85,2924.0,-0.000747384155456,66.7821253038,0.000254154635685,66.5941234824,0.0,0,0,1,195518.133333,11458324.9471,174458.0,65.6795615399,1,0,1,1,66.85,4,267.4,20170330 17:08:17
2017-03-30 14:15:00,66.85,67.0,66.85,66.975,1000.0,0.0018698578908,66.820700243,0.000577623714014,66.6303974365,0.0,0,0,1,66941.6666667,11525266.6138,175458.0,65.6867547436,1,0,1,1,66.975,4,267.9,20170330 17:08:17
2017-03-30 14:20:00,67.0,67.05,66.95,67.0,1900.0,0.000373273609556,66.8565601944,0.000536659317663,66.6655976806,0.0,0,0,1,127300.0,11652566.6138,177358.0,65.7008232716,1,0,1,1,67.0,4,268.0,20170330 17:08:17
2017-03-30 14:25:00,67.0,67.0,66.9,66.95,1700.0,-0.000746268656716,66.8752481555,0.000279523222018,66.6926836158,0.0,0,0,1,113815.0,11766381.6138,179058.0,65.7126831183,1,0,1,1,66.95,4,267.8,20170330 17:08:17
2017-03-30 14:30:00,66.9,66.95,66.9,66.95,600.0,0.0,66.8901985244,0.000223556088496,66.7171899381,0.0,0,0,1,40160.0,11806541.6138,179658.0,65.7167596979,1,0,1,1,66.95,4,267.8,20170330 17:08:17
2017-03-30 14:35:00,67.0,67.075,67.0,67.05,1600.0,0.00149365197909,66.9221588195,0.000477802365981,66.7488861345,0.0,0,0,1,107266.666667,11913808.2805,181258.0,65.7284549122,1,0,1,1,67.05,4,268.2,20170330 17:08:17
2017-03-30 14:40:00,67.05,67.05,66.95,67.0,1400.0,-0.000745712155108,66.9377270556,0.000232632006608,66.7728017407,0.0,0,0,1,93800.0,12007608.2805,182658.0,65.7382007931,1,0,1,1,67.0,4,268.0,20170330 17:08:17
2017-03-30 14:45:00,67.05,67.15,67.05,67.1,3000.0,0.00149253731343,66.9701816445,0.000484847488879,66.8039634797,0.0,0,0,1,201300.0,12208908.2805,185658.0,65.7602057572,1,0,1,1,67.1,4,268.4,20170330 17:08:17
2017-03-30 14:50:00,67.05,67.1,66.975,67.1,2100.0,0.0,66.9961453156,0.00038769002057,66.832157434,0.0,0,0,1,140822.5,12349730.7805,187758.0,65.7747248078,1,0,1,1,67.1,4,268.4,20170330 17:08:17
2017-03-30 14:55:00,67.1,67.15,67.0,67.15,3215.0,0.000745156482862,67.0269162525,0.000459294139006,66.8624281546,0.0,0,0,1,215726.5,12565457.2805,190973.0,65.7970356043,1,0,1,1,67.15,4,268.6,20170330 17:08:17
2017-03-30 15:00:00,67.1,67.15,67.1,67.15,2722.0,0.0,67.051533002,0.000367266627795,66.8898159494,0.0,0,0,1,182736.933333,12748194.2138,193695.0,65.8158146251,1,0,1,1,67.15,4,268.6,20170330 17:08:17
2017-03-30 15:05:00,67.15,67.3,67.15,67.25,2300.0,0.00148920327625,67.0912264016,0.000591983476376,66.9241191923,0.0,0,0,1,154636.666667,12902830.8805,195995.0,65.8324491975,1,0,1,1,67.25,4,269.0,20170330 17:08:17
2017-03-30 15:10:00,67.25,67.325,67.2,67.25,2840.0,0.0,67.1229811213,0.000473306591419,66.9551554597,0.0,0,0,1,191013.666667,13093844.5471,198835.0,65.8528153853,1,0,1,1,67.25,4,269.0,20170330 17:08:17
2017-03-30 15:15:00,67.25,67.25,67.15,67.2,2500.0,-0.000743494423792,67.138384897,0.000229485870391,66.9784739874,0.0,0,0,1,168000.0,13261844.5471,201335.0,65.8695435326,1,0,1,1,67.2,4,268.8,20170330 17:08:17
2017-03-30 15:20:00,67.2,67.2,66.85,66.875,16084.0,-0.00483630952381,67.0857079176,-0.000784603017843,66.9686193219,0.0,0,0,1,1077225.9,14339070.4471,217419.0,65.9513218584,1,0,1,1,66.875,4,267.5,20170330 17:08:17
2017-03-30 15:25:00,66.85,67.125,66.85,67.125,7621.0,0.00373831775701,67.0935663341,0.000117139950092,66.9835127198,0.0,1,0,1,510861.033333,14849931.4805,225040.0,65.9879642751,1,0,1,1,67.125,4,268.5,20170330 17:08:17
2017-03-30 15:30:00,67.1499,67.1499,67.05,67.075,2000.0,-0.000744878957169,67.0898530673,-5.53446033804e-05,66.9922257941,0.0,0,0,1,134183.266667,14984114.7471,227040.0,65.9976865184,1,0,1,1,67.075,4,268.3,20170330 17:08:17
2017-03-30 15:35:00,67.075,67.15,67.05,67.05,5329.0,-0.000372717107715,67.0818824538,-0.000118805051585,66.9977280994,0.0,0,0,1,357487.083333,15341601.8305,232369.0,66.0225840386,1,0,1,1,67.05,4,268.2,20170330 17:08:17
2017-03-30 15:40:00,67.075,67.075,66.975,67.025,8000.0,-0.000372856077554,67.0705059631,-0.000169591107874,67.0003254233,0.0,0,0,1,536200.0,15877801.8305,240369.0,66.055946609,1,0,1,1,67.025,4,268.1,20170330 17:08:17
2017-03-30 15:45:00,67.0,67.0,66.95,66.95,5597.0,-0.00111898545319,67.0464047704,-0.000359341148018,66.9955325258,0.0,0,0,1,374812.433333,16252614.2638,245966.0,66.0766702056,1,0,1,1,66.95,4,267.8,20170330 17:08:17
2017-03-30 15:50:00,66.975,67.0,66.95,67.0,3200.0,0.000746825989544,67.0371238164,-0.00013842582791,66.9959579996,0.0,0,0,1,214346.666667,16466960.9305,249166.0,66.0883143385,1,0,1,1,67.0,4,268.0,20170330 17:08:17
2017-03-30 15:55:00,67.0,67.1,67.0,67.05,15122.0,0.000746268656716,67.0396990531,3.84150837986e-05,67.0011048568,0.0,0,0,1,1013930.1,17480891.0305,264288.0,66.1433399567,1,0,1,1,67.05,4,268.2,20170330 17:08:17
2017-03-30 16:00:00,67.0,67.1,66.95,67.0,26562.0,-0.000745712155108,67.0317592425,-0.000118434460908,67.0009996323,0.0,0,0,1,1780096.7,19260987.7305,290850.0,66.22309689,1,0,1,1,67.0,4,268.0,20170330 17:08:17
