,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-03-30 09:35:00,33.65,33.7,33.65,33.7,1030.0,0.00447093889717,33.5679614937,0.000984334991679,33.60125,0.0,1,0,0,34693.8333333,34693.8333333,1030.0,33.6833333333,-1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 09:40:00,33.75,33.85,33.75,33.85,2200.0,0.00445103857567,33.624369195,0.00168040294208,33.6249404762,0.0,1,1,0,74396.6666667,109090.5,3230.0,33.7741486068,-1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 09:45:00,33.85,34.0,33.85,33.9,4340.0,0.00147710487445,33.679495356,0.0016394704889,33.6511366213,1.0,0,1,1,147198.333333,256288.833333,7570.0,33.8558564509,-1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 09:50:00,33.95,34.1,33.85,34.1,5603.0,0.00589970501475,33.7635962848,0.00249709587134,33.6938855145,0.0,1,1,1,190595.383333,446884.216667,13173.0,33.9242554214,-1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 09:55:00,34.0,34.05,33.95,34.0,2874.0,-0.00293255131965,33.8108770278,0.00140034677121,33.723039275,0.0,0,1,1,97716.0,544600.216667,16047.0,33.9378211919,-1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 10:00:00,34.05,34.1,34.0,34.0,3317.0,0.0,33.8487016223,0.00111871083386,33.7494164869,0.0,0,1,1,112888.566667,657488.783333,19364.0,33.9541821593,-1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 10:05:00,33.95,34.1,33.95,34.1,1100.0,0.00294117647059,33.8989612978,0.00148483318822,33.782805393,0.0,0,1,1,37455.0,694943.783333,20464.0,33.9593326492,-1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 10:10:00,34.1,34.25,34.1,34.2,2200.0,0.00293255131965,33.9591690383,0.00177609396077,33.8225382127,0.0,0,1,1,75203.3333333,770147.116667,22664.0,33.9810764502,-1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 10:15:00,34.2,34.25,34.2,34.25,500.0,0.00146198830409,34.0173352306,0.00171282731578,33.8632488591,0.0,0,1,1,17116.6666667,787263.783333,23164.0,33.9865214701,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 10:20:00,34.25,34.25,34.25,34.25,100.0,0.0,34.0638681845,0.00136791884386,33.9000823011,0.0,0,1,1,3425.0,790688.783333,23264.0,33.9876540291,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 10:25:00,34.2,34.2,34.1,34.1,2190.0,-0.0043795620438,34.0710945476,0.000212141588408,33.9191220819,0.0,0,0,1,74752.0,865440.783333,25454.0,34.0001879207,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 10:30:00,34.1,34.1,34.1,34.1,1300.0,0.0,34.0768756381,0.00016967727512,33.9363485503,0.0,0,0,1,44330.0,909770.783333,26754.0,34.005037876,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 10:35:00,34.1,34.2,34.1,34.2,1700.0,0.00293255131965,34.1015005105,0.000722627057952,33.9614582122,0.0,0,0,1,58083.3333333,967854.116667,28454.0,34.0146944776,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 10:40:00,34.225,34.3,34.2,34.2,3271.0,0.0,34.1212004084,0.000577684196131,33.9841764777,0.0,0,0,1,111977.233333,1079831.35,31725.0,34.0372371946,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 10:45:00,34.2,34.35,34.2,34.3,1800.0,0.00292397660819,34.1569603267,0.00104802638534,34.0142549084,0.0,0,1,1,61710.0,1141541.35,33525.0,34.0504504101,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 10:50:00,34.3,34.3,34.275,34.275,700.0,-0.000728862973761,34.1805682614,0.000691160291669,34.0390877743,0.0,0,0,1,23998.3333333,1165539.68333,34225.0,34.0552135379,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 10:55:00,34.25,34.35,34.2,34.35,2700.0,0.00218818380744,34.2144546091,0.00099139216968,34.0686984624,0.0,0,0,1,92610.0,1258149.68333,36925.0,34.0731126157,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 11:00:00,34.35,34.4,34.35,34.35,1700.0,0.0,34.2415636873,0.000792328227743,34.095489085,0.0,0,0,1,58423.3333333,1316573.01667,38625.0,34.086032794,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 11:05:00,34.35,34.45,34.35,34.425,1800.0,0.00218340611354,34.2782509498,0.00107142485904,34.1268710769,0.0,0,1,1,61935.0,1378508.01667,40425.0,34.1003838384,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 11:10:00,34.4,34.4,34.35,34.4,2520.0,-0.000726216412491,34.3026007598,0.000710357423813,34.1528833553,0.0,0,0,1,86646.0,1465154.01667,42945.0,34.1169872317,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 11:15:00,34.4,34.4,34.3,34.3,1100.0,-0.00290697674419,34.3020806079,-1.51636307004e-05,34.1668944644,0.0,0,0,1,37766.6666667,1502920.68333,44045.0,34.1223903583,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 11:20:00,34.3,34.4,34.3,34.35,1700.0,0.00145772594752,34.3116644863,0.00027939641719,34.1843330868,0.0,0,0,1,58395.0,1561315.68333,45745.0,34.1308489088,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 11:25:00,34.35,34.4,34.35,34.4,1759.0,0.00145560407569,34.329331589,0.000514900778021,34.2048727928,0.0,0,0,1,60480.2833333,1621795.96667,47504.0,34.1401980184,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 11:30:00,34.45,34.5,34.45,34.5,800.0,0.00290697674419,34.3634652712,0.000994300809581,34.2329801459,0.0,0,0,1,27586.6666667,1649382.63333,48304.0,34.1458809484,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 11:35:00,34.5,34.6,34.5,34.55,2100.0,0.00144927536232,34.400772217,0.0010856572659,34.2631725129,0.0,0,1,1,72555.0,1721937.63333,50404.0,34.162717906,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 11:40:00,34.55,34.55,34.5,34.5,1200.0,-0.00144717800289,34.4206177736,0.000576892765003,34.2857275117,0.0,0,0,1,41420.0,1763357.63333,51604.0,34.1709486345,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 11:45:00,34.55,34.55,34.55,34.55,900.0,0.00144927536232,34.4464942189,0.0007517716693,34.3108963201,0.0,0,0,1,31095.0,1794452.63333,52504.0,34.1774461628,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 11:50:00,34.55,34.55,34.55,34.55,1100.0,0.0,34.4671953751,0.000600965546568,34.3336680992,0.0,0,0,1,38005.0,1832457.63333,53604.0,34.1850912867,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 11:55:00,34.6,34.6,34.6,34.6,577.0,0.00144717800289,34.4937563001,0.000770614629111,34.3590330421,0.0,0,0,1,19964.2,1852421.83333,54181.0,34.1895098528,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 12:00:00,34.65,34.65,34.55,34.55,1686.0,-0.0014450867052,34.5050050401,0.000326109452578,34.3772203714,0.0,0,0,1,58307.5,1910729.33333,55867.0,34.2013949797,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 12:05:00,34.55,34.55,34.5,34.55,1000.0,0.0,34.5140040321,0.000260802511898,34.3936755741,0.0,0,0,1,34533.3333333,1945262.66667,56867.0,34.2072320795,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 12:10:00,34.55,34.6,34.55,34.6,3100.0,0.00144717800289,34.5312032256,0.000498325073325,34.4133255195,0.0,0,0,1,107208.333333,2052471.0,59967.0,34.2266746711,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 12:15:00,34.65,34.65,34.65,34.65,400.0,0.0014450867052,34.5549625805,0.000688054647756,34.4358659462,0.0,0,0,1,13860.0,2066331.0,60367.0,34.2294796826,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 12:20:00,34.65,34.75,34.65,34.7,3292.0,0.001443001443,34.5839700644,0.000839459276798,34.4610215703,0.0,0,0,1,114232.4,2180563.4,63659.0,34.2538117155,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 12:25:00,34.75,34.75,34.75,34.75,1200.0,0.0014409221902,34.6171760515,0.000960155443584,34.4885433256,0.0,0,0,1,41700.0,2222263.4,64859.0,34.2629920289,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 12:30:00,34.7,34.75,34.7,34.75,500.0,0.0,34.6437408412,0.00076738754354,34.5134439612,0.0,0,0,1,17366.6666667,2239630.06667,65359.0,34.2665901661,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 12:35:00,34.75,34.8,34.75,34.8,600.0,0.00143884892086,34.674992673,0.000902091719794,34.5407350125,0.0,0,0,1,20870.0,2260500.06667,65959.0,34.2712907513,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 12:40:00,34.8,34.85,34.75,34.75,700.0,-0.0014367816092,34.6899941384,0.000432630672656,34.5606650113,0.0,0,0,1,24348.3333333,2284848.4,66659.0,34.2766678168,1,0,0,1,0.0,0,0.0,20170330 17:05:41
2017-03-30 12:45:00,34.75,34.8,34.7,34.7,600.0,-0.00143884892086,34.6919953107,5.76873064777e-05,34.5739350103,0.0,0,0,1,20840.0,2305688.4,67259.0,34.2807416108,1,0,0,1,0.0,0,0.0,20170330 17:05:41
