,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-05 09:35:00,2.7438,2.75,2.73,2.73,43765.0,0.0124723247232,1,1,2.66392,1,2.70061056063,0.00401416716983,2.69119,0.0,1,1,1,119971.535667,119971.535667,43765.0,2.74126666667,-1,0,0,1,0.0,0,0.0,20170413 10:20:43
2017-04-05 09:40:00,2.7562,2.76,2.75,2.75,12452.0,0.00451927983089,1,1,2.6708064,1,2.7117284485,0.00411680530208,2.69738142857,0.0,1,1,1,34310.2408,154281.776467,56217.0,2.74439718353,-1,0,0,1,0.0,0,0.0,20170413 10:20:43
2017-04-05 09:45:00,2.768,2.77,2.74,2.76,62318.0,0.00428125680284,1,1,2.681509632,1,2.7229827588,0.00415023499351,2.7041070068,0.0,1,1,1,171956.134667,326237.911133,118535.0,2.75224964047,-1,0,0,1,0.0,0,0.0,20170413 10:20:43
2017-04-05 09:50:00,2.79,2.79,2.77,2.77,34803.0,0.00794797687861,1,1,2.69566809088,1,2.73638620704,0.00492234047262,2.71228729187,0.0,1,1,1,96868.35,423106.261133,153338.0,2.75930468073,-1,0,0,1,0.0,0,0.0,20170413 10:20:43
2017-04-05 09:55:00,2.77,2.79,2.7645,2.79,37147.0,-0.00716845878136,0,0,2.7145344727,1,2.74310896563,0.00245680181205,2.71778374026,0.0,0,1,1,103076.733833,526182.994967,190485.0,2.76233296568,-1,0,0,1,0.0,0,0.0,20170413 10:20:43
2017-04-05 10:00:00,2.77,2.77,2.76,2.7631,24489.0,0.0,0,0,2.72962757816,1,2.74848717251,0.00196062458361,2.72275671738,0.0,0,1,1,67752.9,593935.894967,214974.0,2.762826644,-1,0,0,1,0.0,0,0.0,20170413 10:20:43
2017-04-05 10:05:00,2.78,2.78,2.75,2.77,8432.0,0.00361010830325,1,1,2.74170206253,1,2.754789738,0.00229310347957,2.72820845858,0.0,1,1,1,23356.64,617292.534967,223406.0,2.76309738757,-1,0,0,1,0.0,0,0.0,20170413 10:20:43
2017-04-05 10:10:00,2.775,2.79,2.7701,2.775,27163.0,-0.00179856115108,0,0,2.75,1,2.7588317904,0.00146728163798,2.73266479586,0.0,0,1,1,75468.7737667,692761.308733,250569.0,2.76475265788,-1,0,0,1,0.0,0,0.0,20170413 10:20:43
2017-04-05 10:15:00,2.76,2.785,2.76,2.78,34326.0,-0.00540540540541,0,0,2.75,1,2.75906543232,8.46887150072e-05,2.73526814864,0.0,0,0,1,95025.81,787787.118733,284895.0,2.76518408092,-1,0,0,1,0.0,0,0.0,20170413 10:20:43
2017-04-05 10:20:00,2.77,2.77,2.75,2.76,20812.0,0.0036231884058,1,1,2.79,-1,2.76125234586,0.000792628369658,2.738575944,0.0,1,0,1,57510.4933333,845297.612067,305707.0,2.76505808525,-1,0,0,1,0.0,0,0.0,20170413 10:20:43
