Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-27 09:35:00,4.88,4.88,4.805,4.815,15943.0,-0.0133196721311,4.822367642,-0.000381805657385,4.813,0.0,0,0,1,77057.8333333,77057.8333333,15943.0,4.83333333333,-1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 09:40:00,4.815,4.815,4.805,4.815,20182.0,0.0,4.8208941136,-0.0003055611909,4.81319047619,0.0,0,0,1,97109.0566667,174166.89,36125.0,4.82122878893,-1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 09:45:00,4.815,4.815,4.815,4.815,9600.0,0.0,4.81971529088,-0.000244523669663,4.81336281179,0.0,0,0,1,46224.0,220390.89,45725.0,4.81992104975,-1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 09:50:00,4.815,4.845,4.815,4.825,2687.0,0.00207684319834,4.8207722327,0.000219295489555,4.81447111543,0.0,0,0,1,12973.7316667,233364.621667,48412.0,4.82038795478,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 09:55:00,4.825,4.845,4.825,4.845,10918.0,0.00414507772021,4.82561778616,0.00100514050975,4.81737862825,0.0,1,1,1,52824.9233333,286189.545,59330.0,4.82369029159,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:00:00,4.845,4.855,4.835,4.835,17137.0,-0.00206398348813,4.82749422893,0.000388850267604,4.81905685413,0.0,0,0,1,82971.6416667,369161.186667,76467.0,4.82771897245,-1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:05:00,4.835,4.835,4.835,4.835,1700.0,0.0,4.82899538314,0.000310959297477,4.82057524897,0.0,0,0,1,8219.5,377380.686667,78167.0,4.82787732248,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:10:00,4.835,4.845,4.835,4.845,5597.0,0.00206825232678,4.83219630652,0.000662854924728,4.82290141574,0.0,0,0,1,27098.8083333,404479.495,83764.0,4.82879870828,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:15:00,4.845,4.845,4.845,4.845,2600.0,0.0,4.83475704521,0.000529932671301,4.82500604281,0.0,0,0,1,12597.0,417076.495,86364.0,4.82928645037,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:20:00,4.845,4.845,4.835,4.835,7705.0,-0.00206398348813,4.83480563617,1.00503411269e-05,4.82595784826,0.0,0,0,1,37279.3583333,454355.853333,94069.0,4.83002746211,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:25:00,4.835,4.835,4.835,4.835,703.0,0.0,4.83484450894,8.04019209477e-06,4.82681900557,0.0,0,0,1,3399.005,457754.858333,94772.0,4.83006434742,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:30:00,4.835,4.835,4.835,4.835,28421.0,0.0,4.83487560715,6.43210196061e-06,4.82759814789,0.0,0,0,1,137415.535,595170.393333,123193.0,4.83120301749,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:35:00,4.835,4.845,4.835,4.845,20650.0,0.00206825232678,4.83690048572,0.000418806756327,4.82925546714,0.0,0,0,1,99980.4166667,695150.81,143843.0,4.83270517161,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:40:00,4.845,4.845,4.845,4.845,10543.0,0.0,4.83852038858,0.000334905144524,4.83075494646,0.0,0,0,1,51080.835,746231.645,154386.0,4.83354478385,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:45:00,4.845,4.845,4.845,4.845,19246.0,0.0,4.83981631086,0.000267834416496,4.83211161823,0.0,0,0,1,93246.87,839478.515,173632.0,4.83481452152,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:50:00,4.845,4.845,4.845,4.845,2299.0,0.0,4.84085304869,0.000214210160343,4.83333908316,0.0,0,0,1,11138.655,850617.17,175931.0,4.83494762151,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:55:00,4.845,4.845,4.845,4.845,2229.0,0.0,4.84168243895,0.000171331427342,4.83444964667,0.0,0,0,1,10799.505,861416.675,178160.0,4.83507338909,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 11:00:00,4.845,4.845,4.845,4.845,1910.0,0.0,4.84234595116,0.00013704166233,4.83545444222,0.0,0,0,1,9253.95,870670.625,180070.0,4.83517868051,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 11:05:00,4.845,4.845,4.845,4.845,4250.0,0.0,4.84287676093,0.000109618307589,4.83636354296,0.0,0,0,1,20591.25,891261.875,184320.0,4.8354051378,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 11:10:00,4.845,4.845,4.845,4.845,5600.0,0.0,4.84330140874,8.76850341862e-05,4.83718606268,0.0,0,0,1,27132.0,918393.875,189920.0,4.83568805286,1,0,0,1,0.0,0,0.0,20170427 15:50:03
