,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-06 09:35:00,12.32,12.32,12.23,12.23,2114.0,0.00900900900901,1,1,12.07651072,1,12.2140370202,0.00217359133214,12.213165,0.0,1,1,1,25981.06,25981.06,2114.0,12.29,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 09:40:00,12.31,12.31,12.15,12.18,2395.0,-0.000811688311688,0,0,12.0959898624,1,12.2332296162,0.00157135563969,12.222387381,0.0,0,1,1,29354.7166667,55335.7766667,4509.0,12.2722946699,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 09:45:00,12.3,12.3,12.2276,12.2276,1800.0,-0.000812347684809,0,0,12.1139106734,1,12.2465836929,0.00109162315947,12.229779059,0.0,0,1,1,22096.56,77432.3366667,6309.0,12.2733137845,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 09:50:00,12.28,12.35,12.28,12.31,1300.0,-0.00162601626016,0,0,12.1303978195,1,12.2532669544,0.000545724552975,12.2345620057,0.0,0,0,1,15994.3333333,93426.67,7609.0,12.2784426337,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 09:55:00,12.27,12.28,12.235,12.235,900.0,-0.000814332247557,0,0,12.1567500812,1,12.2566135635,0.000273119743617,12.2379370528,0.0,0,0,1,11035.5,104462.17,8509.0,12.2766682336,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 10:00:00,12.215,12.28,12.215,12.28,1883.0,-0.00448247758761,0,0,12.1799400714,1,12.2482908508,-0.000679038516933,12.2357525716,0.0,0,0,1,23041.6433333,127503.813333,10392.0,12.2694200667,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 10:05:00,12.25,12.25,12.215,12.215,300.0,0.00286532951289,1,1,12.2003472629,1,12.2486326806,2.79083707884e-05,12.2371094695,0.0,0,0,1,3671.5,131175.313333,10692.0,12.2685478239,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 10:10:00,12.24,12.25,12.22,12.22,700.0,-0.000816326530612,0,0,12.215,1,12.2469061445,-0.000140957457942,12.2373847581,0.0,0,0,1,8565.66666667,139740.98,11392.0,12.2665888343,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 10:15:00,12.2,12.27,12.2,12.27,500.0,-0.00326797385621,0,0,12.35,-1,12.2375249156,-0.000766008066858,12.233824305,0.0,0,0,1,6111.66666667,145852.646667,11892.0,12.2647701536,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 10:20:00,12.17,12.22,12.16,12.22,2200.0,-0.00245901639344,0,0,12.344,-1,12.2240199325,-0.00110357145041,12.2277457997,-1.0,0,0,0,26803.3333333,172655.98,14092.0,12.2520564859,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 10:25:00,12.14,12.19,12.14,12.17,1000.0,-0.00246507806081,0,0,12.32928,-1,12.207215946,-0.00137466942866,12.2193890569,0.0,0,0,0,12156.6666667,184812.646667,15092.0,12.2457359307,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 10:30:00,12.12,12.12,12.09,12.1028,2050.0,-0.00164744645799,0,0,12.3065664,-1,12.1897727568,-0.00142892443898,12.2099234324,0.0,0,0,0,24825.5,209638.146667,17142.0,12.2295033641,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 10:35:00,12.16,12.17,12.14,12.17,500.0,0.003300330033,1,1,12.271915776,-1,12.1838182054,-0.000488487478524,12.2051688198,0.0,1,0,0,6078.33333333,215716.48,17642.0,12.2274390659,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 10:40:00,12.1,12.16,12.06,12.16,2200.0,-0.00493421052632,0,0,12.2428092518,-1,12.1670545643,-0.00137589389496,12.1951527418,0.0,0,0,0,26634.6666667,242351.146667,19842.0,12.214048315,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 10:45:00,12.05,12.1,12.05,12.095,1000.0,-0.00413223140496,0,0,12.2062474015,-1,12.1436436515,-0.00192412327447,12.1813286711,0.0,0,0,0,12066.6666667,254417.813333,20842.0,12.2069769376,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 10:50:00,12.07,12.07,12.005,12.04,3200.0,0.00165975103734,1,1,12.1749979212,-1,12.1289149212,-0.00121287570007,12.1707259405,0.0,0,0,0,38554.6666667,292972.48,24042.0,12.1858614092,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 10:55:00,12.06,12.06,12.035,12.035,400.0,-0.00082850041425,0,0,12.1409983369,-1,12.1151319369,-0.00113637405536,12.1601806129,0.0,0,0,0,4820.66666667,297793.146667,24442.0,12.1836652756,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 11:00:00,12.07,12.07,12.055,12.055,200.0,0.000829187396352,0,0,12.1137986696,-1,12.1061055496,-0.000745050688336,12.1515919831,0.0,0,0,0,2413.0,300206.146667,24642.0,12.1827021616,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 11:05:00,12.02,12.05,12.01,12.05,1280.0,-0.00414250207125,0,0,12.0920389356,-1,12.0888844396,-0.00142251443626,12.1390594132,0.0,0,0,0,15394.1333333,315600.28,25922.0,12.1749972996,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 11:10:00,12.03,12.05,12.02,12.02,600.0,0.000831946755408,0,0,12.0746311485,-1,12.0771075517,-0.000974191455605,12.1286728025,0.0,0,0,0,7220.0,322820.28,26522.0,12.1717924742,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 11:15:00,12.08,12.08,12.04,12.07,1200.0,0.00415627597672,1,1,12.005,1,12.0776860414,4.78996857818e-05,12.1240372975,0.0,1,0,0,14480.0,337300.28,27722.0,12.1672419017,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
2017-04-06 11:20:00,12.09,12.1,12.09,12.1,400.0,0.000827814569536,0,0,12.008,1,12.0801488331,0.000203912547244,12.1207956501,0.0,0,0,0,4837.33333333,342137.613333,28122.0,12.1661906455,-1,0,0,1,0.0,0,0.0,20170415 05:32:58
