Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,timestamp
2017-03-16 09:35:00,2.97,2.97,2.97,2.97,3118.0,3118.0,-0.00335570469799,2.98153059384,-0.000965901242861,2.985325,0.0,0,0,0,9260.46,9260.46,2.97,1,0,0,1,0.0,0,20170317 09:30:49
2017-03-16 09:40:00,2.96,2.96,2.92,2.95,8898.0,12016.0,-0.00673400673401,2.97522447507,-0.00211506089556,2.98196071429,0.0,0,0,0,26189.78,35450.24,2.95025299601,1,0,0,1,0.0,0,20170317 09:30:49
2017-03-16 09:45:00,2.95,2.9652,2.95,2.9652,250.0,12266.0,0.00515254237288,2.97321958006,-0.000673863444982,2.98036445578,0.0,1,0,0,740.033333333,36190.2733333,2.95045437252,1,0,0,1,0.0,0,20170317 09:30:49
2017-03-16 09:50:00,2.96,2.978,2.96,2.9734,2835.0,15101.0,0.00276541211385,2.97325566405,1.21363348839e-05,2.97970117428,0.0,0,0,0,8421.273,44611.5463333,2.9542113988,1,0,0,1,0.0,0,20170317 09:30:49
2017-03-16 09:55:00,2.9799,2.99,2.96,2.99,3100.0,18201.0,0.0055828344656,2.97660453124,0.00112633004666,2.98068201482,0.0,1,1,0,9238.0,53849.5463333,2.95860372141,1,0,0,1,0.0,0,20170317 09:30:49
2017-03-16 10:00:00,3.0,3.005,2.99,2.99,24373.0,42574.0,0.0,2.97928362499,0.000900050283647,2.98156944198,0.0,0,0,0,72997.135,126846.681333,2.97944006514,-1,0,0,1,0.0,0,20170317 09:30:49
2017-03-16 10:05:00,3.0,3.0,2.9995,3.0,27300.0,69874.0,0.00334448160535,2.98342689999,0.00139069505413,2.98332473322,1.0,1,1,1,81895.45,208742.131333,2.98740778163,-1,1,1,1,3.0,3,20170317 09:30:49
2017-03-16 10:10:00,3.0,3.005,2.95,2.97,128041.0,197915.0,-0.01,2.98074151999,-0.000900099143812,2.98205571101,-1.0,0,0,0,380921.975,589664.106333,2.97938057415,1,0,1,1,2.97,3,20170317 09:30:49
2017-03-16 10:15:00,2.97,2.97,2.96,2.96,2800.0,200715.0,-0.003367003367,2.97659321599,-0.0013917020214,2.97995516711,0.0,0,0,0,8297.33333333,597961.439667,2.97915671308,-1,0,1,1,2.96,3,20170317 09:30:49
2017-03-16 10:20:00,2.96,2.96,2.96,2.96,700.0,201415.0,0.0,2.9732745728,-0.00111491324414,2.978054675,0.0,0,0,0,2072.0,600033.439667,2.97909013562,-1,0,1,1,2.96,3,20170317 09:30:49
2017-03-16 10:25:00,2.96,2.97,2.96,2.96,2100.0,203515.0,0.0,2.97061965824,-0.000892926130477,2.97633518214,0.0,0,0,0,6223.0,606256.439667,2.9789275467,-1,0,1,1,2.96,3,20170317 09:30:49
2017-03-16 10:30:00,2.96,2.96,2.94,2.95,13682.0,217197.0,-0.00337837837838,2.96649572659,-0.00138823953308,2.97382706956,0.0,0,0,0,40361.9,646618.339667,2.97710529918,-1,0,1,1,2.95,3,20170317 09:30:49
2017-03-16 10:35:00,2.95,2.97,2.95,2.96,17105.0,234302.0,0.00338983050847,2.96519658127,-0.00043793938626,2.97251020579,0.0,1,0,0,50630.8,697249.139667,2.9758565427,-1,0,1,1,2.96,3,20170317 09:30:49
2017-03-16 10:40:00,2.9765,2.99,2.9743,2.98,6358.0,240660.0,0.00675675675676,2.96815726502,0.000998478065307,2.97322351952,0.0,1,0,0,18955.9531333,716205.0928,2.97600387601,-1,0,1,1,2.98,3,20170317 09:30:49
2017-03-16 10:45:00,2.98,2.98,2.95,2.95,4825.0,245485.0,-0.010067114094,2.96452581201,-0.00122347055064,2.97101175576,0.0,0,0,0,14282.0,730487.0928,2.97568932033,-1,0,1,1,2.95,3,20170317 09:30:49
2017-03-16 10:50:00,2.95,2.95,2.92,2.94,25670.0,271155.0,-0.00338983050847,2.95962064961,-0.00165461956272,2.96805825521,0.0,0,0,0,75384.2333333,805871.326133,2.9719950808,-1,0,1,1,2.94,3,20170317 09:30:49
2017-03-16 10:55:00,2.95,2.96,2.94,2.945,6910.0,278065.0,0.00170068027211,2.95669651969,-0.000988008352548,2.96586223091,0.0,0,0,0,20372.9833333,826244.309467,2.97140707916,-1,0,1,1,2.945,3,20170317 09:30:49
2017-03-16 11:00:00,2.95,2.95,2.93,2.93,2900.0,280965.0,-0.00509337860781,2.95135721575,-0.00180583428235,2.96244678034,0.0,0,0,0,8516.33333333,834760.6428,2.97104850355,-1,0,1,1,2.93,3,20170317 09:30:49
2017-03-16 11:05:00,2.94,2.94,2.92,2.93,3337.0,284302.0,0.0,2.9470857726,-0.00144728097548,2.95935661079,0.0,0,0,0,9777.41,844538.0528,2.97056669598,-1,0,1,1,2.93,3,20170317 09:30:49
2017-03-16 11:10:00,2.93,2.94,2.92,2.94,6327.0,290629.0,0.00341296928328,2.94566861808,-0.000480866398032,2.95751312405,0.0,1,0,0,18559.2,863097.2528,2.96975612482,-1,0,1,1,2.94,3,20170317 09:30:49
2017-03-16 11:15:00,2.95,2.95,2.945,2.945,510.0,291139.0,0.00170068027211,2.94553489446,-4.53966937448e-05,2.95632139795,0.0,0,0,0,1502.8,864600.0528,2.96971567808,-1,0,1,1,2.945,3,20170317 09:30:49
2017-03-16 11:20:00,2.95,2.95,2.93,2.93,2300.0,293439.0,-0.00509337860781,2.94242791557,-0.00105480973888,2.95381459814,0.0,0,0,0,6754.33333333,871354.386133,2.9694566371,-1,0,1,1,2.93,3,20170317 09:30:49
2017-03-16 11:25:00,2.935,2.94,2.93,2.94,1110.0,294549.0,0.00341296928328,2.94194233246,-0.000165028040875,2.95249892213,0.0,1,0,0,3259.7,874614.086133,2.96933306897,-1,0,1,1,2.94,3,20170317 09:30:49
2017-03-16 11:30:00,2.94,2.94,2.93,2.94,300.0,294849.0,0.0,2.94155386597,-0.0001320442237,2.95130854859,0.0,0,0,0,881.0,875495.086133,2.96929983189,-1,0,1,1,2.94,3,20170317 09:30:49
2017-03-16 11:35:00,2.9308,2.94,2.93,2.93,3610.0,298459.0,-0.00340136054422,2.93924309277,-0.000785562086726,2.94927916301,0.0,0,0,0,10589.3333333,886084.419467,2.96886480041,-1,0,1,1,2.93,3,20170317 09:30:49
2017-03-16 11:40:00,2.93,2.93,2.92,2.9299,3300.0,301759.0,-3.41296928328e-05,2.93737447422,-0.000635748216651,2.94743352844,0.0,0,0,0,9657.89,895742.309467,2.96840296219,-1,0,1,1,2.9299,3,20170317 09:30:49
2017-03-16 11:45:00,2.93,2.94,2.92,2.92,4127.0,305886.0,-0.00337895491314,2.93389957937,-0.00118299347738,2.94482081145,0.0,0,0,0,12078.3533333,907820.6628,2.96783985799,-1,0,1,1,2.92,3,20170317 09:30:49
2017-03-16 11:50:00,2.925,2.94,2.925,2.93,1787.0,307673.0,0.00342465753425,2.9331196635,-0.000265829096669,2.94340930559,0.0,1,0,0,5238.88833333,913059.551133,2.96762975995,-1,0,1,1,2.93,3,20170317 09:30:49
2017-03-16 11:55:00,2.9201,2.93,2.92,2.93,4376.0,312049.0,0.0,2.9324957308,-0.000212719824454,2.94213222887,0.0,0,0,0,12807.0933333,925866.644467,2.96705531653,-1,0,1,1,2.93,3,20170317 09:30:49
2017-03-16 12:00:00,2.93,2.94,2.93,2.9386,2913.0,314962.0,0.00293515358362,2.93371658464,0.000416319051121,2.94179582612,0.0,0,0,0,8553.1506,934419.795067,2.96676994389,-1,0,1,1,2.9386,3,20170317 09:30:49
2017-03-16 12:05:00,2.93,2.93,2.92,2.92,600.0,315562.0,-0.00632954468114,2.93097326771,-0.000935099505628,2.93972003316,0.0,0,0,0,1754.0,936173.795067,2.96668735484,-1,0,1,1,2.92,3,20170317 09:30:49
2017-03-16 12:10:00,2.926,2.93,2.92,2.92,370.0,315932.0,0.0,2.92877861417,-0.000748779788112,2.93784193476,0.0,0,0,0,1081.63333333,937255.4284,2.96663658129,-1,0,1,1,2.92,3,20170317 09:30:49
2017-03-16 12:15:00,2.93,2.94,2.93,2.9301,6713.0,322645.0,0.00345890410959,2.92904289134,9.02345997864e-05,2.93710460764,0.0,1,0,0,19691.6904333,956947.118833,2.96594436248,-1,0,1,1,2.9301,3,20170317 09:30:49
2017-03-16 12:20:00,2.935,2.935,2.91,2.92,23713.0,346358.0,-0.0034469813317,2.92723431307,-0.000617463906882,2.93547559739,0.0,0,0,0,69281.4816667,1026228.6005,2.96291294123,-1,0,1,1,2.92,3,20170317 09:30:49
2017-03-16 12:25:00,2.92,2.92,2.91,2.915,1109.0,347467.0,-0.00171232876712,2.92478745045,-0.000835895713153,2.93352554049,0.0,0,0,0,3232.735,1029461.3355,2.96276001894,-1,0,1,1,2.915,3,20170317 09:30:49
2017-03-16 12:30:00,2.91,2.915,2.9,2.9099,11000.0,358467.0,-0.00174957118353,2.92180996036,-0.00101801930615,2.93127548902,0.0,0,0,0,31991.3,1061452.6355,2.96108884639,-1,0,1,1,2.9099,3,20170317 09:30:49
2017-03-16 12:35:00,2.91,2.92,2.91,2.919,8311.0,366778.0,0.00312725523214,2.92124796829,-0.000192343814411,2.93010639483,0.0,1,0,0,24237.6463333,1085690.28183,2.96007470959,-1,0,1,1,2.919,3,20170317 09:30:49
2017-03-16 12:40:00,2.9101,2.93,2.91,2.9175,6652.0,373430.0,-0.000513874614594,2.92049837463,-0.000256600489361,2.9289057858,0.0,0,0,0,19418.2966667,1105108.5785,2.95934600461,-1,0,1,1,2.9175,3,20170317 09:30:49
2017-03-16 12:45:00,2.915,2.915,2.91,2.915,400.0,373830.0,-0.000856898029134,2.91939869971,-0.000376536736373,2.92758142524,0.0,0,0,0,1165.33333333,1106273.91183,2.95929677081,-1,0,1,1,2.915,3,20170317 09:30:49
2017-03-16 12:50:00,2.92,2.92,2.91,2.91,500.0,374330.0,-0.00171526586621,2.91751895977,-0.000643879145881,2.92590700379,0.0,0,0,0,1456.66666667,1107730.5785,2.95923537654,-1,0,1,1,2.91,3,20170317 09:30:49
2017-03-16 12:55:00,2.92,2.94,2.92,2.94,900.0,375230.0,0.0103092783505,2.92201516781,0.00154110671053,2.92724919391,0.0,1,1,0,2640.0,1110370.5785,2.95917324974,-1,0,1,1,2.94,3,20170317 09:30:49
2017-03-16 13:00:00,2.94,2.94,2.935,2.935,5500.0,380730.0,-0.00170068027211,2.92461213425,0.000888758712208,2.92798736592,0.0,0,0,0,16151.6666667,1126522.24517,2.95884812115,-1,0,1,1,2.935,3,20170317 09:30:49
2017-03-16 13:05:00,2.94,2.94,2.93,2.93,2000.0,382730.0,-0.00170357751278,2.9256897074,0.000368449934765,2.92817904535,0.0,0,0,0,5866.66666667,1132388.91183,2.95871479067,-1,0,1,1,2.93,3,20170317 09:30:49
2017-03-16 13:10:00,2.925,2.925,2.92,2.925,300.0,383030.0,-0.00170648464164,2.92555176592,-4.71483628591e-05,2.92787627913,0.0,0,0,0,877.0,1133265.91183,2.95868707891,-1,0,1,1,2.925,3,20170317 09:30:49
2017-03-16 13:15:00,2.92,2.92,2.91,2.91,800.0,383830.0,-0.0051282051282,2.92244141274,-0.00106316805609,2.92617377635,0.0,0,0,0,2330.66666667,1135596.5785,2.95859255009,-1,0,1,1,2.91,3,20170317 09:30:49
2017-03-16 13:20:00,2.92,2.92,2.915,2.915,500.0,384330.0,0.00171821305842,2.92095313019,-0.000509260011398,2.92510960718,0.0,0,0,0,1458.33333333,1137054.91183,2.95853800597,-1,0,1,1,2.915,3,20170317 09:30:49
2017-03-16 13:25:00,2.9146,2.92,2.9145,2.9145,8200.0,392530.0,-0.000171526586621,2.91966250415,-0.000441850991852,2.9240991684,0.0,0,0,0,23913.9333333,1160968.84517,2.95765634516,-1,0,1,1,2.9145,3,20170317 09:30:49
2017-03-16 13:30:00,2.92,2.92,2.92,2.92,100.0,392630.0,0.00188711614342,2.91973000332,2.31188261388e-05,2.92370877141,0.0,0,0,0,292.0,1161260.84517,2.95764675437,-1,0,1,1,2.92,3,20170317 09:30:49
2017-03-16 13:35:00,2.91,2.915,2.9,2.9,2777.0,395407.0,-0.00684931506849,2.91578400266,-0.00135149505593,2.92145079318,0.0,0,0,0,8067.185,1169328.03017,2.95727700867,-1,0,1,1,2.9,3,20170317 09:30:49
2017-03-16 13:40:00,2.9,2.9,2.9,2.9,100.0,395507.0,0.0,2.91262720213,-0.00108265925337,2.9194078605,0.0,0,0,0,290.0,1169618.03017,2.95726252675,-1,0,1,1,2.9,3,20170317 09:30:49
2017-03-16 13:45:00,2.9,2.92,2.9,2.9175,1639.0,397146.0,0.00603448275862,2.9136017617,0.000334598116174,2.9192261595,0.0,1,0,0,4773.5875,1174391.61767,2.95707779423,-1,0,1,1,2.9175,3,20170317 09:30:49
2017-03-16 13:50:00,2.9131,2.92,2.9131,2.92,4200.0,401346.0,0.000856898029135,2.91488140936,0.000439197860455,2.91929985859,0.0,0,0,0,12254.34,1186645.95767,2.95666571404,-1,0,1,1,2.92,3,20170317 09:30:49
2017-03-16 13:55:00,2.9175,2.92,2.91,2.915,900.0,402246.0,-0.00171232876712,2.91490512749,8.13691009505e-06,2.91889034825,0.0,0,0,0,2623.5,1189269.45767,2.95657248964,-1,0,1,1,2.915,3,20170317 09:30:49
2017-03-16 14:00:00,2.91,2.91,2.91,2.91,600.0,402846.0,-0.00171526586621,2.91392410199,-0.000336554863613,2.91804364842,0.0,0,0,0,1746.0,1191015.45767,2.95650312444,-1,0,1,1,2.91,3,20170317 09:30:49
2017-03-16 14:05:00,2.91,2.91,2.905,2.91,700.0,403546.0,0.0,2.91313928159,-0.000269334536739,2.91727758666,0.0,0,0,0,2035.83333333,1193051.291,2.95641956803,-1,0,1,1,2.91,3,20170317 09:30:49
2017-03-16 14:10:00,2.91,2.92,2.91,2.91,2021.0,405567.0,0.0,2.91251142527,-0.0002155256779,2.91658448317,0.0,0,0,0,5887.84666667,1198939.13767,2.95620486299,-1,0,1,1,2.91,3,20170317 09:30:49
2017-03-16 14:15:00,2.9,2.915,2.9,2.915,6731.0,412298.0,0.00171821305842,2.91300914022,0.000170888581207,2.91643358001,0.0,0,0,0,19587.21,1218526.34767,2.95545054225,-1,0,1,1,2.915,3,20170317 09:30:49
2017-03-16 14:20:00,2.92,2.92,2.91,2.91,1200.0,413498.0,-0.00171526586621,2.91240731218,-0.000206600122025,2.91582085811,0.0,0,0,0,3496.0,1222022.34767,2.95532831517,-1,0,1,1,2.91,3,20170317 09:30:49
2017-03-16 14:25:00,2.92,2.92,2.91,2.915,5300.0,418798.0,0.00171821305842,2.91292584974,0.000178044315014,2.91574268114,0.0,0,0,0,15449.5,1237471.84767,2.95481794962,-1,0,1,1,2.915,3,20170317 09:30:49
2017-03-16 14:30:00,2.91,2.915,2.905,2.905,1800.0,420598.0,-0.00343053173242,2.91134067979,-0.000544184792136,2.91471956865,0.0,0,0,0,5235.0,1242706.84767,2.95461901309,-1,0,1,1,2.905,3,20170317 09:30:49
2017-03-16 14:35:00,2.9056,2.915,2.9056,2.915,5900.0,426498.0,0.00344234079174,2.91207254383,0.000251383854401,2.9147462764,0.0,1,0,0,17180.0133333,1259886.861,2.9540275945,-1,0,1,1,2.915,3,20170317 09:30:49
2017-03-16 14:40:00,2.91,2.93,2.91,2.93,5825.0,432323.0,0.00514579759863,2.91565803507,0.00123125065714,2.91619901198,0.0,1,1,0,17028.4166667,1276915.27767,2.95361402855,-1,0,1,1,2.93,3,20170317 09:30:49
2017-03-16 14:45:00,2.93,2.93,2.93,2.93,100.0,432423.0,0.0,2.91852642805,0.000983789234574,2.91751339179,1.0,0,0,1,293.0,1277208.27767,2.95360856769,-1,0,1,1,2.93,3,20170317 09:30:49
2017-03-16 14:50:00,2.92,2.93,2.915,2.92,7812.0,440235.0,-0.00341296928328,2.91882114244,0.000100980544992,2.91775021162,0.0,0,0,1,22824.06,1300032.33767,2.95304175649,-1,0,1,1,2.92,3,20170317 09:30:49
2017-03-16 14:55:00,2.925,2.925,2.915,2.915,5749.0,445984.0,-0.00171232876712,2.91805691395,-0.00026182778981,2.91748828671,0.0,0,0,1,16777.4983333,1316809.836,2.95259434419,-1,0,1,1,2.915,3,20170317 09:30:49
2017-03-16 15:00:00,2.91,2.92,2.91,2.914,1200.0,447184.0,-0.000343053173242,2.91724553116,-0.00027805584839,2.91715606892,0.0,0,0,1,3497.6,1320307.436,2.95249256682,-1,0,1,1,2.914,3,20170317 09:30:49
2017-03-16 15:05:00,2.9199,2.92,2.915,2.92,495.0,447679.0,0.00205902539465,2.91779642493,0.000188840384337,2.9174269195,0.0,0,0,1,1444.575,1321752.011,2.95245479685,-1,0,1,1,2.92,3,20170317 09:30:49
2017-03-16 15:10:00,2.93,2.93,2.91,2.91,1700.0,449379.0,-0.00342465753425,2.91623713994,-0.00053440499578,2.91671959384,-1.0,0,0,0,4958.33333333,1326710.34433,2.95231941042,-1,0,1,1,2.91,3,20170317 09:30:49
2017-03-16 15:15:00,2.92,2.92,2.92,2.92,500.0,449879.0,0.00343642611684,2.91698971196,0.000258062693452,2.91703201347,0.0,1,0,0,1460.0,1328170.34433,2.9522834903,-1,0,1,1,2.92,3,20170317 09:30:49
2017-03-16 15:20:00,2.9241,2.9241,2.9241,2.9241,400.0,450279.0,0.00140410958904,2.91841176956,0.000487508613087,2.91770515504,1.0,0,0,1,1169.64,1329339.98433,2.95225845383,-1,0,1,1,2.9241,3,20170317 09:30:49
2017-03-16 15:25:00,2.9299,2.93,2.9299,2.93,200.0,450479.0,0.00201771485243,2.92072941565,0.000794146361134,2.91887609266,0.0,0,0,1,585.993333333,1329925.97767,2.95224855691,-1,0,1,1,2.93,3,20170317 09:30:49
2017-03-16 15:30:00,2.9201,2.94,2.92,2.925,3517.0,453996.0,-0.00170648464164,2.92158353252,0.000292432727625,2.91945932193,0.0,0,0,1,10298.9483333,1340224.926,2.95206329131,-1,0,1,1,2.925,3,20170317 09:30:49
2017-03-16 15:35:00,2.92,2.925,2.915,2.915,1200.0,455196.0,-0.0034188034188,2.92026682602,-0.000450682477364,2.9190346246,0.0,0,0,1,3502.0,1343726.926,2.95197437148,-1,0,1,1,2.915,3,20170317 09:30:49
2017-03-16 15:40:00,2.92,2.92,2.915,2.92,800.0,455996.0,0.00171526586621,2.92021346081,-1.82740847289e-05,2.91912656512,0.0,0,0,1,2334.66666667,1346061.59267,2.9519153516,-1,0,1,1,2.92,3,20170317 09:30:49
2017-03-16 15:45:00,2.92,2.93,2.92,2.92,3316.0,459312.0,0.0,2.92017076865,-1.46195349418e-05,2.91920974939,0.0,0,0,1,9693.77333333,1355755.366,2.9517090039,-1,0,1,1,2.92,3,20170317 09:30:49
