,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-03-30 10:25:00,24.5,24.5,24.45,24.45,4999.0,-0.0040733197556,24.3819788298,0.00069794011976,24.2551511199,0.0,0,0,1,122308.866667,2923535.93167,120211.0,24.3200366994,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 10:30:00,24.45,24.5,24.4,24.5,7066.0,0.00204498977505,24.4055830638,0.000968101654243,24.2784700609,0.0,0,0,1,172881.466667,3096417.39833,127277.0,24.3281771124,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 10:35:00,24.45,24.55,24.45,24.525,4372.0,0.00102040816327,24.4294664511,0.000978603427281,24.3019491027,0.0,0,0,1,107150.433333,3203567.83167,131649.0,24.3341600139,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 10:40:00,24.5,24.5,24.475,24.5,2700.0,-0.00101936799184,24.4435731609,0.000577446495326,24.3208110929,0.0,0,0,1,66127.5,3269695.33167,134349.0,24.3373254112,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 10:45:00,24.5,24.575,24.5,24.55,3099.0,0.00204081632653,24.4648585287,0.000870796085654,24.3426386079,0.0,0,0,1,76054.625,3345749.95667,137448.0,24.3419326339,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 10:50:00,24.55,24.575,24.5,24.5,6430.0,-0.0020366598778,24.471886823,0.000287281214157,24.3576254071,0.0,0,0,1,157695.75,3503445.70667,143878.0,24.3501140318,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 10:55:00,24.525,24.575,24.455,24.525,22188.0,0.00102040816327,24.4825094584,0.000434075046469,24.3735658445,0.0,0,0,1,544012.78,4047458.48667,166066.0,24.3725897334,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 11:00:00,24.55,24.6,24.5,24.55,14776.0,0.00101936799185,24.4960075667,0.000551336796207,24.3903690974,0.0,0,0,1,362750.8,4410209.28667,180842.0,24.3870853378,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 11:05:00,24.575,24.575,24.5247,24.525,3900.0,-0.0010183299389,24.5018060534,0.00023671149866,24.4031910882,0.0,0,0,1,95712.11,4505921.39667,184742.0,24.3903465193,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 11:10:00,24.5,24.55,24.5,24.525,3100.0,0.0,24.5064448427,0.000189324383669,24.4147919369,0.0,0,0,1,76027.5,4581948.89667,187842.0,24.3925687368,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 11:15:00,24.55,24.55,24.45,24.45,15571.0,-0.00305810397554,24.4951558741,-0.000460653048967,24.4181450858,0.0,0,0,1,381229.983333,4963178.88,203413.0,24.3995166484,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 11:20:00,24.45,24.525,24.45,24.525,8600.0,0.00306748466258,24.5011246993,0.00024367369621,24.4283217443,0.0,1,0,1,210700.0,5173878.88,212013.0,24.4035926099,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 11:25:00,24.525,24.55,24.475,24.525,7030.0,0.0,24.5058997595,0.000194891467044,24.4375291972,0.0,0,0,1,172352.166667,5346231.04667,219043.0,24.4072216262,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 11:30:00,24.55,24.6,24.5,24.55,14585.0,0.00101936799185,24.5147198076,0.000359915293708,24.4482407022,0.0,0,0,1,358061.75,5704292.79667,233628.0,24.416135038,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 11:35:00,24.55,24.6,24.55,24.6,1100.0,0.0020366598778,24.531775846,0.000695746825641,24.4626939687,0.0,0,0,1,27041.6666667,5731334.46333,234728.0,24.4169185753,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 11:40:00,24.575,24.6,24.55,24.575,12502.0,-0.0010162601626,24.5404206768,0.000352393191766,24.4733897812,0.0,0,0,1,307236.65,6038571.11333,247230.0,24.4249124837,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 11:45:00,24.55,24.6,24.55,24.6,3803.0,0.00101729399797,24.5523365415,0.000485560732189,24.4854478973,0.0,0,0,1,93490.4166667,6132061.53,251033.0,24.4273124649,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 11:50:00,24.575,24.65,24.55,24.65,31656.0,0.0020325203252,24.5718692332,0.000795553273419,24.5011195261,0.0,0,0,1,779265.2,6911326.73,282689.0,24.4485166738,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 11:55:00,24.6,24.65,24.6,24.65,1025.0,0.0,24.5874953865,0.000635936697214,24.5152986188,0.0,0,0,1,25249.1666667,6936575.89667,283714.0,24.4491843782,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 12:00:00,24.65,24.65,24.55,24.575,5197.0,-0.00304259634888,24.5849963092,-0.000101640173962,24.5209844647,0.0,0,0,1,127802.891667,7064378.78833,288911.0,24.4517473836,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 12:05:00,24.55,24.55,24.5,24.525,7633.0,-0.00203458799593,24.5729970474,-0.000488072550257,24.5213668966,0.0,0,0,1,187199.325,7251578.11333,296544.0,24.4536328954,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 12:10:00,24.55,24.6,24.525,24.575,7200.0,0.00203873598369,24.5733976379,1.63020620505e-05,24.5264748112,0.0,0,0,1,176880.0,7428458.11333,303744.0,24.4563122673,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 12:15:00,24.55,24.6,24.5178,24.55,2260.0,-0.00101729399797,24.5687181103,-0.000190430629531,24.5287153054,0.0,0,0,1,55496.4093333,7483954.52267,306004.0,24.4570480212,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 12:20:00,24.575,24.65,24.575,24.575,12060.0,0.0010183299389,24.5699744883,5.11373010528e-05,24.5331233715,0.0,0,0,1,296676.0,7780630.52267,318064.0,24.4624683166,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 12:25:00,24.55,24.65,24.55,24.575,9955.0,0.0,24.5709795906,4.09077489303e-05,24.5371116219,0.0,0,0,1,244810.041667,8025440.56433,328019.0,24.4663893382,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 12:30:00,24.6,24.65,24.6,24.65,4301.0,0.0030518819939,24.5867836725,0.000643201131635,24.547862896,0.0,1,0,1,105947.966667,8131388.531,332320.0,24.468549985,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 12:35:00,24.65,24.7,24.6,24.6,7949.0,-0.00202839756592,24.589426938,0.00010750757552,24.5528283345,0.0,0,0,1,195810.366667,8327198.89767,340269.0,24.4723994771,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 12:40:00,24.625,24.625,24.5185,24.55,3313.0,-0.0020325203252,24.5815415504,-0.000320682040209,24.5525589693,0.0,0,0,1,81382.1885,8408581.08617,343582.0,24.4732875592,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 12:45:00,24.55,24.65,24.55,24.6,4752.0,0.0020366598778,24.5852332403,0.000150181383621,24.5570771627,0.0,0,0,1,116899.2,8525480.28617,348334.0,24.4750161804,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 12:50:00,24.6,24.65,24.575,24.6,3180.0,0.0,24.5881865923,0.000120127066048,24.5611650519,0.0,0,0,1,78254.5,8603734.78617,351514.0,24.4762222448,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 12:55:00,24.55,24.575,24.55,24.575,200.0,-0.0010162601626,24.5855492738,-0.000107259575256,24.562482666,0.0,0,0,1,4913.33333333,8608648.1195,351714.0,24.4762736755,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 13:00:00,24.575,24.6,24.55,24.6,500.0,0.00101729399797,24.588439419,0.000117554633726,24.5660557455,0.0,0,0,1,12291.6666667,8620939.78617,352214.0,24.4764256565,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 13:05:00,24.6,24.625,24.575,24.575,6420.0,-0.0010162601626,24.5857515352,-0.000109314941153,24.5669075792,0.0,0,0,1,157878.5,8778818.28617,358634.0,24.4784886156,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 13:10:00,24.575,24.65,24.575,24.65,3000.0,0.0030518819939,24.5986012282,0.000522647962788,24.5748211431,0.0,1,0,1,73875.0,8852693.28617,361634.0,24.4797040272,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 13:15:00,24.65,24.65,24.65,24.65,300.0,0.0,24.6088809825,0.00041789995567,24.5819810342,0.0,0,0,1,7395.0,8860088.28617,361934.0,24.4798451822,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 13:20:00,24.65,24.7,24.625,24.65,7771.0,0.0,24.617104786,0.000334180310599,24.588459031,0.0,0,0,1,191619.908333,9051708.1945,369705.0,24.483596907,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 13:25:00,24.675,24.75,24.675,24.7,6020.0,0.00202839756592,24.6336838288,0.00067347654959,24.5990819804,0.0,0,0,1,148744.166667,9200452.36117,375725.0,24.4871977142,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 13:30:00,24.7,24.7,24.625,24.625,2600.0,-0.00303643724696,24.6319470631,-7.05036964148e-05,24.6015503632,0.0,0,0,1,64090.0,9264542.36117,378325.0,24.4883165563,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 13:35:00,24.65,24.675,24.65,24.675,2098.0,0.00203045685279,24.6405576505,0.000349569904683,24.6085455667,0.0,0,0,1,51750.6666667,9316293.02783,380423.0,24.4893001418,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 13:40:00,24.675,24.7,24.675,24.675,800.0,0.0,24.6474461204,0.000279558198614,24.6148745604,0.0,0,0,1,19746.6666667,9336039.6945,381223.0,24.4897073222,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 13:45:00,24.7,24.75,24.675,24.675,7291.0,0.0,24.6529568963,0.000223584054136,24.6206007927,0.0,0,0,1,180087.7,9516127.3945,388514.0,24.4936537538,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 13:50:00,24.675,24.7,24.675,24.7,1700.0,0.00101317122594,24.662365517,0.000381642688207,24.628162622,0.0,0,0,1,41975.8333333,9558103.22783,390214.0,24.4945164136,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 13:55:00,24.7,24.75,24.675,24.7,4600.0,0.0,24.6698924136,0.000305197674105,24.635004277,0.0,0,0,1,113658.333333,9671761.56117,394814.0,24.4970076065,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 14:00:00,24.7,24.7,24.675,24.675,2310.0,-0.00101214574899,24.6709139309,4.1407447501e-05,24.6388133935,0.0,0,0,1,57018.5,9728780.06117,397124.0,24.4980914303,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 14:05:00,24.7,24.725,24.7,24.7,7269.0,0.00101317122594,24.6767311447,0.000235792392461,24.6446406894,0.0,0,0,1,179604.875,9908384.93617,404393.0,24.5018705471,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 14:10:00,24.7,24.7,24.65,24.7,4200.0,0.0,24.6813849158,0.000188589446013,24.6499130047,0.0,0,0,1,103670.0,10012054.9362,408593.0,24.5037358353,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 14:15:00,24.675,24.725,24.675,24.725,3168.0,0.00101214574899,24.6901079326,0.000353424934401,24.6570641471,0.0,0,0,1,78276.0,10090330.9362,411761.0,24.5053099642,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 14:20:00,24.75,24.8,24.75,24.75,6424.0,0.0010111223458,24.7020863461,0.000485150308315,24.6659151807,0.0,0,0,1,159101.066667,10249432.0028,418185.0,24.5093248271,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 14:25:00,24.75,24.7736,24.7,24.75,5983.0,0.0,24.7116690769,0.000387932041302,24.6739232587,0.0,0,0,1,148026.5996,10397458.6024,424168.0,24.5125954868,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 14:30:00,24.75,24.8,24.75,24.775,3562.0,0.0010101010101,24.7243352615,0.000512558847608,24.683549615,0.0,0,0,1,88248.55,10485707.1524,427730.0,24.5147807085,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 14:35:00,24.8,24.8,24.75,24.775,1056.0,0.0,24.7344682092,0.0004098370125,24.6922591755,0.0,0,0,1,26162.4,10511869.5524,428786.0,24.5154215679,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 14:40:00,24.8,24.8,24.75,24.75,800.0,-0.00100908173562,24.7375745674,0.000125588233126,24.6977583016,0.0,0,0,1,19813.3333333,10531682.8858,429586.0,24.5158894512,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 14:45:00,24.75,24.85,24.75,24.75,23591.0,0.0,24.7400596539,0.000100457970162,24.7027337015,0.0,0,0,1,584663.616667,11116346.5024,453177.0,24.5298117566,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 14:50:00,24.725,24.75,24.7,24.75,900.0,0.0,24.7420477231,8.03583034972e-05,24.7072352537,0.0,0,0,1,22260.0,11138606.5024,454077.0,24.5302151451,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 14:55:00,24.775,24.8,24.75,24.8,500.0,0.0020202020202,24.7536381785,0.000468451742858,24.7160699915,0.0,0,0,1,12391.6666667,11150998.1691,454577.0,24.5304935558,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 15:00:00,24.775,24.825,24.725,24.775,15926.0,-0.00100806451613,24.7579105428,0.000172595408861,24.7216823732,0.0,0,0,1,394566.65,11545564.8191,470503.0,24.5387698253,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 15:05:00,24.8,24.8,24.8,24.8,5988.0,0.00100908173562,24.7663284342,0.000340008153241,24.7291411948,0.0,0,0,1,148502.4,11694067.2191,476491.0,24.5420526707,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 15:10:00,24.8,24.8,24.8,24.8,5000.0,0.0,24.7730627474,0.000271914069592,24.7358896525,0.0,0,0,1,124000.0,11818067.2191,481491.0,24.5447313015,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 15:15:00,24.8,24.8,24.75,24.775,1300.0,-0.00100806451613,24.7734501979,1.56399927891e-05,24.7396144475,0.0,0,0,1,32207.5,11850274.7191,482791.0,24.5453513406,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 15:20:00,24.775,24.8,24.65,24.7,15968.0,-0.00302724520686,24.7587601583,-0.000592975119108,24.7358416429,0.0,0,0,1,394675.733333,12244950.4524,498759.0,24.55083608,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 15:25:00,24.7,24.7,24.65,24.675,7299.0,-0.00101214574899,24.7420081267,-0.0006766102809,24.7300472008,0.0,0,0,1,180102.825,12425053.2774,506058.0,24.552626927,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 15:30:00,24.65,24.75,24.65,24.725,9768.0,0.00202634245187,24.7386065013,-0.000137483801434,24.729566515,0.0,0,0,1,241351.0,12666404.2774,515826.0,24.5555754798,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 15:35:00,24.725,24.75,24.7,24.75,4340.0,0.0010111223458,24.7408852011,9.21110788512e-05,24.7315125612,0.0,0,0,1,107342.666667,12773746.9441,520166.0,24.5570586007,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 15:40:00,24.725,24.75,24.7,24.725,5944.0,-0.0010101010101,24.7377081609,-0.000128412552214,24.7308923172,0.0,0,0,1,146965.4,12920712.3441,526110.0,24.5589560056,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 15:45:00,24.725,24.75,24.65,24.675,22465.0,-0.00202224469161,24.7251665287,-0.000506984401652,24.7255692394,-1.0,0,0,0,554698.291667,13475410.6358,548575.0,24.5643907137,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 15:50:00,24.65,24.7,24.625,24.675,38564.0,0.0,24.7151332229,-0.000405793252171,24.7207531214,0.0,0,0,0,951245.333333,14426655.9691,587139.0,24.571108322,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 15:55:00,24.7,24.75,24.65,24.7,32172.0,0.00101317122594,24.7121065784,-0.00012246118852,24.7187766336,0.0,0,0,0,794648.4,15221304.3691,619311.0,24.5778039936,1,0,0,1,0.0,0,0.0,20170330 17:30:02
2017-03-30 16:00:00,24.725,24.75,24.65,24.75,74200.0,0.00202429149798,24.7196852627,0.000306679007912,24.7217502876,0.0,0,0,0,1833976.66667,17055281.0358,693511.0,24.5926611629,1,0,0,1,0.0,0,0.0,20170330 17:30:02
