Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,ClosePC>0.003,EMA9,EMA9PC,EMA9PC>0.001,EMA20,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-10 13:15:00,138.95,139.02,138.926,139.01,111775.0,10357060.0,0.000503814596229,0,139.010101462,-1.82472910004e-07,0,139.062130368,0,15535085.6333,1440202009.97,139.05509961,-1,0,0,1,0
2017-03-10 13:20:00,139.01,139.0331,138.96,138.98,74684.0,10431744.0,-0.0002158118121,0,139.00408117,-4.33083092709e-05,0,139.054308429,0,10380406.3335,1450582416.3,139.05464094,-1,0,0,1,0
2017-03-10 13:25:00,138.99,139.01,138.9302,138.9543,87973.0,10519717.0,-0.000184918693337,0,138.994124936,-7.16254795464e-05,0,139.044783816,0,12225153.2828,1462807569.58,139.053889908,-1,0,0,1,0
2017-03-10 13:30:00,138.9554,138.9567,138.89,138.9,126603.0,10646320.0,-0.000390775960154,0,138.975299949,-0.000135437286913,0,139.030994881,0,17587127.4867,1480394697.07,139.052245008,-1,0,0,1,0
2017-03-10 13:35:00,138.9,138.97,138.85,138.8501,146940.0,10793260.0,-0.000359251259899,0,138.950259959,-0.00018017582802,0,139.013766797,0,20408501.498,1500803198.57,139.05003665,-1,0,0,1,0
2017-03-10 13:40:00,138.86,138.95,138.85,138.92,114998.0,10908258.0,0.000503420595304,0,138.944207967,-4.3555095153e-05,0,139.004836626,0,15973988.8533,1516777187.42,139.048525202,-1,0,0,1,0
2017-03-10 13:45:00,138.92,138.99,138.91,138.99,155609.0,11063867.0,0.000503887129283,0,138.953366374,6.59142737849e-05,0,139.003423614,0,21623945.3367,1538401132.76,139.047327011,-1,0,0,1,0
2017-03-10 13:50:00,138.99,139.09,138.97,139.02,174115.0,11237982.0,0.000215842866393,0,138.966693099,9.59078977329e-05,0,139.005002318,0,24206628.0667,1562607760.83,139.047006912,-1,0,0,1,0
2017-03-10 13:55:00,139.02,139.1,139.01,139.0966,75344.0,11313326.0,0.000550999856136,0,138.992674479,0.000186961203595,0,139.013725906,0,10478004.6901,1573085765.52,139.047152492,-1,0,0,1,0
2017-03-10 14:00:00,139.0937,139.1,139.03,139.04,66866.0,11380192.0,-0.00040691145578,0,139.002139583,6.80978634064e-05,0,139.016228201,0,9298163.07333,1582383928.59,139.047208394,-1,0,0,1,0
2017-03-10 14:05:00,139.0368,139.09,139.0201,139.06,97374.0,11477566.0,0.000143843498274,0,139.013711667,8.32511165916e-05,0,139.020396944,0,13540507.1058,1595924435.7,139.04728892,-1,0,0,1,0
2017-03-10 14:10:00,139.0647,139.07,139.0348,139.05,59338.0,11536904.0,-7.19114051488e-05,0,139.020969333,5.22082791412e-05,0,139.023216283,0,8251043.8408,1604175479.54,139.047311093,-1,0,0,1,0
2017-03-10 14:15:00,139.0457,139.12,138.985,139.1,145504.0,11682408.0,0.000359582883855,0,139.036775467,0.000113696037413,0,139.030529018,1,20234998.7733,1624410478.31,139.047572924,-1,0,0,1,0
2017-03-10 14:20:00,139.1,139.15,139.07,139.1001,126783.0,11809191.0,7.18907261055e-07,0,139.049440373,9.10903365092e-05,0,139.037154825,1,17636364.7461,1642046843.06,139.04820771,1,0,0,1,0
2017-03-10 14:25:00,139.1,139.15,139.05,139.12,107177.0,11916368.0,0.000143062442083,0,139.063552299,0.000101488544604,0,139.045044842,1,14909035.2133,1656955878.27,139.048733496,1,0,0,1,0
2017-03-10 14:30:00,139.12,139.18,139.1,139.17,131704.0,12048072.0,0.000359401955146,0,139.084841839,0.000153092164793,0,139.056945333,1,18326611.6,1675282489.87,139.049840495,1,0,0,1,0
2017-03-10 14:35:00,139.1773,139.185,139.11,139.1622,85829.0,12133901.0,-5.60465617588e-05,0,139.100313471,0.000111238809403,0,139.066969587,1,11943311.3396,1687225801.21,139.050565948,1,0,0,1,0
2017-03-10 14:40:00,139.1626,139.27,139.1536,139.24,205112.0,12339013.0,0.000559059859646,0,139.128250777,0.000200842867083,0,139.083448674,1,28555938.7744,1715781739.98,139.053402406,1,0,0,1,0
2017-03-10 14:45:00,139.24,139.26,139.18,139.2,93822.0,12432835.0,-0.000287273771905,0,139.142600622,0.000103141127238,0,139.0945488,1,13061273.36,1728843013.34,139.054609294,1,0,0,1,0
2017-03-10 14:50:00,139.1969,139.21,139.15,139.165,150185.0,12583020.0,-0.000251436781609,0,139.147080497,3.21962912337e-05,0,139.101258438,1,20901997.375,1749745010.72,139.056046221,1,0,0,1,0
2017-03-10 14:55:00,139.17,139.19,139.14,139.1489,95207.0,12678227.0,-0.000115690008264,0,139.147444398,2.61522234468e-06,0,139.10579573,1,13248971.2108,1762993981.93,139.056824107,1,0,0,1,0
2017-03-10 15:00:00,139.15,139.22,139.12,139.19,172700.0,12850927.0,0.000295367049254,0,139.155955518,6.11662002139e-05,0,139.113815184,1,24035810.3333,1787029792.26,139.058434638,1,0,0,1,0
2017-03-10 15:05:00,139.19,139.24,139.17,139.2,182970.0,13033897.0,7.1844241684e-05,0,139.164764415,6.33023309842e-05,0,139.122023262,1,25470033.9,1812499826.16,139.060468727,1,0,0,1,0
2017-03-10 15:10:00,139.21,139.22,139.12,139.18,154483.0,13188380.0,-0.000143678160919,0,139.167811532,2.18957513887e-05,0,139.127544856,1,21499914.0533,1833999740.22,139.061790775,1,0,0,1,0
2017-03-10 15:15:00,139.18,139.21,139.12,139.2,104810.0,13293190.0,0.0001436988073,0,139.174249225,4.62584960998e-05,0,139.134445346,1,14587106.4333,1848586846.65,139.062696512,1,0,0,1,0
2017-03-10 15:20:00,139.205,139.22,139.17,139.18,119396.0,13412586.0,-0.000143678160919,0,139.17539938,8.26413607391e-06,0,139.138783884,1,16618729.24,1865205575.89,139.063829741,1,0,0,1,0
2017-03-10 15:25:00,139.17,139.24,139.17,139.23,134553.0,13547139.0,0.00035924701825,0,139.186319504,7.8463032946e-05,0,139.147471134,1,18731571.64,1883937147.53,139.065314642,1,0,0,1,0
2017-03-10 15:30:00,139.2248,139.25,139.18,139.24,153077.0,13700216.0,7.18236012356e-05,0,139.197055603,7.71347298767e-05,0,139.156283407,1,21311890.1967,1905249037.73,139.067080236,1,0,0,1,0
2017-03-10 15:35:00,139.24,139.27,139.22,139.23,179736.0,13879952.0,-7.18184429763e-05,0,139.203644483,4.73349044448e-05,0,139.163304035,1,25026440.64,1930275478.37,139.06931943,1,0,0,1,0
2017-03-10 15:40:00,139.2301,139.3199,139.22,139.255,248826.0,14128778.0,0.000179559003088,0,139.213915586,7.37847309886e-05,0,139.172036984,1,34652744.5958,1964928222.96,139.07276503,1,0,0,1,0
2017-03-10 15:45:00,139.26,139.26,139.18,139.19,218048.0,14346826.0,-0.000466769595347,0,139.209132469,-3.43580396488e-05,0,139.173747747,1,30354462.08,1995282685.04,139.074850775,1,0,0,1,0
2017-03-10 15:50:00,139.19,139.2,139.15,139.2,201718.0,14548544.0,7.1844241684e-05,0,139.207305975,-1.31205026043e-05,0,139.176247962,1,28075783.6333,2023358468.67,139.076354904,1,0,0,1,0
2017-03-10 15:55:00,139.19,139.23,139.15,139.2065,303594.0,14852138.0,4.66954022991e-05,0,139.20714478,-1.15794948352e-06,0,139.179129108,1,42258918.627,2065617387.3,139.07879036,1,0,0,1,0
2017-03-10 16:00:00,139.2058,139.23,139.0,139.15,843921.0,15696059.0,-0.000405871852248,0,139.195715824,-8.21003551256e-05,0,139.176354907,1,117411915.66,2183029302.96,139.081364498,1,0,0,1,0
2017-03-10 16:05:00,139.14,139.19,139.06,139.1,1990334.0,17686393.0,-0.000359324469997,0,139.176572659,-0.000137526968446,0,139.169083011,1,276888631.633,2459917934.59,139.085337219,1,0,0,1,0
2017-03-10 16:10:00,139.1,139.14,139.07,139.1,6500.0,17692893.0,0.0,0,139.161258127,-0.000110036707772,0,139.162503677,0,904171.666667,2460822106.26,139.085343831,1,0,0,1,0
2017-03-10 16:15:00,139.12,139.14,139.09,139.09,22827.0,17715720.0,-7.18907260963e-05,0,139.147006502,-0.000102410869773,0,139.155598565,0,3175387.88,2463997494.14,139.085371305,1,0,0,1,0
2017-03-10 16:20:00,139.09,139.09,139.09,139.09,9975.0,17725695.0,0.0,0,139.135605202,-8.19370870666e-05,0,139.149351083,0,1387422.75,2465384916.89,139.08537391,1,0,0,1,0
2017-03-10 16:25:00,139.07,139.07,139.02,139.07,2039.0,17727734.0,-0.000143791789489,0,139.122484161,-9.43039726635e-05,0,139.141793837,0,283529.746667,2465668446.64,139.085370225,1,0,0,1,0
2017-03-10 16:30:00,139.14,139.14,139.07,139.07,29649.0,17757383.0,0.0,0,139.111987329,-7.54502933932e-05,0,139.134956328,0,4123978.24,2469792424.88,139.085383521,1,0,0,1,0
2017-03-10 16:35:00,139.06,139.14,139.06,139.14,14974.0,17772357.0,0.000503343639894,0,139.117589863,4.02735544904e-05,0,139.135436678,0,2083083.05333,2471875507.93,139.08540707,1,0,0,1,0
2017-03-10 16:40:00,139.09,139.1,139.04,139.1,6300.0,17778657.0,-0.000287480235734,0,139.114071891,-2.52877629773e-05,0,139.132061756,0,876204.0,2472751711.93,139.085405154,1,0,0,1,0
2017-03-10 16:45:00,139.08,139.08,139.08,139.08,400.0,17779057.0,-0.000143781452193,0,139.107257512,-4.89841036074e-05,0,139.127103494,0,55632.0,2472807343.93,139.085405032,1,0,0,1,0
2017-03-10 16:50:00,139.08,139.08,139.07,139.08,2488.0,17781545.0,0.0,0,139.10180601,-3.9189202534e-05,0,139.122617447,0,346022.746667,2473153366.68,139.085403809,1,0,0,1,0
2017-03-10 16:55:00,139.08,139.08,139.08,139.08,1710.0,17783255.0,0.0,0,139.097444808,-3.13525907101e-05,0,139.118558642,0,237826.8,2473391193.48,139.08540329,1,0,0,1,0
2017-03-10 17:00:00,139.08,139.08,139.07,139.07,2188.0,17785443.0,-7.19010641359e-05,0,139.091955846,-3.94612683237e-05,0,139.11393401,0,304292.453333,2473695485.93,139.085401805,1,0,0,1,0
2017-03-10 17:05:00,139.08,139.08,139.08,139.08,200.0,17785643.0,7.19062342707e-05,0,139.089564677,-1.71912837058e-05,0,139.110702199,0,27816.0,2473723301.93,139.085401744,1,0,0,1,0
2017-03-10 17:10:00,139.08,139.08,139.08,139.08,7399.0,17793042.0,0.0,0,139.087651742,-1.3753263401e-05,0,139.10777818,0,1029052.92,2474752354.85,139.085399498,1,0,0,1,0
2017-03-10 17:15:00,139.09,139.09,139.08,139.08,1700.0,17794742.0,0.0,0,139.086121393,-1.10027620446e-05,0,139.105132639,0,236441.666667,2474988796.52,139.0853993,1,0,0,1,0
2017-03-10 17:25:00,139.08,139.08,139.08,139.08,3000.0,17797742.0,0.0,0,139.084897115,-8.80230648537e-06,0,139.102739055,0,417240.0,2475406036.52,139.08539839,-1,0,0,1,0
2017-03-10 17:40:00,139.1,139.1,139.1,139.1,181.0,17797923.0,0.000143802128271,0,139.087917692,2.17175058397e-05,0,139.102478192,0,25177.1,2475431213.62,139.085398539,1,0,0,1,0
2017-03-10 17:45:00,139.08,139.08,139.08,139.08,6950.0,17804873.0,-0.000143781452193,0,139.086334153,-1.13851610839e-05,0,139.100337412,0,966606.0,2476397819.62,139.085396432,1,0,0,1,0
2017-03-10 17:50:00,139.08,139.08,139.08,139.08,900.0,17805773.0,0.0,0,139.085067323,-9.10823256595e-06,0,139.098400516,0,125172.0,2476522991.62,139.085396159,-1,0,0,1,0
2017-03-10 17:55:00,139.1,139.1,139.1,139.1,1049.0,17806822.0,0.000143802128271,0,139.088053858,2.14727253969e-05,0,139.098552848,0,145915.9,2476668907.52,139.085397019,1,0,0,1,0
2017-03-10 18:10:00,139.11,139.11,139.1,139.1,2151.0,17808973.0,0.0,0,139.090443087,1.71778114633e-05,0,139.098690672,0,299211.27,2476968118.79,139.085399185,1,0,0,1,0
2017-03-10 18:15:00,139.08,139.09,139.08,139.09,2500.0,17811473.0,-7.18907260963e-05,0,139.090354469,-6.37120029845e-07,0,139.097862989,0,347716.666667,2477315835.45,139.085399363,1,0,0,1,0
2017-03-10 18:25:00,139.09,139.09,139.08,139.08,3942.0,17815415.0,-7.18958947443e-05,0,139.088283575,-1.48888386524e-05,0,139.096161752,0,548266.5,2477864101.95,139.085398906,1,0,0,1,0
2017-03-10 18:30:00,139.08,139.08,139.08,139.08,1000.0,17816415.0,0.0,0,139.08662686,-1.19112482665e-05,0,139.094622537,0,139080.0,2478003181.95,139.085398603,1,0,0,1,0
2017-03-10 18:45:00,139.14,139.14,139.14,139.14,500.0,17816915.0,0.000431406384814,0,139.097301488,7.67480539263e-05,0,139.0989442,0,69570.0,2478072751.95,139.085400135,1,0,0,1,0
2017-03-10 19:00:00,139.09,139.09,139.09,139.09,100.0,17817015.0,-0.000359350294667,0,139.095841191,-1.04983894974e-05,0,139.098092372,0,13909.0,2478086660.95,139.085400161,1,0,0,1,0
2017-03-10 19:15:00,139.1,139.12,139.1,139.12,330.0,17817345.0,0.000215687684233,0,139.100672952,3.47369255571e-05,0,139.100178812,1,45907.4,2478132568.35,139.085400679,1,0,0,1,0
2017-03-10 19:30:00,139.12,139.12,139.12,139.12,1073.0,17818418.0,0.0,0,139.104538362,2.77885751561e-05,0,139.102066545,1,149275.76,2478281844.11,139.085402762,1,0,0,1,0
2017-03-10 19:45:00,139.08,139.08,139.08,139.08,220.0,17818638.0,-0.000287521564117,0,139.09963069,-3.52804621194e-05,0,139.099964969,0,30597.6,2478312441.71,139.085402695,1,0,0,1,0
2017-03-10 19:50:00,139.08,139.11,139.08,139.11,300.0,17818938.0,0.000215703192407,0,139.101704552,1.49091846806e-05,0,139.100920686,1,41730.0,2478354171.71,139.085402941,1,0,0,1,0
2017-03-10 19:55:00,139.12,139.12,139.12,139.12,300.0,17819238.0,7.18855581914e-05,0,139.105363641,2.63051389497e-05,0,139.102737764,1,41736.0,2478395907.71,139.085403524,1,0,0,1,0
2017-03-10 20:00:00,139.12,139.12,139.12,139.12,850.0,17820088.0,0.0,0,139.108290913,2.1043557606e-05,0,139.104381786,1,118252.0,2478514159.71,139.085405174,1,0,0,1,0
