,Open,High,Low,Close,Volume
2017-03-28 15:05:00,26.85,26.85,26.85,26.85,100.0
2017-03-28 15:10:00,26.8,26.85,26.8,26.825,656.0
2017-03-28 15:15:00,26.8389,26.85,26.8,26.85,983.0
2017-03-28 15:20:00,26.825,26.825,26.75,26.8,2100.0
2017-03-28 15:25:00,26.75,26.75,26.675,26.75,5306.0
2017-03-28 15:30:00,26.7,26.75,26.7,26.75,900.0
2017-03-28 15:35:00,26.75,26.8,26.725,26.8,1983.0
2017-03-28 15:40:00,26.8,26.8,26.8,26.8,300.0
2017-03-28 15:45:00,26.8,26.8,26.75,26.75,600.0
2017-03-28 15:50:00,26.775,26.775,26.75,26.775,1200.0
2017-03-28 15:55:00,26.775,26.8,26.7,26.725,5174.0
2017-03-28 16:00:00,26.75,26.75,26.7,26.7,10356.0
2017-03-28 16:05:00,26.7,26.7,26.7,26.7,17994.0
2017-03-29 09:35:00,26.5,26.5,25.65,25.75,6446.0
2017-03-29 09:40:00,25.8,26.2,25.75,26.15,7484.0
2017-03-29 09:45:00,26.2,26.4,26.1,26.35,9209.0
2017-03-29 09:50:00,26.3,26.7,26.3,26.7,10030.0
2017-03-29 09:55:00,26.55,26.9,26.55,26.9,4352.0
2017-03-29 10:00:00,26.9,26.9,26.6,26.85,8330.0
2017-03-29 10:05:00,26.85,26.9,26.85,26.875,5100.0
2017-03-29 10:10:00,26.875,26.875,26.725,26.725,5000.0
2017-03-29 10:15:00,26.725,26.725,26.65,26.675,6933.0
2017-03-29 10:20:00,26.675,26.675,26.675,26.675,2800.0
2017-03-29 10:25:00,26.675,26.8,26.675,26.75,5502.0
2017-03-29 10:30:00,26.75,26.75,26.7,26.725,20600.0
2017-03-29 10:35:00,26.75,26.95,26.75,26.9,4982.0
2017-03-29 10:40:00,26.925,27.1,26.925,27.1,6922.0
2017-03-29 10:45:00,27.15,27.15,27.05,27.125,6411.0
2017-03-29 10:50:00,27.15,27.2,27.1,27.15,2500.0
2017-03-29 10:55:00,27.175,27.25,27.16,27.205,2287.0
2017-03-29 11:00:00,27.25,27.25,27.1,27.2,2500.0
2017-03-29 11:05:00,27.1,27.1,27.05,27.1,3200.0
2017-03-29 11:10:00,27.15,27.15,27.1,27.1,1500.0
2017-03-29 11:15:00,27.1,27.1,27.1,27.1,1000.0
2017-03-29 11:20:00,27.1,27.125,27.075,27.1,2300.0
2017-03-29 11:25:00,27.1,27.15,27.075,27.1,7900.0
2017-03-29 11:30:00,27.1,27.1,27.025,27.025,2937.0
2017-03-29 11:35:00,27.025,27.05,27.025,27.05,2100.0
2017-03-29 11:40:00,27.0,27.05,26.95,27.05,6479.0
2017-03-29 11:45:00,27.0375,27.075,27.0,27.0,3014.0
2017-03-29 11:50:00,27.0,27.05,26.975,27.05,3300.0
2017-03-29 11:55:00,27.025,27.05,27.025,27.05,5500.0
2017-03-29 12:00:00,27.025,27.05,27.0,27.05,2800.0
2017-03-29 12:05:00,27.025,27.1,27.0,27.1,9713.0
2017-03-29 12:10:00,27.1,27.1,27.05,27.05,900.0
2017-03-29 12:15:00,27.05,27.05,27.025,27.025,1000.0
2017-03-29 12:20:00,27.0,27.0,26.95,26.95,3966.0
2017-03-29 12:25:00,26.95,27.1,26.95,27.1,6147.0
2017-03-29 12:30:00,27.125,27.125,27.075,27.1,1200.0
2017-03-29 12:35:00,27.1,27.25,27.1,27.25,5152.0
2017-03-29 12:40:00,27.2,27.25,27.175,27.25,4215.0
2017-03-29 12:45:00,27.15,27.225,27.15,27.2,2117.0
2017-03-29 12:50:00,27.2,27.225,27.2,27.2,1300.0
2017-03-29 12:55:00,27.15,27.15,27.15,27.15,300.0
2017-03-29 13:00:00,27.175,27.175,27.1,27.125,1500.0
2017-03-29 13:05:00,27.15,27.2,27.15,27.15,1900.0
2017-03-29 13:10:00,27.175,27.175,27.175,27.175,100.0
2017-03-29 13:15:00,27.2,27.2,27.15,27.15,1600.0
2017-03-29 13:20:00,27.1,27.125,27.1,27.125,300.0
2017-03-29 13:25:00,27.1,27.105,27.1,27.105,600.0
2017-03-29 13:30:00,27.1,27.125,27.1,27.125,500.0
2017-03-29 13:35:00,27.125,27.2,27.125,27.2,1200.0
2017-03-29 13:40:00,27.175,27.25,27.175,27.2,1800.0
2017-03-29 13:45:00,27.2,27.2,27.175,27.175,400.0
2017-03-29 13:50:00,27.15,27.175,27.15,27.175,300.0
2017-03-29 13:55:00,27.175,27.175,27.15,27.15,300.0
2017-03-29 14:00:00,27.2,27.2,27.15,27.15,400.0
2017-03-29 14:05:00,27.15,27.15,27.125,27.15,1458.0
2017-03-29 14:10:00,27.15,27.2,27.15,27.15,1850.0
2017-03-29 14:20:00,27.15,27.2,27.1,27.2,2000.0
2017-03-29 14:25:00,27.2,27.25,27.175,27.25,2700.0
2017-03-29 14:30:00,27.25,27.35,27.2,27.35,4306.0
2017-03-29 14:35:00,27.38,27.38,27.3,27.3,4420.0
2017-03-29 14:40:00,27.35,27.35,27.3,27.325,900.0
2017-03-29 14:45:00,27.35,27.35,27.3,27.325,1900.0
2017-03-29 14:50:00,27.3,27.45,27.3,27.425,7022.0
2017-03-29 14:55:00,27.425,27.425,27.35,27.4,1600.0
2017-03-29 15:00:00,27.3817,27.4,27.3817,27.4,4347.0
2017-03-29 15:05:00,27.425,27.425,27.35,27.4,3170.0
2017-03-29 15:10:00,27.35,27.4,27.35,27.4,1700.0
2017-03-29 15:15:00,27.4,27.4,27.3,27.3,1300.0
2017-03-29 15:20:00,27.375,27.375,27.35,27.35,2200.0
2017-03-29 15:25:00,27.35,27.375,27.3,27.3,3000.0
2017-03-29 15:30:00,27.3,27.325,27.3,27.325,800.0
2017-03-29 15:35:00,27.3,27.35,27.3,27.325,3300.0
2017-03-29 15:40:00,27.3,27.325,27.3,27.325,1200.0
2017-03-29 15:45:00,27.325,27.35,27.3,27.325,1594.0
2017-03-29 15:50:00,27.3,27.325,27.25,27.3,10483.0
2017-03-29 15:55:00,27.25,27.35,27.2,27.25,17619.0
2017-03-29 16:00:00,27.25,27.25,27.2,27.2,14778.0
2017-03-29 16:05:00,27.2,27.2,27.2,27.2,11847.0
2017-03-30 09:35:00,27.3,27.3,27.2,27.2,1649.0
2017-03-30 09:40:00,27.3,27.4,27.3,27.35,592.0
2017-03-30 09:45:00,27.4,27.5,27.4,27.5,5183.0
2017-03-30 09:50:00,27.5,27.625,27.5,27.6,1100.0
2017-03-30 09:55:00,27.55,27.6,27.5,27.6,1693.0
2017-03-30 10:00:00,27.65,27.7,27.65,27.65,1247.0
2017-03-30 10:05:00,27.6,27.65,27.6,27.65,1100.0
2017-03-30 10:10:00,27.675,27.7,27.65,27.65,1700.0
2017-03-30 10:15:00,27.65,27.675,27.65,27.675,1200.0
2017-03-30 10:20:00,27.65,27.675,27.65,27.675,600.0
2017-03-30 10:25:00,27.675,27.675,27.6,27.65,1887.0
2017-03-30 10:30:00,27.6,27.75,27.6,27.75,4070.0
2017-03-30 10:35:00,27.725,27.8,27.725,27.7708,1419.0
2017-03-30 10:40:00,27.75,27.85,27.725,27.85,6100.0
2017-03-30 10:45:00,27.825,27.975,27.8,27.975,4795.0
2017-03-30 10:50:00,27.95,28.05,27.9,28.05,20419.0
2017-03-30 10:55:00,28.0,28.0,27.95,28.0,12173.0
2017-03-30 11:00:00,28.0,28.025,28.0,28.0,1300.0
2017-03-30 11:05:00,28.0,28.025,27.875,27.875,1600.0
2017-03-30 11:10:00,27.875,27.9,27.825,27.9,2500.0
2017-03-30 11:15:00,27.95,27.95,27.9,27.95,900.0
2017-03-30 11:20:00,27.925,27.925,27.8,27.825,17987.0
2017-03-30 11:25:00,27.85,27.9,27.85,27.9,1478.0
2017-03-30 11:30:00,27.9,27.9,27.85,27.9,2959.0
2017-03-30 11:35:00,27.9,27.925,27.875,27.9,1102.0
2017-03-30 11:40:00,27.85,27.9,27.8,27.9,2511.0
2017-03-30 11:45:00,27.85,27.9,27.8,27.8,959.0
2017-03-30 11:50:00,27.85,27.9,27.85,27.9,600.0
2017-03-30 11:55:00,27.875,27.95,27.875,27.95,800.0
2017-03-30 12:00:00,27.925,27.95,27.9,27.9,300.0
2017-03-30 12:05:00,27.875,27.9,27.875,27.9,300.0
2017-03-30 12:10:00,27.875,27.9,27.85,27.9,8800.0
2017-03-30 12:15:00,27.9,27.9,27.875,27.9,300.0
2017-03-30 12:20:00,27.9,27.9,27.875,27.9,1400.0
2017-03-30 12:25:00,27.9,27.9,27.9,27.9,200.0
2017-03-30 12:30:00,27.875,27.9,27.875,27.9,200.0
2017-03-30 12:35:00,27.875,27.875,27.85,27.875,300.0
2017-03-30 12:40:00,27.85,27.95,27.85,27.95,5444.0
2017-03-30 12:45:00,27.9,27.95,27.9,27.95,1400.0
2017-03-30 12:50:00,27.9,27.9,27.85,27.9,2200.0
2017-03-30 12:55:00,27.95,27.95,27.95,27.95,100.0
2017-03-30 13:00:00,27.9,27.9,27.85,27.9,1000.0
2017-03-30 13:05:00,27.95,27.95,27.9,27.95,12143.0
2017-03-30 13:10:00,27.9,27.95,27.875,27.95,1578.0
2017-03-30 13:15:00,27.9,28.0,27.9,27.975,6425.0
2017-03-30 13:20:00,27.95,28.0,27.95,28.0,559.0
2017-03-30 13:25:00,28.05,28.05,27.95,28.0,3300.0
2017-03-30 13:30:00,28.0,28.0,27.975,27.975,800.0
2017-03-30 13:35:00,27.95,27.975,27.95,27.975,200.0
2017-03-30 13:40:00,27.9808,27.9808,27.975,27.975,200.0
2017-03-30 13:45:00,27.975,28.0,27.95,27.95,700.0
2017-03-30 13:50:00,27.95,28.0,27.95,28.0,800.0
2017-03-30 13:55:00,28.0,28.0,28.0,28.0,100.0
2017-03-30 14:00:00,27.975,27.975,27.9,27.9,900.0
2017-03-30 14:05:00,27.95,27.95,27.9,27.95,1200.0
2017-03-30 14:10:00,27.925,27.925,27.925,27.925,200.0
2017-03-30 14:15:00,27.95,27.95,27.9,27.9,416.0
2017-03-30 14:20:00,27.925,27.925,27.925,27.925,200.0
2017-03-30 14:25:00,27.9,28.0,27.9,27.95,3593.0
2017-03-30 14:30:00,27.95,28.075,27.95,28.05,35863.0
2017-03-30 14:35:00,28.05,28.05,28.0,28.0,1100.0
2017-03-30 14:40:00,28.0,28.025,28.0,28.025,400.0
2017-03-30 14:45:00,28.0,28.025,28.0,28.0,700.0
2017-03-30 14:50:00,28.0,28.05,28.0,28.0,700.0
2017-03-30 14:55:00,28.025,28.1,28.0,28.1,2940.0
2017-03-30 15:00:00,28.075,28.075,28.0,28.05,33500.0
2017-03-30 15:05:00,28.025,28.175,28.025,28.1,6024.0
2017-03-30 15:10:00,28.1,28.125,28.1,28.1,3400.0
2017-03-30 15:15:00,28.1,28.125,28.1,28.1,3200.0
2017-03-30 15:20:00,28.125,28.15,28.05,28.15,7098.0
2017-03-30 15:25:00,28.2,28.2,28.1,28.125,5300.0
2017-03-30 15:30:00,28.1,28.15,28.1,28.125,2900.0
2017-03-30 15:35:00,28.15,28.15,28.1,28.125,3100.0
2017-03-30 15:40:00,28.125,28.15,28.1,28.15,4800.0
2017-03-30 15:45:00,28.125,28.15,28.1,28.125,3700.0
2017-03-30 15:50:00,28.15,28.15,28.05,28.0619,9107.0
2017-03-30 15:55:00,28.1,28.15,28.075,28.125,19347.0
2017-03-30 16:00:00,28.15,28.2,28.1,28.15,25398.0
