Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-13 09:35:00,12.93,13.07,12.93,13.01,91207.0,91207.0,0.0140296180826,12.9374953651,0.0014030219622,12.94175,0.0,1,1,0,1185995.02333,1185995.02333,13.0033333333,-1,0,0,1,0
2017-03-13 09:40:00,13.02,13.1,13.0,13.09,97869.0,189076.0,0.00614911606457,12.9679962921,0.00235756041851,12.9558690476,1.0,1,1,1,1278495.37,2464490.39333,13.0343903686,-1,1,1,1,381
2017-03-13 09:45:00,13.09,13.165,13.07,13.16,79000.0,268076.0,0.00534759358289,13.0063970336,0.00296119313463,12.9753100907,0.0,1,1,1,1037401.66667,3501892.06,13.0630569689,-1,0,1,1,379
2017-03-13 09:50:00,13.1573,13.18,13.1126,13.1126,57351.0,325427.0,-0.00360182370821,13.0276376269,0.00163308818091,12.9883853202,0.0,0,1,1,753309.2084,4255201.2684,13.0757474592,-1,0,1,1,381
2017-03-13 09:55:00,13.11,13.1238,13.06,13.1,44449.0,369876.0,-0.000960907829111,13.0421101015,0.00111090552501,12.9990152897,0.0,0,1,1,582041.8754,4837243.1438,13.07801302,-1,0,1,1,381
2017-03-13 10:00:00,13.095,13.14,13.095,13.13,51042.0,420918.0,0.00229007633588,13.0596880812,0.00134778648219,13.011490024,0.0,0,1,1,669756.11,5506999.2538,13.0833066151,-1,0,1,1,380
2017-03-13 10:05:00,13.13,13.205,13.1,13.194,88182.0,509100.0,0.0048743335872,13.086550465,0.00205689321124,13.0288719265,0.0,1,1,1,1161033.606,6668032.8598,13.0976878016,-1,0,1,1,378
2017-03-13 10:10:00,13.2,13.265,13.2,13.22,78426.0,587526.0,0.00197059269365,13.113240372,0.00203949139046,13.0470746001,0.0,0,1,1,1037445.27,7705478.1298,13.1151270408,-1,0,1,1,378
2017-03-13 10:15:00,13.22,13.315,13.22,13.2901,121404.0,708930.0,0.00530257186082,13.1486122976,0.00269742066796,13.0702198763,0.0,1,1,1,1611642.1468,9317120.2766,13.1425109342,1,0,1,1,376
2017-03-13 10:20:00,13.29,13.35,13.28,13.35,56228.0,765158.0,0.00450711431818,13.1888898381,0.00306325409641,13.0968656024,0.0,1,1,1,749331.813333,10066452.0899,13.1560437059,1,0,1,1,374
2017-03-13 10:25:00,13.345,13.36,13.27,13.3001,60087.0,825245.0,-0.00373782771536,13.2111318705,0.00168642187927,13.1162212593,0.0,0,1,1,799759.9729,10866212.0628,13.1672558608,1,0,1,1,375
2017-03-13 10:30:00,13.3,13.359,13.28,13.359,107022.0,932267.0,0.00442853813129,13.2407054964,0.00223853839314,13.1393430441,0.0,1,1,1,1426888.652,12293100.7148,13.1862446218,1,0,1,1,374
2017-03-13 10:35:00,13.36,13.39,13.24,13.26,123819.0,1056086.0,-0.0074107343364,13.2445643971,0.000291442229282,13.1508341828,0.0,0,0,1,1646379.97,13939480.6848,13.1991908659,1,0,1,1,377
2017-03-13 10:40:00,13.26,13.275,13.19,13.26,238328.0,1294414.0,0.0,13.2476515177,0.000233085852365,13.1612309273,0.0,0,0,1,3155859.93333,17095340.6182,13.2070115266,1,0,1,1,377
2017-03-13 10:45:00,13.25,13.25,13.16,13.16,67023.0,1361437.0,-0.00754147812971,13.2301212141,-0.00132327631892,13.1611136961,0.0,0,0,1,884033.37,17979373.9882,13.2061740559,1,0,1,1,379
2017-03-13 10:50:00,13.165,13.17,13.08,13.095,140667.0,1502104.0,-0.00493920972644,13.2030969713,-0.0020426300251,13.1548171536,0.0,0,0,1,1844847.705,19824221.6932,13.1976359115,1,0,1,1,381
2017-03-13 10:55:00,13.09,13.14,13.08,13.12,46966.0,1549070.0,0.00190912562047,13.186477577,-0.00125874969322,13.1515012342,0.0,0,0,1,615880.813333,20440102.5065,13.1950799554,-1,0,1,1,381
