Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,timestamp
2017-03-16 09:35:00,13.5,13.52,13.32,13.32,295759.0,295759.0,-0.0256035113387,13.4769765526,-0.00290348456514,13.43875,0.0,0,0,1,3959227.14667,3959227.14667,13.3866666667,1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 09:40:00,13.32,13.32,13.17,13.21,235557.0,531316.0,-0.00825825825826,13.4235812421,-0.00396196508284,13.4169642857,0.0,0,0,1,3117204.3,7076431.44667,13.3186868957,1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 09:45:00,13.2,13.22,13.09,13.09,165920.0,697236.0,-0.00908402725208,13.3568649937,-0.00497007819417,13.3858248299,-1.0,0,0,0,2179082.66667,9255514.11333,13.274578641,1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 09:50:00,13.09,13.2,13.09,13.19,146753.0,843989.0,0.00763941940413,13.3234919949,-0.00249856525098,13.3671748461,0.0,1,0,0,1931269.48,11186783.5933,13.2546556807,1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 09:55:00,13.19,13.19,13.08,13.095,121142.0,965131.0,-0.00720242608036,13.277793596,-0.00342991154312,13.3412534322,0.0,0,0,0,1589584.94333,12776368.5367,13.237963071,1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 10:00:00,13.095,13.1199,13.06,13.08,165491.0,1130622.0,-0.00114547537228,13.2382348768,-0.00297931421397,13.316372153,0.0,0,0,0,2165720.03697,14942088.5736,13.2158126886,1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 10:05:00,13.085,13.19,13.085,13.155,91316.0,1221938.0,0.00573394495413,13.2215879014,-0.00125749206804,13.3010033765,0.0,1,0,0,1200196.62667,16142285.2003,13.2103962724,1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 10:10:00,13.155,13.215,13.13,13.14,90979.0,1312917.0,-0.00114025085519,13.2052703211,-0.00123416191789,13.2856697216,0.0,0,0,0,1197435.27167,17339720.472,13.2070195389,-1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 10:15:00,13.14,13.17,13.07,13.08,93989.0,1406906.0,-0.00456621004566,13.1802162569,-0.00189727764872,13.266082129,0.0,0,0,0,1231882.49333,18571602.9653,13.2003154193,-1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 10:20:00,13.09,13.11,13.02,13.07,169237.0,1576143.0,-0.000764525993884,13.1581730055,-0.00167244990149,13.2474076406,0.0,0,0,0,2211363.46667,20782966.432,13.1859649993,-1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 10:25:00,13.065,13.105,13.04,13.085,78302.0,1654445.0,0.00114766641163,13.1435384044,-0.00111220616253,13.2319402462,0.0,0,0,0,1023929.15333,21806895.5853,13.1807920996,-1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 10:30:00,13.085,13.13,13.07,13.115,135390.0,1789835.0,0.00229270156668,13.1378307235,-0.000434257557429,13.2208030799,0.0,0,0,0,1774285.95,23581181.5353,13.1750588939,-1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 10:35:00,13.115,13.12,13.075,13.105,129578.0,1919413.0,-0.000762485703393,13.1312645788,-0.00049978910864,13.2097742152,0.0,0,0,0,1697471.8,25278653.3353,13.1699917294,-1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 10:40:00,13.105,13.21,13.1,13.2,133627.0,2053040.0,0.00724914154903,13.1450116631,0.00104689720872,13.2088433375,0.0,1,1,0,1759867.59,27038520.9253,13.1699922677,-1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 10:45:00,13.195,13.28,13.1901,13.265,135797.0,2188837.0,0.00492424242424,13.1690093304,0.00182561020125,13.2141915911,0.0,1,1,0,1798635.79157,28837156.7169,13.1746478686,-1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 10:50:00,13.2601,13.33,13.2601,13.28,191763.0,2380600.0,0.00113079532605,13.1912074644,0.00168563430651,13.2204590586,0.0,0,1,0,2548536.6621,31385693.379,13.1839424426,1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 10:55:00,13.27,13.275,13.2201,13.26,81658.0,2462258.0,-0.00150602409639,13.2049659715,0.00104300589353,13.2242248626,0.0,0,1,0,1082107.3186,32467800.6976,13.1861895454,1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 11:00:00,13.26,13.265,13.195,13.2,67331.0,2529589.0,-0.00452488687783,13.2039727772,-7.52136960946e-05,13.2219177328,0.0,0,0,0,890115.82,33357916.5176,13.1870894907,1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 11:05:00,13.21,13.22,13.13,13.13,67339.0,2596928.0,-0.00530303030303,13.1891782218,-0.00112046243109,13.213163663,0.0,0,0,0,886181.24,34244097.7576,13.1863870533,1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 11:10:00,13.13,13.22,13.12,13.22,51860.0,2648788.0,0.00685453160701,13.1953425774,0.0004673798129,13.2138147427,0.0,1,0,0,683860.533333,34927958.2909,13.1863925278,1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 11:15:00,13.22,13.25,13.2,13.25,48897.0,2697685.0,0.00226928895613,13.2062740619,0.000828435067566,13.2172609577,0.0,0,0,0,647070.3,35575028.5909,13.1872433553,1,0,0,1,0.0,0,20170317 09:31:11
2017-03-16 11:20:00,13.245,13.25,13.17,13.17,56665.0,2754350.0,-0.00603773584906,13.1990192495,-0.000549345890465,13.2127599141,0.0,0,0,0,747789.116667,36322817.7076,13.1874372202,1,0,0,1,0.0,0,20170317 09:31:11
