Date,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-17 09:35:00,13.03,13.12,12.98,13.04,102891.0,-0.00306044376435,0,0,13.12,-1,13.0449998371,-0.000287380732729,13.028285,0.0,0,0,1,1342041.61,1342041.61,102891.0,13.0433333333,1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 09:40:00,12.9425,13.025,12.92,13.02,86424.0,-0.0067152724482,0,0,13.12,-1,13.0244998697,-0.00157148084922,13.020115,0.0,0,0,1,1120271.1,2462312.71,189315.0,13.0064321897,1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 09:45:00,12.9,12.95,12.895,12.93,96851.0,-0.0032837550705,0,0,13.12,-1,12.9995998958,-0.0019117796604,13.0086754762,-1.0,0,0,0,1250830.665,3713143.375,286166.0,12.9754875667,1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 09:50:00,12.91,12.96,12.9,12.9,137619.0,0.00077519379845,0,0,13.093,-1,12.9816799166,-0.00137850236114,12.9992778118,0.0,0,0,0,1778496.21,5491639.585,423785.0,12.9585511167,1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 09:55:00,13.02,13.03,12.905,12.915,167526.0,0.00852052672347,1,1,13.06924,-1,12.9893439333,0.000590371718383,13.0012513535,0.0,1,0,0,2175325.11,7666964.695,591311.0,12.966044425,1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 10:00:00,12.995,13.03,12.935,13.03,188197.0,-0.00192012288786,0,0,13.0483312,-1,12.9904751466,8.70877967125e-05,13.0006559865,0.0,0,0,0,2444051.70667,10111016.4017,779508.0,12.971023263,1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 10:05:00,13.05,13.06,12.99,12.995,72814.0,0.0042323970758,1,1,12.895,1,13.0023801173,0.000916438432062,13.0053554164,0.0,1,0,0,949009.133333,11060025.535,852322.0,12.9763464219,1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 10:10:00,13.05,13.11,13.05,13.06,123624.0,0.0,0,0,12.9016,1,13.0119040938,0.000732479473309,13.0096072815,1.0,0,0,1,1615765.68,12675791.215,975946.0,12.9882096089,1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 10:15:00,12.99,13.05,12.99,13.05,78345.0,-0.00459770114943,0,0,12.918272,1,13.0075232751,-0.000336677763403,13.0077399213,-1.0,0,0,0,1019268.45,13695059.665,1054291.0,12.989828866,1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 10:20:00,12.92,13.0,12.91,12.99,83573.0,-0.00538876058507,0,0,13.11,-1,12.9900186201,-0.00134573313029,12.9993837384,0.0,0,0,0,1081713.19667,14776772.8617,1137864.0,12.9864138963,1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 10:25:00,12.86,12.92,12.86,12.92,55831.0,-0.0046439628483,0,0,13.102,-1,12.964014896,-0.00200182345938,12.9861090966,0.0,0,0,0,719103.28,15495876.1417,1193695.0,12.9814367503,-1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 10:30:00,12.83,12.86,12.8,12.86,84510.0,-0.00233281493002,0,0,13.08264,-1,12.9372119168,-0.00206749062108,12.9712415636,0.0,0,0,0,1084263.3,16580139.4417,1278205.0,12.9714243346,-1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 10:35:00,12.8299,12.86,12.825,12.84,43359.0,-7.79423226815e-06,0,0,13.0487232,-1,12.9157495335,-0.00165896512365,12.9577804623,0.0,0,0,0,556655.8497,17136795.2914,1321564.0,12.9670566778,-1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 10:40:00,12.81,12.85,12.8,12.825,176288.0,-0.00155106431071,0,0,13.018876416,-1,12.8945996268,-0.00163752840198,12.9437061326,0.0,0,0,0,2260012.16,19396807.4514,1497852.0,12.9497490082,-1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 10:45:00,12.755,12.81,12.75,12.81,125590.0,-0.00429352068696,0,0,12.9926112461,-1,12.8666797014,-0.00216524174175,12.9257341199,0.0,0,0,0,1603993.61667,21000801.068,1623442.0,12.9359725004,-1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 10:50:00,12.7564,12.77,12.73,12.75,118198.0,0.000109760878087,0,0,12.9537934467,-1,12.8446237611,-0.00171419051347,12.9096070609,0.0,0,0,0,1507276.65573,22508077.7238,1741640.0,12.9234960863,-1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 10:55:00,12.78,12.79,12.74,12.755,80620.0,0.00185005173873,1,1,12.9090347574,-1,12.8316990089,-0.0010062382883,12.8972635313,0.0,0,0,0,1029517.4,23537595.1238,1822260.0,12.9167051484,-1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 11:00:00,12.87,12.89,12.78,12.78,167430.0,0.00704225352113,1,1,12.73,1,12.8393592071,0.000596974587143,12.8946670045,0.0,1,0,0,2150917.4,25688512.5238,1989690.0,12.9108114951,-1,0,0,1,0.0,0,0.0,20170421 16:11:43
2017-04-17 11:05:00,12.9,12.9,12.83,12.87,118884.0,0.002331002331,1,1,12.7364,1,12.8514873657,0.000944607778231,12.8951749088,0.0,0,0,0,1530829.64,27219342.1638,2108574.0,12.9088863676,-1,0,0,1,0.0,0,0.0,20170421 16:11:43
