Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,timestamp
2017-03-23 10:25:00+00:00,8.4544,8.5308,8.45,8.5308,65715.0,0.00903671461014,8.54682558377,-0.000468538728438,8.5615671903,0.0,1,0,0,558831.598,15106859.3551,1757988.0,8.59326648138,-1,0,1,1,8.5308,8,20170324 05:00:24
2017-03-23 10:30:00+00:00,8.54,8.54,8.5,8.5101,40798.0,-0.00242650161767,8.53948046702,-0.000859397057106,8.55666555313,0.0,0,0,0,347464.3266,15454323.6817,1798786.0,8.59152988831,-1,0,1,1,8.5101,8,20170324 05:00:24
2017-03-23 10:35:00+00:00,8.52,8.65,8.5,8.64,90817.0,0.0152642154616,8.55958437361,0.00235423064368,8.56460216711,0.0,1,1,0,780723.476667,16235047.1583,1889603.0,8.59177676916,-1,0,1,1,8.64,8,20170324 05:00:24
2017-03-23 10:40:00+00:00,8.64,8.64,8.56,8.57,73259.0,-0.00810185185185,8.56166749889,0.000243367573276,8.56511624644,0.0,0,0,0,629294.81,16864341.9683,1962862.0,8.59171045562,-1,0,1,1,8.57,8,20170324 05:00:24
2017-03-23 10:45:00+00:00,8.56,8.59,8.53,8.53,51620.0,-0.0046674445741,8.55533399911,-0.000739750729518,8.56177184201,0.0,0,0,0,441351.0,17305692.9683,2014482.0,8.59064164799,-1,0,1,1,8.53,8,20170324 05:00:24
2017-03-23 10:50:00+00:00,8.5399,8.58,8.53,8.56,20146.0,0.00351699882767,8.55626719929,0.000109078170126,8.56160309516,0.0,1,0,0,172382.606667,17478075.575,2034628.0,8.59030524253,-1,0,1,1,8.56,8,20170324 05:00:24
2017-03-23 10:55:00+00:00,8.5501,8.6,8.5499,8.5925,48871.0,0.00379672897196,8.56351375943,0.000846930089158,8.56454565752,0.0,1,0,0,419352.2768,17897427.8518,2083499.0,8.59008228552,-1,0,1,1,8.5925,8,20170324 05:00:24
2017-03-23 11:00:00+00:00,8.59,8.62,8.58,8.6047,49379.0,0.00141984288624,8.57175100755,0.000961900493765,8.56836988062,1.0,0,0,1,424736.760433,18322164.6122,2132878.0,8.59034816442,-1,0,1,1,8.6047,8,20170324 05:00:24
2017-03-23 11:05:00+00:00,8.6,8.65,8.585,8.65,60240.0,0.00526456471463,8.58740080604,0.00182574114403,8.5761441777,0.0,1,1,1,519770.8,18841935.4122,2193118.0,8.59139153125,-1,0,1,1,8.65,8,20170324 05:00:24
2017-03-23 11:10:00+00:00,8.64,8.65,8.6,8.6255,36404.0,-0.0028323699422,8.59502064483,0.000887327721716,8.5808447322,0.0,0,0,1,313990.567333,19155925.9796,2229522.0,8.59194301719,1,0,1,1,8.6255,8,20170324 05:00:24
2017-03-23 11:15:00+00:00,8.6201,8.64,8.62,8.62,49620.0,-0.00063764419454,8.60001651586,0.000581251778278,8.58457380533,0.0,0,0,1,428055.2,19583981.1796,2279142.0,8.59269899794,1,0,1,1,8.62,8,20170324 05:00:24
2017-03-23 11:20:00+00:00,8.626,8.626,8.53,8.53,60576.0,-0.0104408352668,8.58601321269,-0.00162828793955,8.57937630006,0.0,0,0,1,518651.712,20102632.8916,2339718.0,8.59190419169,-1,0,1,1,8.53,8,20170324 05:00:24
2017-03-23 11:25:00+00:00,8.53,8.54,8.5,8.5187,76648.0,-0.00132473622509,8.57255057015,-0.00156797365723,8.57359760481,-1.0,0,0,0,653007.745867,20755640.6374,2416366.0,8.58960961933,-1,0,1,1,8.5187,8,20170324 05:00:24
2017-03-23 11:30:00+00:00,8.525,8.56,8.52,8.52,23709.0,0.000152605444492,8.56204045612,-0.00122601948446,8.56849307102,0.0,0,0,0,202316.8,20957957.4374,2440075.0,8.58906281054,-1,0,1,1,8.52,8,20170324 05:00:24
2017-03-23 11:35:00+00:00,8.5243,8.545,8.51,8.52,34810.0,0.0,8.5536323649,-0.000982019562685,8.56387468331,0.0,0,0,0,296755.25,21254712.6874,2474885.0,8.58816174789,-1,0,1,1,8.52,8,20170324 05:00:24
2017-03-23 11:40:00+00:00,8.5264,8.5389,8.5141,8.52,14311.0,0.0,8.54690589192,-0.000786387898448,8.55969614204,0.0,0,0,0,121991.734333,21376704.4218,2489196.0,8.58779478264,-1,0,1,1,8.52,8,20170324 05:00:24
2017-03-23 11:45:00+00:00,8.52,8.538,8.51,8.5142,21466.0,-0.000680751173709,8.54036471353,-0.000765327062956,8.55536317613,0.0,0,0,0,182906.061733,21559610.4835,2510662.0,8.58722141152,-1,0,1,1,8.5142,8,20170324 05:00:24
2017-03-23 11:50:00+00:00,8.51,8.52,8.48,8.48,54752.0,-0.00401681896126,8.52829177083,-0.00141363315407,8.54818573078,0.0,0,0,0,465026.986667,22024637.4702,2565414.0,8.58521761796,-1,0,1,1,8.48,8,20170324 05:00:24
2017-03-23 11:55:00+00:00,8.48,8.4843,8.43,8.43,137158.0,-0.00589622641509,8.50863341666,-0.00230507523591,8.5369299469,0.0,0,0,0,1158724.4998,23183361.97,2702572.0,8.57825877348,-1,0,1,1,8.43,8,20170324 05:00:24
2017-03-23 12:00:00+00:00,8.43,8.43,8.35,8.375,196106.0,-0.00652431791222,8.48190673333,-0.00314112525756,8.5215080472,0.0,0,0,0,1644348.81,24827710.78,2898678.0,8.56518412185,-1,0,1,1,8.375,8,20170324 05:00:24
2017-03-23 12:05:00+00:00,8.37,8.41,8.36,8.4064,58146.0,0.00374925373134,8.46680538666,-0.00178041885401,8.51054537603,0.0,1,0,0,487968.9848,25315679.7648,2956824.0,8.56178107482,-1,0,1,1,8.4064,8,20170324 05:00:24
2017-03-23 12:10:00+00:00,8.4039,8.42,8.4,8.42,52643.0,0.0016178149981,8.45744430933,-0.00110562094028,8.50192200689,0.0,0,0,0,442903.106667,25758582.8714,3009467.0,8.55918435771,-1,0,1,1,8.42,8,20170324 05:00:24
2017-03-23 12:15:00+00:00,8.56,8.56,8.56,8.56,150.0,0.0166270783848,8.47795544746,0.00242521704945,8.50745324433,0.0,1,1,0,1284.0,25759866.8714,3009617.0,8.55918439836,-1,0,1,1,8.56,8,20170324 05:00:24
2017-03-23 12:20:00+00:00,8.41,8.44,8.41,8.42,19729.0,-0.0163551401869,8.46636435797,-0.00136720339766,8.49912436392,0.0,0,0,0,166183.943333,25926050.8148,3029346.0,8.55829965107,-1,0,1,1,8.42,8,20170324 05:00:24
2017-03-23 12:25:00+00:00,8.425,8.43,8.4099,8.42,10618.0,0.0,8.45709148638,-0.00109526016154,8.49158871021,0.0,0,0,0,89403.2060667,26015454.0208,3039964.0,8.557816481,-1,0,1,1,8.42,8,20170324 05:00:24
2017-03-23 12:30:00+00:00,8.4201,8.43,8.4,8.4001,47850.0,-0.00236342042755,8.4456931891,-0.00134777982405,8.48287549971,0.0,0,0,0,402420.095,26417874.1158,3087814.0,8.55552637427,-1,0,1,1,8.4001,8,20170324 05:00:24
2017-03-23 12:35:00+00:00,8.6,8.6,8.6,8.6,4250.0,0.023797335746,8.47655455128,0.003654094636,8.49403021403,0.0,1,1,0,36550.0,26454424.1158,3092064.0,8.55558750266,-1,0,1,1,8.6,8,20170324 05:00:24
2017-03-23 12:40:00+00:00,8.6,8.6,8.6,8.6,1100.0,0.0,8.50124364103,0.00291263267337,8.50412257459,0.0,0,1,0,9460.0,26463884.1158,3093164.0,8.55560329676,-1,0,1,1,8.6,8,20170324 05:00:24
2017-03-23 12:45:00+00:00,8.55,8.55,8.55,8.55,950.0,-0.00581395348837,8.51099491282,0.00114704062214,8.5084918532,1.0,0,1,1,8122.5,26472006.6158,3094114.0,8.55560157636,-1,0,1,1,8.55,8,20170324 05:00:24
2017-03-23 12:50:00+00:00,8.55,8.57,8.55,8.57,1500.0,0.00233918128655,8.52279593026,0.00138656144867,8.51434977195,0.0,0,1,1,12845.0,26484851.6158,3095614.0,8.55560532283,-1,0,1,1,8.57,8,20170324 05:00:24
2017-03-23 12:55:00+00:00,8.37,8.45,8.35,8.42,132241.0,-0.0175029171529,8.5022367442,-0.0024122583973,8.50536407938,-1.0,0,0,0,1111706.00667,27596557.6225,3227855.0,8.54950350078,-1,0,1,1,8.42,8,20170324 05:00:24
2017-03-23 13:00:00+00:00,8.6,8.6,8.6,8.6,3212.0,0.021377672209,8.52178939536,0.00229970674156,8.5143770242,1.0,1,1,1,27623.2,27624180.8225,3231067.0,8.54955369929,-1,1,1,1,8.6,8,20170324 05:00:24
2017-03-23 13:05:00+00:00,8.6,8.62,8.6,8.6,13038.0,0.0,8.53743151629,0.00183554417993,8.52253159333,0.0,0,1,1,112213.72,27736394.5425,3244105.0,8.54978323528,-1,0,1,1,8.6,8,20170324 05:00:24
2017-03-23 13:10:00+00:00,8.62,8.64,8.6,8.6,6337.0,0.0,8.54994521303,0.00146574490441,8.52990953682,0.0,0,1,1,54582.6933333,27790977.2358,3250442.0,8.54990713135,1,0,1,1,8.6,8,20170324 05:00:24
2017-03-23 13:15:00+00:00,8.6,8.6,8.6,8.6,1000.0,0.0,8.55995617043,0.00117087971256,8.53658481903,0.0,0,1,1,8600.0,27799577.2358,3251442.0,8.5499225377,1,0,1,1,8.6,8,20170324 05:00:24
2017-03-23 13:20:00+00:00,8.55,8.55,8.55,8.55,1726.0,-0.00581395348837,8.55796493634,-0.000232621995443,8.53786245531,0.0,0,0,1,14757.3,27814334.5358,3253168.0,8.5499225788,1,0,1,1,8.55,8,20170324 05:00:24
2017-03-23 13:25:00+00:00,8.54,8.57,8.51,8.57,3770.0,0.00233918128655,8.56037194907,0.000281259943186,8.54092317385,0.0,0,0,1,32233.5,27846568.0358,3256938.0,8.54992266842,1,0,1,1,8.57,8,20170324 05:00:24
2017-03-23 13:30:00+00:00,8.58,8.6,8.58,8.6,2447.0,0.00350058343057,8.56829755926,0.000925848810376,8.54654953825,0.0,1,0,1,21027.8866667,27867595.9225,3259385.0,8.5499552592,1,0,1,1,8.6,8,20170324 05:00:24
2017-03-23 13:35:00+00:00,8.58,8.6,8.43,8.4533,210227.0,-0.0170581395349,8.54529804741,-0.00268425690081,8.53766862984,0.0,0,0,1,1785759.23637,29653355.1589,3469612.0,8.54659113436,-1,0,1,1,8.4533,8,20170324 05:00:24
2017-03-23 13:40:00+00:00,8.47,8.59,8.44,8.54,62228.0,0.0102563495913,8.54423843793,-0.000123999125068,8.5378906651,0.0,1,0,1,530389.986667,30183745.1455,3531840.0,8.5461813518,-1,0,1,1,8.54,8,20170324 05:00:24
2017-03-23 13:45:00+00:00,8.5401,8.6801,8.5401,8.6701,349341.0,0.0152341920375,8.56941075034,0.00294611539669,8.55048203032,0.0,1,1,1,3014847.7641,33198592.9096,3881181.0,8.55373478063,1,0,1,1,8.6701,8,20170324 05:00:24
2017-03-23 13:50:00+00:00,8.6853,8.8,8.67,8.67,345413.0,-1.15338923427e-05,8.58952860027,0.00234763515463,8.5618646941,0.0,0,1,1,3009698.60667,36208291.5163,4226594.0,8.56677776865,1,0,1,1,8.67,8,20170324 05:00:24
2017-03-23 13:55:00+00:00,8.67,8.7,8.51,8.599,213258.0,-0.00818915801615,8.59142288022,0.000220533632719,8.5654013899,0.0,0,0,1,1834658.574,38042950.0903,4439852.0,8.56851761957,1,0,1,1,8.599,8,20170324 05:00:24
2017-03-23 14:00:00+00:00,8.58,8.64,8.54,8.63,86033.0,0.00360507035702,8.59913830417,0.000898037969265,8.57155363848,0.0,1,0,1,740170.576667,38783120.667,4525885.0,8.56917943495,1,0,1,1,8.63,8,20170324 05:00:24
2017-03-23 14:05:00+00:00,8.6301,8.64,8.545,8.5775,97054.0,-0.00608342989571,8.59481064334,-0.000503266802063,8.57211995863,0.0,0,0,1,833451.225,39616571.892,4622939.0,8.56956405697,1,0,1,1,8.5775,8,20170324 05:00:24
2017-03-23 14:10:00+00:00,8.579,8.597,8.43,8.5163,212406.0,-0.00713494607986,8.57910851467,-0.00182693131,8.56680377209,0.0,0,0,1,1808516.7266,41425088.6186,4835345.0,8.56714228634,1,0,1,1,8.5163,8,20170324 05:00:24
2017-03-23 14:15:00+00:00,8.52,8.57,8.51,8.55,55239.0,0.00395711752757,8.57328681174,-0.000678590662928,8.56520341284,0.0,1,0,1,471925.19,41897013.8086,4890584.0,8.56687336493,1,0,1,1,8.55,8,20170324 05:00:24
2017-03-23 14:20:00+00:00,8.5573,8.5701,8.45,8.4544,61074.0,-0.0111812865497,8.54950944939,-0.0027734243435,8.55465070686,-1.0,0,0,0,518609.871,42415623.6796,4951658.0,8.56594370604,-1,0,1,1,8.4544,8,20170324 05:00:24
2017-03-23 14:25:00+00:00,8.4544,8.5308,8.45,8.5308,65715.0,0.00903671461014,8.54576755951,-0.000437673050144,8.55237921097,0.0,1,0,0,558831.598,42974455.2776,5017373.0,8.56513065255,-1,0,1,1,8.5308,8,20170324 05:00:24
2017-03-23 14:30:00+00:00,8.54,8.54,8.5,8.5101,40798.0,-0.00242650161767,8.53863404761,-0.000834742093403,8.54835261945,0.0,0,0,0,347464.3266,43321919.6042,5058171.0,8.56474002246,-1,0,1,1,8.5101,8,20170324 05:00:24
2017-03-23 14:35:00+00:00,8.52,8.65,8.5,8.64,90817.0,0.0152642154616,8.55890723809,0.00237428965395,8.5570809414,1.0,1,1,1,780723.476667,44102643.0808,5148988.0,8.56530313934,-1,1,1,1,8.64,8,20170324 05:00:24
2017-03-23 14:40:00+00:00,8.64,8.64,8.56,8.57,73259.0,-0.00810185185185,8.56112579047,0.000259209770684,8.55831132794,0.0,0,0,1,629294.81,44731937.8908,5222247.0,8.56564959314,-1,0,1,1,8.57,8,20170324 05:00:24
2017-03-23 14:45:00+00:00,8.56,8.59,8.53,8.53,51620.0,-0.0046674445741,8.55490063238,-0.000727142463079,8.55561501099,-1.0,0,0,0,441351.0,45173288.8908,5273867.0,8.56549641673,-1,0,1,1,8.53,8,20170324 05:00:24
2017-03-23 14:50:00+00:00,8.5399,8.58,8.53,8.56,20146.0,0.00351699882767,8.5559205059,0.000119215122258,8.55603262899,0.0,1,0,0,172382.606667,45345671.4975,5294013.0,8.56546281573,-1,0,1,1,8.56,8,20170324 05:00:24
2017-03-23 14:55:00+00:00,8.5501,8.6,8.5499,8.5925,48871.0,0.00379672897196,8.56323640472,0.000855068582602,8.55950571195,1.0,1,0,1,419352.2768,45765023.7743,5342884.0,8.56560310392,-1,0,1,1,8.5925,8,20170324 05:00:24
2017-03-23 15:00:00+00:00,8.59,8.62,8.58,8.6047,49379.0,0.00141984288624,8.57152912378,0.000968409449878,8.56380992986,0.0,0,0,1,424736.760433,46189760.5347,5392263.0,8.56593243592,1,0,1,1,8.6047,8,20170324 05:00:24
2017-03-23 15:05:00+00:00,8.6,8.65,8.585,8.65,60240.0,0.00526456471463,8.58722329902,0.00183096563263,8.57201850796,0.0,1,1,1,519770.8,46709531.3347,5452503.0,8.56662184959,1,0,1,1,8.65,8,20170324 05:00:24
2017-03-23 15:10:00+00:00,8.64,8.65,8.6,8.6255,36404.0,-0.0028323699422,8.59487863922,0.000891480275892,8.5771119834,0.0,0,0,1,313990.567333,47023521.9021,5488907.0,8.56701013555,1,0,1,1,8.6255,8,20170324 05:00:24
2017-03-23 15:15:00+00:00,8.6201,8.64,8.62,8.62,49620.0,-0.00063764419454,8.59990291137,0.000584565805697,8.58119655641,0.0,0,0,1,428055.2,47451577.1021,5538527.0,8.56754460203,1,0,1,1,8.62,8,20170324 05:00:24
2017-03-23 15:20:00+00:00,8.626,8.626,8.53,8.53,60576.0,-0.0104408352668,8.5859223291,-0.00162566745448,8.57632069389,0.0,0,0,1,518651.712,47970228.8141,5599103.0,8.56748461567,1,0,1,1,8.53,8,20170324 05:00:24
2017-03-23 15:25:00+00:00,8.53,8.54,8.5,8.5187,76648.0,-0.00132473622509,8.57247786328,-0.00156587321716,8.57083300876,0.0,0,0,1,653007.745867,48623236.5599,5675751.0,8.56683750924,1,0,1,1,8.5187,8,20170324 05:00:24
2017-03-23 15:30:00+00:00,8.525,8.56,8.52,8.52,23709.0,0.000152605444492,8.56198229062,-0.0012243335968,8.56599176983,-1.0,0,0,0,202316.8,48825553.3599,5699460.0,8.5666981363,-1,0,1,1,8.52,8,20170324 05:00:24
2017-03-23 15:35:00+00:00,8.5243,8.545,8.51,8.52,34810.0,0.0,8.5535858325,-0.000980667541657,8.56161160127,0.0,0,0,0,296755.25,49122308.6099,5734270.0,8.56644500694,-1,0,1,1,8.52,8,20170324 05:00:24
2017-03-23 15:40:00+00:00,8.5264,8.5389,8.5141,8.52,14311.0,0.0,8.546868666,-0.000785304155621,8.55764859163,0.0,0,0,0,121991.734333,49244300.3443,5748581.0,8.5663401706,-1,0,1,1,8.52,8,20170324 05:00:24
2017-03-23 15:45:00+00:00,8.52,8.538,8.51,8.5142,21466.0,-0.000680751173709,8.5403349328,-0.000764459295575,8.55351063052,0.0,0,0,0,182906.061733,49427206.406,5770047.0,8.5661705019,-1,0,1,1,8.5142,8,20170324 05:00:24
2017-03-23 15:50:00+00:00,8.51,8.52,8.48,8.48,54752.0,-0.00401681896126,8.52826794624,-0.00141294066975,8.54650961809,0.0,0,0,0,465026.986667,49892233.3927,5824799.0,8.56548584641,-1,0,1,1,8.48,8,20170324 05:00:24
2017-03-23 15:55:00+00:00,8.48,8.4843,8.43,8.43,137158.0,-0.00589622641509,8.50861435699,-0.00230452295493,8.53541346399,0.0,0,0,0,1158724.4998,51050957.8925,5961957.0,8.56278532241,-1,0,1,1,8.43,8,20170324 05:00:24
2017-03-23 16:00:00+00:00,8.43,8.43,8.35,8.375,196106.0,-0.00652431791222,8.48189148559,-0.00314068428502,8.52013599123,0.0,0,0,0,1644348.81,52695306.7025,6158063.0,8.55712367712,-1,0,1,1,8.375,8,20170324 05:00:24
2017-03-23 16:05:00+00:00,8.37,8.41,8.36,8.4064,58146.0,0.00374925373134,8.46679318847,-0.0017800625184,8.50930399206,0.0,1,0,0,487968.9848,53183275.6873,6216209.0,8.55558036856,-1,0,1,1,8.4064,8,20170324 05:00:24
2017-03-23 16:10:00+00:00,8.4039,8.42,8.4,8.42,52643.0,0.0016178149981,8.45743455078,-0.00110533439126,8.50079884996,0.0,0,0,0,442903.106667,53626178.7939,6268852.0,8.55438584193,-1,0,1,1,8.42,8,20170324 05:00:24
2017-03-23 16:15:00+00:00,8.42,8.45,8.395,8.411,67754.0,-0.00106888361045,8.44814764062,-0.00109807650301,8.49224657854,0.0,0,0,0,570398.341333,54196577.1353,6336606.0,8.55293466806,-1,0,1,1,8.411,8,20170324 05:00:24
2017-03-23 16:20:00+00:00,8.41,8.44,8.41,8.42,19729.0,0.00107002734514,8.4425181125,-0.00066636242218,8.48536595201,0.0,0,0,0,166183.943333,54362761.0786,6356335.0,8.55253240721,-1,0,1,1,8.42,8,20170324 05:00:24
2017-03-23 16:25:00+00:00,8.425,8.43,8.4099,8.42,10618.0,0.0,8.43801449,-0.000533445405716,8.47914062325,0.0,0,0,0,89403.2060667,54452164.2847,6366953.0,8.55231133082,-1,0,1,1,8.42,8,20170324 05:00:24
2017-03-23 16:30:00+00:00,8.4201,8.43,8.4,8.4001,47850.0,-0.00236342042755,8.430431592,-0.000898659039851,8.47161294484,0.0,0,0,0,402420.095,54854584.3797,6414803.0,8.55125003522,-1,0,1,1,8.4001,8,20170324 05:00:24
2017-03-23 16:35:00+00:00,8.4,8.41,8.4,8.4,13502.0,-1.19046201831e-05,8.4243452736,-0.000721946241239,8.46479266438,0.0,0,0,0,113461.806667,54968046.1863,6428305.0,8.55093935125,-1,0,1,1,8.4,8,20170324 05:00:24
2017-03-23 16:40:00+00:00,8.4093,8.44,8.4,8.434,40796.0,0.00404761904762,8.42627621888,0.000229210130567,8.46186002968,0.0,1,0,0,343692.701333,55311738.8877,6469101.0,8.55014303961,-1,0,1,1,8.434,8,20170324 05:00:24
2017-03-23 16:45:00+00:00,8.4359,8.4359,8.4051,8.411,15808.0,-0.00272705714963,8.4232209751,-0.000362585286377,8.45701621733,0.0,0,0,0,133061.205333,55444800.093,6484909.0,8.54981929477,-1,0,1,1,8.411,8,20170324 05:00:24
2017-03-23 16:50:00+00:00,8.41,8.42,8.36,8.3635,131777.0,-0.00564736654381,8.41127678008,-0.0014180080347,8.44810991092,0.0,0,0,0,1104444.99983,56549245.0928,6616686.0,8.54646043243,-1,0,1,1,8.3635,8,20170324 05:00:24
2017-03-23 16:55:00+00:00,8.37,8.45,8.35,8.42,132241.0,0.00675554492736,8.41302142407,0.00020741726007,8.44543277654,0.0,1,0,0,1111706.00667,57660951.0995,6748927.0,8.5437212611,-1,0,1,1,8.42,8,20170324 05:00:24
2017-03-23 17:00:00+00:00,8.4299,8.5415,8.42,8.52,120530.0,0.0118764845606,8.43441713925,0.00254316661141,8.45253441687,0.0,1,1,0,1023761.73167,58684712.8312,6869457.0,8.54284593836,-1,0,1,1,8.52,8,20170324 05:00:24
2017-03-23 17:05:00+00:00,8.5253,8.5253,8.41,8.42,83194.0,-0.0117370892019,8.4315337114,-0.000341864506226,8.44943590098,0.0,0,0,0,703136.276067,59387849.1072,6952651.0,8.54175610242,-1,0,1,1,8.42,8,20170324 05:00:24
2017-03-23 17:10:00+00:00,8.41,8.4127,8.36,8.36,64073.0,-0.00712589073634,8.41722696912,-0.00169681374352,8.44091819612,0.0,0,0,0,536775.829033,59924624.9363,7016724.0,8.54025681162,-1,0,1,1,8.36,8,20170324 05:00:24
2017-03-23 17:15:00+00:00,8.36,8.45,8.341,8.4369,104901.0,0.0091985645933,8.4211615753,0.000467446843247,8.44053551078,0.0,1,0,0,882143.9793,60806768.9156,7121625.0,8.53832782765,-1,0,1,1,8.4369,8,20170324 05:00:24
2017-03-23 17:20:00+00:00,8.43,8.43,8.4,8.4,19874.0,-0.00437364434804,8.41692926024,-0.000502580911395,8.43667498594,0.0,0,0,0,167140.34,60973909.2556,7141499.0,8.53797070553,-1,0,1,1,8.4,8,20170324 05:00:24
2017-03-23 17:25:00+00:00,8.41,8.41,8.35,8.39,58018.0,-0.00119047619048,8.41154340819,-0.000639883249709,8.43222974919,0.0,0,0,0,486384.233333,61460293.4889,7199517.0,8.5367245454,-1,0,1,1,8.39,8,20170324 05:00:24
2017-03-23 17:30:00+00:00,8.39,8.4,8.39,8.39,21092.0,0.0,8.40723472655,-0.000512234369961,8.42820786831,0.0,0,0,0,177032.186667,61637325.6756,7220609.0,8.53630568773,-1,0,1,1,8.39,8,20170324 05:00:24
2017-03-23 17:35:00+00:00,8.39,8.45,8.39,8.43,47994.0,0.00476758045292,8.41178778124,0.000541563883681,8.42837854752,0.0,1,0,0,404269.46,62041595.1356,7268603.0,8.53555974037,-1,0,1,1,8.43,8,20170324 05:00:24
2017-03-23 17:40:00+00:00,8.4283,8.45,8.4,8.43,26600.0,0.0,8.41543022499,0.000433016600793,8.42853297157,0.0,0,0,0,224149.333333,62265744.4689,7295203.0,8.535162691,-1,0,1,1,8.43,8,20170324 05:00:24
2017-03-23 17:45:00+00:00,8.43,8.43,8.41,8.42,18018.0,-0.0011862396204,8.41634417999,0.000108604667481,8.42772030761,0.0,0,0,0,151711.56,62417456.0289,7313221.0,8.53487895811,-1,0,1,1,8.42,8,20170324 05:00:24
2017-03-23 17:50:00+00:00,8.4265,8.45,8.41,8.44,34353.0,0.00237529691211,8.421075344,0.000562140033708,8.42888980212,0.0,0,0,0,289710.3,62707166.3289,7347574.0,8.53440418959,-1,0,1,1,8.44,8,20170324 05:00:24
2017-03-23 17:55:00+00:00,8.4401,8.46,8.41,8.42,39067.0,-0.00236966824645,8.4208602752,-2.55393510192e-05,8.4280431543,0.0,0,0,0,329334.81,63036501.1389,7386641.0,8.53385200917,-1,0,1,1,8.42,8,20170324 05:00:24
2017-03-23 18:00:00+00:00,8.42,8.43,8.41,8.43,27267.0,0.00118764845606,8.42268822016,0.00021707342254,8.42822952056,0.0,0,0,0,229679.03,63266180.1689,7413908.0,8.53344554166,-1,0,1,1,8.43,8,20170324 05:00:24
2017-03-23 18:05:00+00:00,8.43,8.4553,8.42,8.4385,23466.0,0.00100830367734,8.42585057613,0.000375456847728,8.42920766146,0.0,0,0,0,198004.5436,63464184.7125,7437374.0,8.53314418671,-1,0,1,1,8.4385,8,20170324 05:00:24
2017-03-23 18:10:00+00:00,8.4335,8.4335,8.4135,8.425,19262.0,-0.00159981039284,8.4256804609,-2.01896797999e-05,8.42880693179,0.0,0,0,0,162263.088,63626447.8005,7456636.0,8.53286224519,-1,0,1,1,8.425,8,20170324 05:00:24
2017-03-23 18:15:00+00:00,8.4274,8.4399,8.41,8.41,11540.0,-0.00178041543027,8.42254436872,-0.000372206398604,8.42701579543,0.0,0,0,0,97166.4153333,63723614.2158,7468176.0,8.5326877963,-1,0,1,1,8.41,8,20170324 05:00:24
