Date,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-19 09:35:00,20.87,20.96,20.87,20.94,59319.0,0.00336538461538,1,1,20.78,1,20.8184189939,0.000619799419414,20.82449,0.0,1,0,0,1239767.1,1239767.1,59319.0,20.9,-1,0,0,1,0.0,0,0.0,20170421 16:09:48
2017-04-19 09:40:00,20.9,20.915,20.825,20.87,75297.0,0.00143747005271,1,1,20.7872,1,20.8347351951,0.000783738728368,20.8316814286,1.0,0,0,1,1572201.36,2811968.46,134616.0,20.8888130683,-1,0,0,1,0.0,0,0.0,20170421 16:09:48
2017-04-19 09:45:00,20.975,21.0,20.87,20.89,96902.0,0.00358851674641,1,1,20.794112,1,20.8627881561,0.00134645152532,20.8453308163,0.0,1,1,1,2029935.39667,4841903.85667,231518.0,20.9137253115,-1,0,0,1,0.0,0,0.0,20170421 16:09:48
2017-04-19 09:50:00,21.04,21.07,20.96,20.97,175859.0,0.0030989272944,1,1,20.81058304,1,20.8982305249,0.0016988318398,20.8638707386,0.0,1,1,1,3697142.37667,8539046.23333,407377.0,20.9610415741,-1,0,0,1,0.0,0,0.0,20170421 16:09:48
2017-04-19 09:55:00,21.06,21.07,20.9935,21.05,40105.0,0.000950570342205,0,0,20.8417130752,1,20.9305844199,0.00154816432859,20.8825497159,0.0,0,1,1,843855.989167,9382902.2225,447482.0,20.9682226827,-1,0,0,1,0.0,0,0.0,20170421 16:09:48
2017-04-19 10:00:00,21.08,21.13,21.055,21.07,61162.0,0.000949667616334,0,0,20.8691075062,1,20.9604675359,0.00142772487494,20.9013545048,0.0,0,1,1,1289804.64333,10672706.8658,508644.0,20.982665412,-1,0,0,1,0.0,0,0.0,20170421 16:09:48
2017-04-19 10:05:00,21.085,21.13,21.07,21.09,59624.0,0.000237191650854,0,0,20.9108503052,1,20.9853740287,0.00118826036566,20.918844552,0.0,0,1,1,1257768.28,11930475.1458,568268.0,20.9944518182,-1,0,0,1,0.0,0,0.0,20170421 16:09:48
2017-04-19 10:10:00,21.14,21.145,21.08,21.08,34479.0,0.00260848944747,1,1,20.9459142564,1,21.016299223,0.00147365466122,20.9399069756,0.0,0,1,1,728253.945,12658729.0908,602747.0,21.0017289026,1,0,0,1,0.0,0,0.0,20170421 16:09:48
2017-04-19 10:15:00,21.1335,21.15,21.11,21.14,23630.0,-0.000307473982971,0,0,20.9857314051,1,21.0397393784,0.00111533220741,20.9583444065,0.0,0,1,1,499329.468333,13158058.5592,626377.0,21.0066119273,1,0,0,1,0.0,0,0.0,20170421 16:09:48
2017-04-19 10:20:00,21.14,21.145,21.105,21.135,20751.0,0.000307568552298,0,0,21.0185851241,1,21.0597915027,0.0009530595395,20.9756449392,0.0,0,0,1,438468.63,13596527.1892,647128.0,21.0105685261,1,0,0,1,0.0,0,0.0,20170421 16:09:48
2017-04-19 10:25:00,21.14,21.14,21.1,21.14,18330.0,0.0,0,0,21.0448680993,1,21.0758332022,0.0007617216655,20.9912978021,0.0,0,0,1,387251.8,13983778.9892,665458.0,21.0137664423,1,0,0,1,0.0,0,0.0,20170421 16:09:48
2017-04-19 10:30:00,21.12,21.1634,21.12,21.14,60316.0,-0.000946073793756,0,0,21.0658944794,1,21.0846665617,0.000419122673922,21.0035551543,0.0,0,0,1,1274746.49147,15258525.4806,725774.0,21.0237973262,1,0,0,1,0.0,0,0.0,20170421 16:09:48
2017-04-19 10:35:00,21.145,21.15,21.09,21.11,31138.0,0.00118371212121,1,1,21.0853955835,1,21.0967332494,0.000572296821395,21.017026092,0.0,0,0,1,657894.043333,15916419.524,756912.0,21.0280977498,1,0,0,1,0.0,0,0.0,20170421 16:09:48
