Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-13 09:35:00,3.95,4.1,3.95,4.1,801.0,801.0,0.025,4.00541539376,0.00593860420392,3.95487,0.0,1,1,1,3244.05,3244.05,4.05,-1,0,0,1,0
2017-03-13 09:40:00,4.05,4.05,4.05,4.05,100.0,901.0,-0.0121951219512,4.01433231501,0.00222621635262,3.96393,0.0,0,1,1,405.0,3649.05,4.05,-1,0,0,1,0
2017-03-13 09:50:00,4.0,4.05,4.0,4.04,1100.0,2001.0,-0.00246913580247,4.019465852,0.00127880220073,3.9711747619,0.0,0,1,1,4433.0,8082.05,4.03900549725,-1,0,0,1,0
2017-03-13 10:25:00,4.0,4.0,3.975,3.99,750.0,2751.0,-0.0123762376238,4.0135726816,-0.00146615759852,3.97296764172,0.0,0,0,1,2991.25,11073.3,4.02519083969,-1,0,0,1,0
2017-03-13 10:30:00,4.0,4.025,4.0,4.0,2950.0,5701.0,0.00250626566416,4.01085814528,-0.000676339146206,3.97554215204,0.0,0,0,1,11824.5833333,22897.8833333,4.01646787113,-1,0,0,1,0
2017-03-13 10:50:00,4.0,4.0,4.0,4.0,100.0,5801.0,0.0,4.00868651623,-0.00054143751235,3.97787147089,0.0,0,0,1,400.0,23297.8833333,4.01618399127,-1,0,0,1,0
2017-03-13 11:05:00,4.0,4.0,4.0,4.0,200.0,6001.0,0.0,4.00694921298,-0.000433384660592,3.97997894985,0.0,0,0,1,800.0,24097.8833333,4.01564461479,-1,0,0,1,0
2017-03-13 11:10:00,4.01,4.05,4.0,4.0236,5200.0,11201.0,0.0059,4.01027937038,0.000831095486064,3.98413333558,0.0,1,0,1,20927.5733333,45025.4566667,4.01977115139,-1,0,0,1,0
2017-03-13 11:20:00,4.025,4.025,4.025,4.025,200.0,11401.0,0.000347947112039,4.01322349631,0.000734144844067,3.98802539886,0.0,0,0,1,805.0,45830.4566667,4.01986287753,-1,0,0,1,0
2017-03-13 11:30:00,4.025,4.05,4.025,4.05,200.0,11601.0,0.00621118012422,4.02057879705,0.00183276629004,3.99392774182,0.0,1,1,1,808.333333333,46638.79,4.02023877252,1,0,0,1,0
2017-03-13 11:35:00,4.025,4.025,4.005,4.005,1100.0,12701.0,-0.0111111111111,4.01746303764,-0.000774952952432,3.9949822426,0.0,0,0,1,4412.83333333,51051.6233333,4.01949636512,-1,0,0,1,0
2017-03-13 11:40:00,4.05,4.05,4.025,4.025,200.0,12901.0,0.00499375780275,4.01897043011,0.00037521004138,3.99784107664,0.0,1,0,1,806.666666667,51858.29,4.01971087513,-1,0,0,1,0
2017-03-13 11:45:00,4.025,4.025,4.025,4.025,100.0,13001.0,0.0,4.02017634409,0.000300055449287,4.00042764077,0.0,0,0,1,402.5,52260.79,4.01975155757,1,0,0,1,0
2017-03-13 11:50:00,4.025,4.025,4.025,4.025,100.0,13101.0,0.0,4.02114107527,0.000239972354416,4.00276786546,0.0,0,0,1,402.5,52663.29,4.01979161896,1,0,0,1,0
2017-03-13 11:55:00,4.0,4.0,4.0,4.0,100.0,13201.0,-0.00621118012422,4.01691286022,-0.00105149632278,4.00250425922,0.0,0,0,1,400.0,53063.29,4.01964169381,-1,0,0,1,0
2017-03-13 12:00:00,4.045,4.045,4.02,4.02,360.0,13561.0,0.005,4.01753028817,0.000153707082593,4.00417052025,0.0,1,0,1,1450.2,54513.49,4.01987242829,-1,0,0,1,0
2017-03-13 12:10:00,4.05,4.05,4.025,4.025,200.0,13761.0,0.00124378109453,4.01902423054,0.000371855906057,4.00615428023,0.0,0,0,1,806.666666667,55320.1566667,4.02006806676,-1,0,0,1,0
2017-03-13 12:20:00,4.05,4.05,4.05,4.05,100.0,13861.0,0.00621118012422,4.02521938443,0.00154145721373,4.01033006306,0.0,1,1,1,405.0,55725.1566667,4.02028401029,1,0,0,1,0
2017-03-13 12:35:00,4.05,4.05,4.05,4.05,100.0,13961.0,0.0,4.03017550754,0.00123126782432,4.01410815229,0.0,0,1,1,405.0,56130.1566667,4.0204968603,1,0,0,1,0
2017-03-13 12:40:00,4.025,4.025,4.025,4.025,200.0,14161.0,-0.00617283950617,4.02914040604,-0.0002568378243,4.01514547112,0.0,0,0,1,805.0,56935.1566667,4.02056045948,1,0,0,1,0
2017-03-13 12:45:00,4.05,4.05,4.05,4.05,100.0,14261.0,0.00621118012422,4.03331232483,0.00103543643866,4.01846495006,0.0,1,1,1,405.0,57340.1566667,4.02076689339,1,0,0,1,0
2017-03-13 12:50:00,4.025,4.025,4.025,4.025,100.0,14361.0,-0.00617283950617,4.03164985986,-0.000412183543403,4.01908733577,0.0,0,0,1,402.5,57742.6566667,4.0207963698,1,0,0,1,0
2017-03-13 12:55:00,4.0252,4.0252,4.016,4.016,350.0,14711.0,-0.00223602484472,4.02851988789,-0.000776350149779,4.01879330379,0.0,0,0,1,1406.67333333,59149.33,4.02075521718,1,0,0,1,0
2017-03-13 13:00:00,4.0252,4.0252,4.025,4.025,1800.0,16511.0,0.00224103585657,4.02781591031,-0.000174748443011,4.01938441772,0.0,0,0,1,7245.12,66394.45,4.02122524378,1,0,0,1,0
2017-03-13 13:05:00,4.025,4.025,4.025,4.025,100.0,16611.0,0.0,4.02725272825,-0.000139823188293,4.01991923508,0.0,0,0,1,402.5,66796.95,4.02124796821,1,0,0,1,0
