,Open,High,Low,Close,Volume
2017-03-31 11:00:00,40.525,40.525,40.525,40.525,105.0
2017-03-31 11:05:00,40.525,40.525,40.5,40.525,300.0
2017-03-31 11:10:00,40.55,40.625,40.5,40.6,2790.0
2017-03-31 11:15:00,40.65,40.675,40.6,40.65,5200.0
2017-03-31 11:20:00,40.7,40.7,40.65,40.675,1035.0
2017-03-31 11:25:00,40.7,40.775,40.675,40.75,1400.0
2017-03-31 11:30:00,40.8,40.8,40.75,40.75,804.0
2017-03-31 11:35:00,40.75,40.75,40.725,40.75,1000.0
2017-03-31 11:40:00,40.775,40.8,40.775,40.8,400.0
2017-03-31 11:45:00,40.85,40.85,40.8,40.8,300.0
2017-03-31 11:50:00,40.85,40.85,40.8,40.85,300.0
2017-03-31 11:55:00,40.8,40.8,40.7,40.725,1559.0
2017-03-31 12:00:00,40.7,40.8,40.7,40.8,1100.0
2017-03-31 12:05:00,40.775,40.8,40.775,40.8,1400.0
2017-03-31 12:10:00,40.8,40.9,40.8,40.9,2007.0
2017-03-31 12:15:00,40.9,40.95,40.9,40.9,900.0
2017-03-31 12:20:00,40.9,40.95,40.9,40.95,1000.0
2017-03-31 12:25:00,40.925,40.95,40.925,40.95,2700.0
2017-03-31 12:30:00,40.95,41.0,40.9001,41.0,1700.0
2017-03-31 12:35:00,41.0,41.0,40.925,40.95,747.0
2017-03-31 12:40:00,40.9,40.9,40.825,40.825,2786.0
2017-03-31 12:45:00,40.8,40.8,40.775,40.775,633.0
2017-03-31 12:50:00,40.8,40.8,40.8,40.8,300.0
2017-03-31 12:55:00,40.8,40.8,40.7,40.7,971.0
2017-03-31 13:00:00,40.675,40.675,40.6,40.65,500.0
2017-03-31 13:05:00,40.65,40.7,40.6,40.7,500.0
2017-03-31 13:10:00,40.7,40.8,40.7,40.7,1164.0
2017-03-31 13:15:00,40.65,40.7,40.6,40.6,728.0
2017-03-31 13:20:00,40.7,40.7,40.6,40.7,600.0
2017-03-31 13:25:00,40.675,40.75,40.65,40.7,800.0
2017-03-31 13:30:00,40.75,40.85,40.75,40.85,1300.0
2017-03-31 13:35:00,40.9,40.9,40.9,40.9,300.0
2017-03-31 13:40:00,40.9,40.9,40.85,40.9,400.0
2017-03-31 13:45:00,40.9,40.9,40.85,40.9,1052.0
2017-03-31 13:50:00,40.85,40.85,40.825,40.825,1952.0
2017-03-31 13:55:00,40.825,40.85,40.75,40.75,1685.0
2017-03-31 14:00:00,40.75,40.8,40.6,40.65,3029.0
2017-03-31 14:05:00,40.6,40.7,40.6,40.6,2768.0
2017-03-31 14:10:00,40.6,40.6,40.5,40.6,3202.0
2017-03-31 14:15:00,40.6,40.6,40.45,40.5,1494.0
2017-03-31 14:20:00,40.5,40.6,40.45,40.45,6104.0
2017-03-31 14:25:00,40.45,40.55,40.4,40.4,1700.0
2017-03-31 14:30:00,40.4,40.5,40.35,40.35,3465.0
2017-03-31 14:35:00,40.35,40.55,40.35,40.55,1400.0
2017-03-31 14:40:00,40.5,40.55,40.475,40.5,800.0
2017-03-31 14:45:00,40.475,40.475,40.3,40.325,2798.0
2017-03-31 14:50:00,40.325,40.325,40.25,40.275,3298.0
2017-03-31 14:55:00,40.25,40.3,40.2,40.25,3757.0
2017-03-31 15:00:00,40.25,40.25,40.2,40.25,2100.0
2017-03-31 15:05:00,40.25,40.35,40.2,40.35,3455.0
2017-03-31 15:10:00,40.35,40.45,40.35,40.4,1700.0
2017-03-31 15:15:00,40.35,40.525,40.35,40.45,4218.0
2017-03-31 15:20:00,40.5,40.55,40.45,40.5,2002.0
2017-03-31 15:25:00,40.55,40.55,40.45,40.5,2729.0
2017-03-31 15:30:00,40.475,40.55,40.45,40.525,2700.0
2017-03-31 15:35:00,40.525,40.525,40.4,40.4,4624.0
2017-03-31 15:40:00,40.4,40.475,40.35,40.35,4911.0
2017-03-31 15:45:00,40.35,40.4,40.3,40.375,7108.0
2017-03-31 15:50:00,40.375,40.475,40.375,40.4,6335.0
2017-03-31 15:55:00,40.425,40.45,40.25,40.25,6300.0
2017-03-31 16:00:00,40.3,40.3,40.15,40.15,32854.0
2017-03-31 16:05:00,40.2,40.2,40.2,40.2,38281.0
2017-03-31 16:10:00,40.2,40.2,40.2,40.2,26651.0
2017-04-03 09:35:00,40.25,40.25,40.0,40.0,2065.0
2017-04-03 09:40:00,40.0,40.0,39.9,40.0,400.0
2017-04-03 09:45:00,39.95,39.95,39.95,39.95,200.0
2017-04-03 09:50:00,40.1,40.1,39.95,39.95,1700.0
2017-04-03 09:55:00,39.95,40.0,39.9,40.0,2563.0
2017-04-03 10:00:00,39.9,39.9,39.65,39.65,1231.0
2017-04-03 10:05:00,39.6,39.6,39.6,39.6,200.0
2017-04-03 10:10:00,39.55,39.55,39.35,39.525,3500.0
2017-04-03 10:15:00,39.45,39.5,39.35,39.5,3800.0
2017-04-03 10:20:00,39.5,39.55,39.5,39.5,1200.0
2017-04-03 10:25:00,39.55,39.55,39.5,39.5,1161.0
2017-04-03 10:30:00,39.55,39.55,39.55,39.55,1198.0
2017-04-03 10:35:00,39.55,39.55,39.55,39.55,1910.0
2017-04-03 10:40:00,39.5,39.6,39.5,39.5,700.0
2017-04-03 10:45:00,39.5,39.75,39.5,39.75,900.0
2017-04-03 10:50:00,39.75,39.75,39.666,39.725,1843.0
2017-04-03 10:55:00,39.725,39.725,39.55,39.6,3974.0
2017-04-03 11:00:00,39.5997,39.5997,39.5997,39.5997,164.0
2017-04-03 11:05:00,39.65,39.675,39.65,39.65,2490.0
2017-04-03 11:10:00,39.65,39.65,39.55,39.55,2170.0
2017-04-03 11:15:00,39.55,39.55,39.55,39.55,200.0
2017-04-03 11:20:00,39.575,39.65,39.575,39.65,827.0
2017-04-03 11:25:00,39.65,39.75,39.6,39.75,3200.0
2017-04-03 11:30:00,39.7,39.7,39.7,39.7,722.0
2017-04-03 11:35:00,39.7,39.75,39.55,39.55,500.0
2017-04-03 11:40:00,39.55,39.6,39.55,39.55,300.0
2017-04-03 11:45:00,39.55,39.55,39.5,39.55,1664.0
2017-04-03 11:50:00,39.5,39.5,39.45,39.45,1600.0
2017-04-03 11:55:00,39.4,39.4,39.3,39.35,700.0
2017-04-03 12:00:00,39.4,39.45,39.4,39.45,800.0
2017-04-03 12:05:00,39.45,39.45,39.4,39.4,574.0
2017-04-03 12:10:00,39.3,39.3,39.3,39.3,100.0
2017-04-03 12:15:00,39.35,39.35,39.35,39.35,300.0
2017-04-03 12:20:00,39.35,39.35,39.35,39.35,200.0
2017-04-03 12:25:00,39.35,39.5,39.35,39.5,1088.0
2017-04-03 12:30:00,39.6,39.6,39.6,39.6,100.0
2017-04-03 12:35:00,39.55,39.6,39.55,39.55,610.0
2017-04-03 12:40:00,39.6,39.6,39.5,39.5,300.0
2017-04-03 12:45:00,39.5,39.5,39.4,39.4,1600.0
2017-04-03 12:50:00,39.4,39.5,39.4,39.5,800.0
2017-04-03 12:55:00,39.5,39.5,39.45,39.45,600.0
2017-04-03 13:00:00,39.4,39.5,39.4,39.5,600.0
2017-04-03 13:05:00,39.55,39.55,39.55,39.55,396.0
2017-04-03 13:10:00,39.55,39.55,39.55,39.55,100.0
2017-04-03 13:15:00,39.5,39.55,39.45,39.5,800.0
2017-04-03 13:20:00,39.5,39.5,39.5,39.5,300.0
2017-04-03 13:25:00,39.55,39.55,39.45,39.45,1334.0
2017-04-03 13:30:00,39.4,39.4,39.3,39.35,3018.0
2017-04-03 13:35:00,39.5,39.5,39.45,39.45,400.0
2017-04-03 13:40:00,39.45,39.45,39.35,39.35,1600.0
2017-04-03 13:45:00,39.3,39.3,39.3,39.3,200.0
2017-04-03 13:50:00,39.3,39.35,39.3,39.3,2151.0
2017-04-03 13:55:00,39.3,39.4,39.3,39.4,200.0
2017-04-03 14:00:00,39.3,39.4,39.3,39.4,1021.0
2017-04-03 14:05:00,39.45,39.45,39.45,39.45,200.0
2017-04-03 14:10:00,39.45,39.45,39.4,39.45,1000.0
2017-04-03 14:15:00,39.45,39.55,39.45,39.55,900.0
2017-04-03 14:20:00,39.6,39.6,39.5,39.6,400.0
2017-04-03 14:25:00,39.6,39.6,39.525,39.55,1700.0
2017-04-03 14:30:00,39.525,39.7,39.525,39.7,1138.0
2017-04-03 14:35:00,39.7,39.7,39.6,39.6,3107.0
2017-04-03 14:40:00,39.55,39.65,39.55,39.65,500.0
2017-04-03 14:45:00,39.6,39.65,39.6,39.65,800.0
2017-04-03 14:50:00,39.65,39.8,39.6,39.8,3592.0
2017-04-03 14:55:00,39.75,39.75,39.65,39.65,2310.0
2017-04-03 15:00:00,39.65,39.7,39.65,39.7,2018.0
2017-04-03 15:05:00,39.65,39.675,39.6,39.6,1969.0
2017-04-03 15:10:00,39.55,39.6,39.525,39.55,2920.0
2017-04-03 15:15:00,39.6,39.6,39.55,39.6,1000.0
2017-04-03 15:20:00,39.7,39.7,39.55,39.6,1700.0
2017-04-03 15:25:00,39.55,39.7,39.55,39.675,5400.0
2017-04-03 15:30:00,39.65,39.675,39.6,39.6,2738.0
2017-04-03 15:35:00,39.6,39.7,39.55,39.7,2500.0
2017-04-03 15:40:00,39.65,39.7,39.6,39.6,1800.0
2017-04-03 15:45:00,39.65,39.7,39.6,39.625,1900.0
2017-04-03 15:50:00,39.625,39.625,39.55,39.55,5097.0
2017-04-03 15:55:00,39.575,39.65,39.575,39.65,5013.0
2017-04-03 16:00:00,39.65,39.85,39.625,39.7,17517.0
2017-04-03 16:05:00,39.7,39.7,39.7,39.7,13203.0
2017-04-03 16:10:00,39.7,39.7,39.7,39.7,500.0
2017-04-04 09:35:00,39.7,39.7,39.7,39.7,376.0
2017-04-04 09:40:00,39.75,40.0,39.75,40.0,200.0
2017-04-04 09:45:00,39.85,39.85,39.85,39.85,100.0
2017-04-04 09:50:00,39.85,39.9,39.65,39.7,1484.0
2017-04-04 10:00:00,39.7,39.75,39.65,39.7,500.0
2017-04-04 10:05:00,39.75,39.75,39.6,39.65,1736.0
2017-04-04 10:10:00,39.8,39.825,39.65,39.7,1800.0
2017-04-04 10:15:00,39.7,39.75,39.7,39.75,300.0
2017-04-04 10:20:00,39.8,39.8,39.75,39.8,700.0
2017-04-04 10:25:00,39.85,39.85,39.8,39.8,600.0
2017-04-04 10:30:00,39.75,39.8,39.75,39.8,300.0
2017-04-04 10:35:00,39.75,39.9,39.7,39.9,2300.0
2017-04-04 10:40:00,39.85,39.85,39.85,39.85,100.0
2017-04-04 10:45:00,39.95,40.05,39.9,39.925,2695.0
2017-04-04 10:50:00,39.85,39.95,39.85,39.95,300.0
2017-04-04 10:55:00,39.9,39.9,39.9,39.9,2369.0
2017-04-04 11:00:00,39.9,39.9,39.9,39.9,400.0
2017-04-04 11:05:00,39.9,40.05,39.9,40.0,2500.0
2017-04-04 11:10:00,40.05,40.15,40.0,40.1,1000.0
2017-04-04 11:15:00,40.1,40.1,40.05,40.1,300.0
2017-04-04 11:20:00,40.055,40.055,40.05,40.05,575.0
2017-04-04 11:25:00,40.05,40.1,40.05,40.05,780.0
2017-04-04 11:30:00,40.1036,40.15,40.1,40.15,449.0
2017-04-04 11:35:00,40.05,40.05,40.0,40.05,1542.0
2017-04-04 11:40:00,40.0,40.1,40.0,40.1,500.0
2017-04-04 11:45:00,40.1,40.1,40.1,40.1,100.0
2017-04-04 11:50:00,40.05,40.125,40.05,40.1,3666.0
2017-04-04 11:55:00,40.15,40.15,40.05,40.05,1362.0
2017-04-04 12:00:00,40.0,40.0,40.0,40.0,100.0
2017-04-04 12:05:00,40.0,40.0,39.95,40.0,2041.0
2017-04-04 12:10:00,40.0,40.0,39.95,39.95,356.0
2017-04-04 12:15:00,39.9,39.95,39.9,39.95,400.0
2017-04-04 12:20:00,39.95,39.95,39.95,39.95,200.0
2017-04-04 12:25:00,40.0,40.0,40.0,40.0,100.0
2017-04-04 12:30:00,39.95,40.0,39.95,39.95,1500.0
2017-04-04 12:35:00,39.9,40.0,39.85,40.0,2383.0
2017-04-04 12:40:00,39.9,39.95,39.9,39.95,500.0
2017-04-04 12:45:00,39.85,39.85,39.85,39.85,504.0
2017-04-04 12:50:00,39.9,39.9,39.8,39.8,857.0
2017-04-04 12:55:00,39.7,39.7,39.7,39.7,200.0
2017-04-04 13:05:00,39.6892,39.7,39.6,39.6,709.0
2017-04-04 13:10:00,39.55,39.55,39.55,39.55,200.0
2017-04-04 13:15:00,39.7,39.75,39.6,39.75,600.0
2017-04-04 13:20:00,39.75,39.8,39.75,39.8,461.0
2017-04-04 13:25:00,39.8,39.85,39.8,39.8,1779.0
2017-04-04 13:30:00,39.75,39.8,39.75,39.75,300.0
2017-04-04 13:35:00,39.75,39.85,39.75,39.85,701.0
2017-04-04 13:40:00,39.9,39.9,39.85,39.85,200.0
2017-04-04 13:45:00,39.85,39.85,39.85,39.85,100.0
2017-04-04 13:50:00,39.85,39.85,39.8,39.85,500.0
2017-04-04 13:55:00,39.85,39.85,39.8,39.8,600.0
2017-04-04 14:00:00,39.75,39.85,39.75,39.85,200.0
2017-04-04 14:05:00,39.75,39.775,39.75,39.775,300.0
2017-04-04 14:10:00,39.755,39.775,39.75,39.775,447.0
2017-04-04 14:15:00,39.775,39.8,39.775,39.8,200.0
2017-04-04 14:25:00,39.75,39.75,39.6,39.6,1500.0
2017-04-04 14:30:00,39.65,39.65,39.6,39.6,408.0
2017-04-04 14:35:00,39.65,39.65,39.55,39.55,200.0
2017-04-04 14:40:00,39.55,39.55,39.45,39.45,1300.0
2017-04-04 14:45:00,39.45,39.5,39.45,39.5,300.0
2017-04-04 14:50:00,39.45,39.45,39.4,39.45,1100.0
2017-04-04 14:55:00,39.45,39.5,39.4,39.5,500.0
2017-04-04 15:00:00,39.45,39.45,39.4,39.45,1400.0
2017-04-04 15:05:00,39.45,39.45,39.45,39.45,100.0
2017-04-04 15:10:00,39.45,39.45,39.45,39.45,200.0
2017-04-04 15:15:00,39.45,39.475,39.4,39.4,1300.0
2017-04-04 15:20:00,39.4,39.45,39.35,39.35,3200.0
2017-04-04 15:25:00,39.35,39.45,39.35,39.4,1464.0
2017-04-04 15:30:00,39.45,39.5,39.4,39.45,700.0
2017-04-04 15:35:00,39.45,39.5,39.4,39.4,600.0
2017-04-04 15:40:00,39.45,39.5,39.4,39.45,800.0
2017-04-04 15:45:00,39.4,39.55,39.4,39.45,8557.0
2017-04-04 15:50:00,39.45,39.475,39.45,39.475,1200.0
2017-04-04 15:55:00,39.5,39.55,39.45,39.5,4628.0
2017-04-04 16:00:00,39.45,39.6,39.45,39.5,5789.0
2017-04-04 16:05:00,39.6,39.6,39.6,39.6,13555.0
2017-04-04 16:10:00,40.0,40.0,40.0,40.0,5200.0
2017-04-05 09:35:00,40.0,40.0,40.0,40.0,696.0
2017-04-05 09:40:00,40.0,40.15,40.0,40.1,2700.0
2017-04-05 09:45:00,40.1,40.35,40.1,40.2,2700.0
2017-04-05 09:50:00,40.2,40.35,40.2,40.3,1301.0
2017-04-05 09:55:00,40.25,40.35,40.25,40.3,1000.0
2017-04-05 10:05:00,40.25,40.3,39.95,40.0,7848.0
2017-04-05 10:10:00,40.0,40.0,40.0,40.0,100.0
2017-04-05 10:15:00,39.95,39.95,39.75,39.85,3340.0
2017-04-05 10:20:00,39.9,39.95,39.9,39.95,1495.0
