Date,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20
2017-04-20 16:00:00,28.93,28.975,28.92,28.96,54065.0,,,,,0
2017-04-20 16:05:00,28.92,28.92,28.92,28.92,62933.0,-0.00034566194262,,,,0
2017-04-20 16:55:00,28.92,28.92,28.92,28.92,635.0,0.0,,,,0
2017-04-21 09:30:00,28.92,28.955,28.92,28.95,0.0,0.0,,,,0
2017-04-21 09:35:00,28.8,28.9,28.8,28.9,39840.0,-0.00414937759336,,,,0
2017-04-21 09:40:00,28.825,28.865,28.785,28.805,1802.0,0.000868055555556,,,,0
2017-04-21 09:45:00,28.83,28.835,28.8,28.825,1939.0,0.000173460537728,,,,0
2017-04-21 09:50:00,28.81,28.84,28.79,28.84,4112.0,-0.000693721817551,,,,0
