Date,Open,High,Low,Close,Volume,TotalVolume,EMA,VP,TotalVP,VWAP,EMA>VWAP
2017-03-08 19:55:00,139.09,139.09,139.09,139.09,404.0,16258807.0,139.029445743,56192.36,2263987580.26,139.246845126,-1
2017-03-08 20:00:00,139.04,139.04,139.04,139.04,438.0,16259245.0,139.031556595,60899.52,2264048479.78,139.246839554,-1
