Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,timestamp
2017-03-23 09:35:00+00:00,5.98,5.98,5.7,5.7285,5615.0,-0.0190924657534,5.79514375142,-0.00286674083972,5.79165,0.0,0,0,1,32582.9091667,32582.9091667,5615.0,5.80283333333,-1,0,0,1,0.0,0,20170323 09:55:05
2017-03-23 09:40:00+00:00,5.75,5.7513,5.71,5.7513,10228.0,0.00398009950249,5.78637500114,-0.00151312040914,5.78780714286,-1.0,1,0,0,58683.4909333,91266.4001,15843.0,5.76067664584,1,0,0,1,0.0,0,20170323 09:55:05
2017-03-23 09:45:00+00:00,5.8,5.8799,5.8,5.8008,1140.0,0.00860674977831,5.78926000091,0.000498584998743,5.78904455782,1.0,1,0,1,6642.666,97909.0661,16983.0,5.76512195136,1,0,0,1,0.0,0,20170323 09:55:05
2017-03-23 09:55:00+00:00,5.74,5.82,5.72,5.7545,2540.0,-0.00798165770239,5.78230800073,-0.0012008443533,5.78575459994,-1.0,0,0,0,14642.6766667,112551.742767,19523.0,5.7650844013,1,0,0,1,0.0,0,20170323 09:55:05
