,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-10 09:35:00,10.65,10.87,10.56,10.73,21497.0,0.0,0,0,10.56,1,10.6466228105,7.9308185329e-05,10.6305,0.0,0,0,1,229874.586667,229874.586667,21497.0,10.6933333333,-1,0,0,1,0.0,0,0.0,20170416 03:11:33
2017-04-10 09:40:00,10.68,10.68,10.64,10.6729,8563.0,0.00281690140845,1,1,10.56,1,10.6532982484,0.00062700050702,10.6352142857,0.0,0,0,1,91338.6666667,321213.253333,30060.0,10.6857369705,-1,0,0,1,0.0,0,0.0,20170416 03:11:33
2017-04-10 09:45:00,10.665,10.7,10.65,10.65,1550.0,-0.00140449438202,0,0,10.56,1,10.6556385987,0.000219683169063,10.6380510204,0.0,0,0,1,16541.0833333,337754.336667,31610.0,10.6850470315,-1,0,0,1,0.0,0,0.0,20170416 03:11:33
2017-04-10 09:50:00,10.67,10.69,10.624,10.65,5994.0,0.000468823253633,0,0,10.5724,1,10.658510879,0.000269554961867,10.6410937804,0.0,0,0,1,63904.032,401658.368667,37604.0,10.681267117,-1,0,0,1,0.0,0,0.0,20170416 03:11:33
2017-04-10 09:55:00,10.7,10.7,10.65,10.68,4950.0,0.00281162136832,1,1,10.584304,1,10.6668087032,0.000778516276724,10.6467038965,0.0,0,0,1,52882.5,454540.868667,42554.0,10.681507465,-1,0,0,1,0.0,0,0.0,20170416 03:11:33
2017-04-10 10:00:00,10.72,10.74,10.69,10.7,15783.0,0.0018691588785,1,1,10.59573184,1,10.6774469625,0.000997323535085,10.6536844778,0.0,0,0,1,169141.15,623682.018667,58337.0,10.6910197416,-1,0,0,1,0.0,0,0.0,20170416 03:11:33
2017-04-10 10:05:00,10.71,10.727,10.69,10.727,1735.0,-0.000932835820896,0,0,10.6067025664,1,10.68395757,0.00060975320355,10.6590478609,0.0,0,0,1,18580.115,642262.133667,60072.0,10.6915390476,-1,0,0,1,0.0,0,0.0,20170416 03:11:33
2017-04-10 10:10:00,10.72,10.72,10.705,10.72,1700.0,0.00093370681606,0,0,10.6172344637,1,10.691166056,0.000674701855157,10.6648528265,0.0,0,0,1,18215.5,660477.633667,61772.0,10.6921847061,-1,0,0,1,0.0,0,0.0,20170416 03:11:33
2017-04-10 10:15:00,10.72,10.72,10.71,10.72,2500.0,0.0,0,0,10.6273450852,1,10.6969328448,0.000539397551597,10.6701049383,0.0,0,0,1,26791.6666667,687269.300333,64272.0,10.6931369855,1,0,0,1,0.0,0,0.0,20170416 03:11:33
2017-04-10 10:20:00,10.72,10.725,10.71,10.725,2675.0,0.0,0,0,10.6370512818,1,10.7015462759,0.000431285406985,10.6748568489,0.0,0,0,1,28671.5416667,715940.842,66947.0,10.6941437555,1,0,0,1,0.0,0,0.0,20170416 03:11:33
