Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-27 09:35:00,3.985,4.005,3.975,3.975,235674.0,-0.00250941028858,3.98942065221,-0.000902864950115,4.00275,0.0,0,0,0,939160.89,939160.89,235674.0,3.985,1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 09:40:00,3.975,3.985,3.965,3.975,132047.0,0.0,3.98653652177,-0.000722944681506,4.00010714286,0.0,0,0,0,524886.825,1464047.715,367721.0,3.98140904381,1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 09:45:00,3.975,3.975,3.955,3.965,97821.0,-0.00251572327044,3.98222921742,-0.00108046278536,3.99676360544,0.0,0,0,0,387860.265,1851907.98,465542.0,3.97796112918,1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 09:50:00,3.965,3.975,3.965,3.975,80482.0,0.00252206809584,3.98078337393,-0.000363073897674,3.99469088111,0.0,0,0,0,319647.676667,2171555.65667,546024.0,3.97703334774,1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 09:55:00,3.975,3.995,3.975,3.985,70298.0,0.00251572327044,3.98162669915,0.000211849059359,3.99376794006,0.0,0,0,0,280137.53,2451693.18667,616322.0,3.97794202814,1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 10:00:00,3.985,3.985,3.965,3.965,122371.0,-0.00501882057716,3.97830135932,-0.000835171170137,3.99102813624,0.0,0,0,0,486016.821667,2937710.00833,738693.0,3.97690245925,1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 10:05:00,3.965,3.965,3.965,3.965,30855.0,0.0,3.97564108745,-0.000668695411239,3.98854926612,0.0,0,0,0,122340.075,3060050.08333,769548.0,3.97642523057,-1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 10:10:00,3.965,3.965,3.935,3.935,134100.0,-0.00756620428752,3.96751286996,-0.00204450485142,3.98344933602,0.0,0,0,0,529024.5,3589074.58333,903648.0,3.97176177376,-1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 10:15:00,3.935,3.945,3.935,3.935,205532.0,0.0,3.96101029597,-0.00163895473204,3.97883511354,0.0,0,0,0,809453.526667,4398528.11,1109180.0,3.96556745524,-1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 10:20:00,3.935,3.935,3.935,3.935,68667.0,0.0,3.95580823678,-0.00131331625151,3.97466034082,0.0,0,0,0,270204.645,4668732.755,1177847.0,3.96378541101,-1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 10:25:00,3.935,3.935,3.915,3.915,162623.0,-0.00508259212198,3.94764658942,-0.00206320601677,3.9689784036,0.0,0,0,0,637753.198333,5306485.95333,1340470.0,3.95867565356,-1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 10:30:00,3.915,3.915,3.915,3.915,133715.0,0.0,3.94111727154,-0.00165397730935,3.96383760326,0.0,0,0,0,523494.225,5829980.17833,1474185.0,3.95471408157,-1,0,0,1,0.0,0,0.0,20170427 15:50:02
