Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-10 09:35:00,87.35,87.795,86.95,87.2,16228.0,16228.0,0.00460829493088,87.059551455,0.000403474432283,87.055575,1,0,1,1416947.82,1416947.82,87.315,-1,0,0,1,0
2017-03-10 09:40:00,87.2,88.0,86.75,88.0,9078.0,25306.0,0.00917431192661,87.247641164,0.0021604718363,87.1455202381,1,1,1,795081.5,2212029.32,87.41125899,-1,1,1,1,56
2017-03-10 09:45:00,87.85,88.065,87.3,87.9,21313.0,46619.0,-0.00113636363636,87.3781129312,0.00149541884982,87.2173754535,0,1,1,1870322.315,4082351.635,87.5684084815,-1,0,1,1,56
2017-03-10 09:50:00,87.8,87.9,87.25,87.25,6422.0,53041.0,-0.00739476678043,87.352490345,-0.000293238036174,87.2204825532,0,0,1,561710.933333,4644062.56833,87.5560899744,-1,0,1,1,57
2017-03-10 09:55:00,87.3,88.5,87.3,88.4067,8599.0,61640.0,0.0132573065903,87.563332276,0.00241369112861,87.3334556434,1,1,1,757304.4711,5401367.03943,87.6276288033,-1,1,1,1,56
2017-03-10 10:00:00,88.45,88.95,88.25,88.5747,11068.0,72708.0,0.00190030846078,87.7656058208,0.00231002566426,87.4516693916,0,1,1,980531.459867,6381898.4993,87.774364572,-1,0,1,1,56
2017-03-10 10:05:00,88.65,88.65,87.95,88.495,4616.0,77324.0,-0.000899805474927,87.9114846566,0.00166214127369,87.5510342115,0,1,1,407892.84,6789791.3393,87.8096236524,1,0,1,1,56
2017-03-10 10:10:00,88.55,88.8,88.35,88.7,7432.0,84756.0,0.00231651505735,88.0691877253,0.00179388471588,87.6604595246,0,1,1,658599.066667,7448390.40597,87.8803908392,1,0,1,1,56
2017-03-10 10:15:00,88.55,88.8,88.35,88.4,3031.0,87787.0,-0.00338218714769,88.1353501802,0.000751255423714,87.7308919509,0,0,1,268294.016667,7716684.42263,87.9023593771,1,0,1,1,56
2017-03-10 10:20:00,88.6,88.6,88.2,88.519,4450.0,92237.0,0.00134615384615,88.2120801442,0.000870592376335,87.8059498603,0,0,1,393556.516667,8110240.9393,87.9282819183,1,0,1,1,56
2017-03-10 10:25:00,88.475,88.7,88.25,88.4,15351.0,107588.0,-0.0013443441521,88.2496641154,0.00042606376701,87.8625260641,0,0,1,1357795.95,9468036.8893,88.0027223231,1,0,1,1,56
2017-03-10 10:30:00,88.5,88.5,87.55,87.9,22292.0,129880.0,-0.00565610859729,88.1797312923,-0.000792442937561,87.8660950104,0,0,1,1961324.46667,11429361.356,87.999394487,1,0,1,1,56
2017-03-10 10:35:00,87.75,87.75,87.4,87.6084,8966.0,138846.0,-0.00331740614334,88.0654650338,-0.00129583359783,87.8415526284,0,0,1,785297.271467,12214658.6274,87.9727080898,1,0,1,1,57
2017-03-10 10:40:00,87.6,87.825,87.55,87.7,6826.0,145672.0,0.0010455618411,87.9923720271,-0.000829984906535,87.8280714257,0,0,1,598583.316667,12813241.9441,87.9595388551,1,0,1,1,57
2017-03-10 10:45:00,87.6485,87.7,87.4,87.5,6324.0,151996.0,-0.00228050171038,87.8938976216,-0.00111912434162,87.796826528,0,0,1,553560.8,13366802.7441,87.9418059956,-1,0,1,1,57
2017-03-10 10:50:00,87.5,87.575,87.03,87.1155,5200.0,157196.0,-0.00439428571429,87.7382180973,-0.00177122108067,87.7319382873,0,0,1,453648.866667,13820451.6108,87.9185959615,-1,0,1,1,57
2017-03-10 10:55:00,87.11,87.325,86.95,87.2,20871.0,178067.0,0.000969976640208,87.6305744779,-0.00122687264225,87.681277498,0,0,0,1819081.575,15639533.1858,87.829486574,-1,0,1,1,57
2017-03-10 11:00:00,87.05,87.1,86.75,86.95,6062.0,184129.0,-0.00286697247706,87.4944595823,-0.00155328087693,87.611632022,0,0,0,526989.866667,16166523.0524,87.7999829056,-1,0,1,1,57
2017-03-10 11:05:00,86.8,86.8,86.3,86.4315,8400.0,192529.0,-0.00596319723979,87.2818676658,-0.00242977575348,87.4992384961,0,0,0,726688.2,16893211.2524,87.7437230362,-1,0,1,1,57
2017-03-10 11:10:00,86.25,86.75,86.25,86.6,5826.0,198355.0,0.00194952071872,87.1454941327,-0.00156244975975,87.4135967346,0,0,0,504143.2,17397354.4524,87.7081719767,-1,0,1,1,57
2017-03-10 11:15:00,86.65,86.65,86.1,86.3,8577.0,206932.0,-0.00346420323326,86.9763953061,-0.00194041961911,87.3075399027,0,0,0,740623.95,18137978.4024,87.6518779233,-1,0,1,1,57
2017-03-10 11:20:00,86.45,86.45,86.2376,86.2417,3016.0,209948.0,-0.000675550405562,86.8294562449,-0.00168941309546,87.2060313405,0,0,0,260310.256267,18398288.6587,87.6325978752,-1,0,1,1,57
2017-03-10 11:25:00,86.2,86.75,86.2,86.3,17383.0,227331.0,0.000676007082421,86.7235649959,-0.00121953140743,87.1197426414,0,0,0,1502180.91667,19900469.5754,87.5396209728,-1,0,1,1,57
2017-03-10 11:30:00,86.5,86.8,86.5,86.68,3331.0,230662.0,0.00440324449594,86.7148519967,-0.000100468646382,87.0778623899,1,0,0,288664.46,20189134.0354,87.526918328,-1,0,1,1,57
2017-03-10 11:35:00,86.8,86.9563,86.8,86.9,1000.0,231662.0,0.00253807106599,86.7518815974,0.000427027202373,87.0609231146,0,0,0,86885.4333333,20276019.4687,87.5241492722,-1,0,1,1,57
2017-03-10 11:40:00,86.9,86.9,86.5,86.55,1400.0,233062.0,-0.00402761795167,86.7115052779,-0.000465422982587,87.0122637704,0,0,0,121310.0,20397329.4687,87.5188982704,-1,0,1,1,57
2017-03-10 11:45:00,86.5,86.85,86.45,86.625,4644.0,237706.0,0.000866551126516,86.6942042223,-0.000199524336788,86.9753815065,0,0,0,402363.9,20799693.3687,87.5017600258,-1,0,1,1,57
2017-03-10 11:50:00,86.6,86.675,86.6,86.65,500.0,238206.0,0.0002886002886,86.6853633779,-0.000101977341453,86.9443927916,0,0,0,43320.8333333,20843014.202,87.4999546696,-1,0,1,1,57
