,Open,High,Low,Close,Volume
2017-03-20 13:40:00,1.6309,1.6325,1.6309,1.6325,1289.0
2017-03-20 13:45:00,1.6301,1.6317,1.63,1.6301,12900.0
2017-03-20 13:50:00,1.6336,1.6336,1.58,1.58,29300.0
2017-03-20 14:00:00,1.6,1.6,1.5999,1.6,4300.0
2017-03-20 14:25:00,1.6,1.6001,1.58,1.58,12300.0
2017-03-20 14:30:00,1.58,1.5879,1.58,1.5879,200.0
2017-03-20 14:40:00,1.5998,1.5998,1.59,1.59,730.0
2017-03-20 14:50:00,1.58,1.5802,1.56,1.56,7900.0
2017-03-20 14:55:00,1.561,1.5643,1.56,1.5632,11500.0
2017-03-20 15:00:00,1.62,1.62,1.62,1.62,100.0
2017-03-20 15:15:00,1.58,1.5818,1.54,1.5414,35586.0
2017-03-20 15:20:00,1.58,1.61,1.58,1.61,2344.0
2017-03-20 15:25:00,1.609,1.609,1.56,1.56,7800.0
2017-03-20 15:30:00,1.6,1.61,1.6,1.61,3000.0
2017-03-20 15:45:00,1.5724,1.5877,1.57,1.5877,3300.0
2017-03-20 15:50:00,1.58,1.592,1.58,1.592,4300.0
2017-03-20 15:55:00,1.581,1.581,1.58,1.58,3400.0
2017-03-20 16:00:00,1.6,1.6,1.58,1.6,7100.0
2017-03-20 16:05:00,1.61,1.61,1.61,1.61,1353.0
2017-03-20 16:10:00,1.66,1.66,1.66,1.66,1500.0
2017-03-20 16:20:00,1.61,1.61,1.61,1.61,0.0
2017-03-21 09:35:00,1.59,1.6109,1.56,1.56,8153.0
2017-03-21 09:40:00,1.5605,1.5605,1.5605,1.5605,5000.0
2017-03-21 09:45:00,1.588,1.588,1.57,1.58,1550.0
2017-03-21 09:55:00,1.58,1.58,1.58,1.58,200.0
2017-03-21 10:00:00,1.585,1.596,1.584,1.584,8300.0
2017-03-21 10:10:00,1.5693,1.5693,1.5614,1.5614,1100.0
2017-03-21 10:20:00,1.56,1.56,1.56,1.56,2200.0
2017-03-21 10:25:00,1.56,1.56,1.56,1.56,500.0
2017-03-21 10:30:00,1.5632,1.5632,1.5632,1.5632,1000.0
2017-03-21 10:35:00,1.5635,1.5752,1.5635,1.5752,3100.0
