Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-13 09:35:00,14.46,14.48,14.41,14.43,3248.0,3248.0,-0.00414078674948,14.4894423864,-0.00102456468458,14.49325,0.0,0,0,0,46901.12,46901.12,14.44,1,0,0,1,0
2017-03-13 09:40:00,14.48,14.49,14.43,14.43,10754.0,14002.0,0.0,14.4775539092,-0.000820492395194,14.4872261905,0.0,0,0,0,155395.3,202296.42,14.4476803314,1,0,0,1,0
2017-03-13 09:45:00,14.43,14.44,14.36,14.4,5332.0,19334.0,-0.002079002079,14.4620431273,-0.00107136757551,14.4789189342,0.0,0,0,0,76780.8,279077.22,14.4345308782,1,0,0,1,0
2017-03-13 09:50:00,14.4,14.46,14.39,14.46,5500.0,24834.0,0.00416666666667,14.4616345019,-2.8255030161e-05,14.477117131,0.0,1,0,0,79401.6666667,358478.886667,14.4350038925,1,0,0,1,0
2017-03-13 09:55:00,14.44,14.46,14.38,14.4,5736.0,30570.0,-0.00414937759336,14.4493076015,-0.000852386386215,14.4697726423,0.0,0,0,0,82674.88,441153.766667,14.4309377385,1,0,0,1,0
2017-03-13 10:00:00,14.42,14.43,14.3703,14.3703,1300.0,31870.0,-0.0020625,14.4335060812,-0.0010935832175,14.4602990573,0.0,0,0,0,18707.26,459861.026667,14.4292760172,1,0,0,1,0
2017-03-13 10:05:00,14.39,14.43,14.39,14.41,3700.0,35570.0,0.00276264239438,14.428804865,-0.000325715471453,14.4555086709,0.0,0,0,0,53317.0,513178.026667,14.4272709212,1,0,0,1,0
2017-03-13 10:10:00,14.41,14.41,14.35,14.35,4300.0,39870.0,-0.00416377515614,14.413043892,-0.0010923269902,14.4454602261,0.0,0,0,0,61791.0,574969.026667,14.4210942229,-1,0,0,1,0
2017-03-13 10:15:00,14.36,14.42,14.36,14.4,10500.0,50370.0,0.00348432055749,14.4104351136,-0.000181001210559,14.4411306807,0.0,1,0,0,151130.0,726099.026667,14.4153072596,-1,0,0,1,0
2017-03-13 10:20:00,14.385,14.49,14.385,14.455,17867.0,68237.0,0.00381944444444,14.4193480909,0.000618508547169,14.4424515683,0.0,1,0,0,258059.036667,984158.063333,14.4226455344,-1,0,0,1,0
2017-03-13 10:25:00,14.4534,14.47,14.45,14.45,4913.0,73150.0,-0.000345901072293,14.4254784727,0.00042514972177,14.4431704665,0.0,0,0,0,71025.6033333,1055183.66667,14.4249305081,1,0,0,1,0
2017-03-13 10:30:00,14.46,14.49,14.46,14.47,2800.0,75950.0,0.00138408304498,14.4343827781,0.000617262399996,14.4457256602,0.0,0,0,0,40525.3333333,1095709.0,14.426714944,1,0,0,1,0
2017-03-13 10:35:00,14.475,14.48,14.465,14.48,8700.0,84650.0,0.000691085003455,14.4435062225,0.000632063352534,14.448989883,0.0,0,0,0,125932.5,1221641.5,14.4316774956,1,0,0,1,0
2017-03-13 10:40:00,14.475,14.48,14.455,14.475,4400.0,89050.0,-0.000345303867403,14.449804978,0.000436096014318,14.451467037,0.0,0,0,0,63668.0,1285309.5,14.4335710275,1,0,0,1,0
2017-03-13 10:45:00,14.48,14.48,14.45,14.48,12293.0,101343.0,0.000345423143351,14.4558439824,0.000417929820252,14.4541844621,1.0,0,0,1,177879.71,1463189.21,14.4379898957,1,0,0,1,0
2017-03-13 10:50:00,14.47,14.475,14.46,14.47,1200.0,102543.0,-0.000690607734807,14.4586751859,0.000195851831353,14.4556907038,0.0,0,0,1,17362.0,1480551.21,14.438344987,1,0,0,1,0
2017-03-13 10:55:00,14.465,14.48,14.44,14.475,9100.0,111643.0,0.000345542501728,14.4619401487,0.000225813414589,14.4575296844,0.0,0,0,1,131631.5,1612182.71,14.4405176321,1,0,0,1,0
2017-03-13 11:00:00,14.48,14.51,14.47,14.505,5961.0,117604.0,0.0020725388601,14.470552119,0.000595492040678,14.4620506668,0.0,0,0,1,86404.695,1698587.405,14.4432791827,1,0,0,1,0
2017-03-13 11:05:00,14.5,14.505,14.48,14.48,1391.0,118995.0,-0.00172354360565,14.4724416952,0.000130580795088,14.4637601271,0.0,0,0,1,20153.2716667,1718740.67667,14.4438058462,1,0,0,1,0
