,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-13 09:35:00,14.4403,14.52,14.34,14.34,12810.0,-0.00411724137931,14.4025656383,0.000655423043757,14.357475,0.0,0,0,1,184892.281,184892.281,12810.0,14.4334333333,-1,0,0,1,0.0,0,0.0,20170413 09:55:22
2017-04-13 09:40:00,14.5599,14.63,14.5,14.52,4200.0,0.00828237640492,14.4340325107,0.00218481020139,14.3767535714,0.0,1,1,1,61165.86,246058.141,17010.0,14.465499177,-1,0,0,1,0.0,0,0.0,20170413 09:55:22
2017-04-13 09:45:00,14.5296,14.58,14.5296,14.5572,2700.0,-0.00208105824903,14.4531460085,0.00132419667561,14.3913103741,0.0,0,1,1,39275.28,285333.421,19710.0,14.4765814815,-1,0,0,1,0.0,0,0.0,20170413 09:55:22
2017-04-13 09:50:00,14.43,14.5646,14.43,14.53,5583.0,-0.00685497191939,14.4485168068,-0.000320290247137,14.3949951004,0.0,0,0,1,80813.1806,366146.6016,25293.0,14.4762029652,-1,0,0,1,0.0,0,0.0,20170413 09:55:22
2017-04-13 09:55:00,14.52,14.55,14.45,14.45,4200.0,0.00623700623701,14.4628134455,0.000989488320881,14.406900329,0.0,1,0,1,60928.0,427074.6016,29493.0,14.4805411996,-1,0,0,1,0.0,0,0.0,20170413 09:55:22
