,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-18 09:50:00,3.395,3.405,3.385,3.395,5803.0,,,,,0,0.0,0.0,1.0,19701.185,184251.91,54058.0,3.40841152096,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 09:50:06
2017-04-18 09:55:00,3.405,3.405,3.385,3.395,11071.0,0.00294550810015,,,,0,0.0,0.0,1.0,37622.9483333,221874.858333,65129.0,3.40669837297,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 09:55:05
2017-04-18 10:00:00,3.405,3.405,3.405,3.405,6671.0,0.0,,,,0,0.0,0.0,1.0,22714.755,244589.613333,71800.0,3.40654057567,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:00:07
2017-04-18 10:05:00,3.385,3.405,3.385,3.405,1333.0,-0.00587371512482,,,,0,0.0,0.0,1.0,4521.09166667,249110.705,73133.0,3.40626946796,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:05:08
2017-04-18 10:10:00,3.385,3.385,3.385,3.385,1693.0,0.0,,,,0,0.0,0.0,1.0,5730.805,254841.51,74826.0,3.40578822869,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:10:09
2017-04-18 10:15:00,3.365,3.385,3.365,3.385,10565.0,-0.00590841949778,,,,0,0.0,0.0,1.0,35621.6583333,290463.168333,85391.0,3.40156653902,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:15:07
2017-04-18 10:20:00,3.355,3.365,3.355,3.365,7366.0,-0.00297176820208,,,,0,0.0,0.0,1.0,24737.4833333,315200.651667,92757.0,3.39813331249,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:20:09
2017-04-18 10:25:00,3.355,3.355,3.355,3.355,3111.0,0.0,,,,0,0.0,0.0,0.0,10437.405,325638.056667,95868.0,3.39673359898,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:25:07
2017-04-18 10:30:00,3.365,3.365,3.355,3.355,14534.0,0.00298062593145,3.37944444444,,,0,0.0,0.0,0.0,48858.4633333,374496.52,110402.0,3.39211717179,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:30:07
2017-04-18 10:35:00,3.365,3.365,3.365,3.365,1300.0,0.0,3.37655555556,-0.000854841361171,,0,0.0,0.0,0.0,4374.5,378871.02,111702.0,3.3918015792,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:35:04
2017-04-18 10:40:00,3.355,3.365,3.345,3.365,17670.0,-0.00297176820208,3.37224444444,-0.00127677778143,,0,0.0,0.0,0.0,59282.85,438153.87,129372.0,3.38677511363,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:40:08
2017-04-18 10:45:00,3.355,3.355,3.355,3.355,2582.0,0.0,3.36879555556,-0.00102272802156,,0,0.0,0.0,0.0,8662.61,446816.48,131954.0,3.38615335647,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:45:08
2017-04-18 10:50:00,3.355,3.355,3.355,3.355,4273.0,0.0,3.36603644444,-0.000819020052007,,0,0.0,0.0,0.0,14335.915,461152.395,136227.0,3.38517617653,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:50:07
2017-04-18 10:55:00,3.355,3.355,3.355,3.355,1360.0,0.0,3.36382915556,-0.000655753116557,,0,0.0,0.0,0.0,4562.8,465715.195,137587.0,3.38487789544,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:55:08
2017-04-18 11:00:00,3.365,3.365,3.355,3.355,19379.0,0.00298062593145,3.36406332444,6.9613787758e-05,,0,0.0,0.0,0.0,65145.7383333,530860.933333,156966.0,3.38201224044,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 11:00:09
2017-04-18 11:05:00,3.365,3.365,3.365,3.365,2424.0,0.0,3.36425065956,5.56871536128e-05,,0,0.0,0.0,0.0,8156.76,539017.693333,159390.0,3.38175351862,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 11:05:07
2017-04-18 11:10:00,3.355,3.365,3.355,3.365,5685.0,-0.00297176820208,3.36240052764,-0.000549938782313,,0,0.0,0.0,0.0,19092.125,558109.818333,165075.0,3.38094695341,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 11:10:09
2017-04-18 11:15:00,3.365,3.365,3.355,3.355,6219.0,0.00298062593145,3.36292042212,0.000154620030195,,0,0.0,0.0,0.0,20906.205,579016.023333,171294.0,3.38024696331,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 11:15:07
2017-04-18 14:15:00,3.425,3.425,3.425,3.425,2960.0,0.0178306092125,3.37533633769,0.00369200397822,,0,,,,,,,,,,,,,,,
