Date,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-19 09:35:00,13.42,13.42,13.34,13.41,2004.0,-0.00223048327138,0,0,13.45,-1,13.4047506127,0.000284483575617,13.38399,0.0,0,0,1,26840.24,26840.24,2004.0,13.3933333333,1,0,0,1,0.0,0,0.0,20170421 18:58:18
2017-04-19 09:40:00,13.35,13.455,13.35,13.45,2900.0,-0.00521609538003,0,0,13.34,1,13.3938004901,-0.000816883718975,13.3807528571,0.0,0,0,1,38816.5,65656.74,4904.0,13.3884053834,1,0,0,1,0.0,0,0.0,20170421 18:58:18
2017-04-19 09:45:00,13.31,13.41,13.31,13.36,2321.0,-0.00299625468165,0,0,13.455,-1,13.3770403921,-0.001251332513,13.3740144898,0.0,0,0,1,30969.8766667,96626.6166667,7225.0,13.3739261822,1,0,0,1,0.0,0,0.0,20170421 18:58:18
2017-04-19 09:50:00,13.27,13.355,13.27,13.355,300.0,-0.00300525920361,0,0,13.455,-1,13.3556323137,-0.00160035985489,13.3641083479,-1.0,0,0,0,3989.5,100616.116667,7525.0,13.3709125138,-1,0,0,1,0.0,0,0.0,20170421 18:58:18
2017-04-19 09:55:00,13.315,13.33,13.29,13.29,900.0,0.00339110776187,1,1,13.4402,-1,13.3475058509,-0.000608467090567,13.3594313624,0.0,1,0,0,11980.5,112596.616667,8425.0,13.3645835806,-1,0,0,1,0.0,0,0.0,20170421 18:58:18
2017-04-19 10:00:00,13.31,13.39,13.28,13.36,9090.0,-0.00037551633496,0,0,13.426584,-1,13.3400046808,-0.000561990402779,13.3547236136,0.0,0,0,0,121139.4,233736.016667,17515.0,13.3449053193,-1,0,0,1,0.0,0,0.0,20170421 18:58:18
2017-04-19 10:05:00,13.35,13.35,13.32,13.32,700.0,0.00300525920361,1,1,13.41405728,-1,13.3420037446,0.000149854808632,13.3542737456,0.0,1,0,0,9338.0,243074.016667,18215.0,13.3447168085,-1,0,0,1,0.0,0,0.0,20170421 18:58:18
2017-04-19 10:10:00,13.48,13.49,13.39,13.4,3844.0,0.00973782771536,1,1,13.27,1,13.3696029957,0.00206859866083,13.3662476746,1.0,1,1,1,51714.6133333,294788.63,22059.0,13.3636443175,1,1,1,1,13.48,0,0.0,20170421 18:58:18
2017-04-19 10:15:00,13.48,13.48,13.44,13.44,1800.0,0.0,0,0,13.2788,1,13.3916823965,0.0016514627151,13.3770812294,0.0,0,1,1,24240.0,319028.63,23859.0,13.3714166562,1,0,1,1,13.48,0,0.0,20170421 18:58:18
2017-04-19 10:20:00,13.47,13.485,13.41,13.485,12159.0,-0.000741839762611,0,0,13.287248,1,13.4073459172,0.00116964547296,13.3859306361,0.0,0,1,1,163599.345,482627.975,36018.0,13.3996328225,1,0,1,1,13.47,0,0.0,20170421 18:58:18
2017-04-19 10:25:00,13.5,13.5,13.46,13.47,9900.0,0.0022271714922,1,1,13.29535808,1,13.4258767338,0.00138213906516,13.3967943851,0.0,0,1,1,133518.0,616145.975,45918.0,13.4183974694,1,0,1,1,13.5,0,0.0,20170421 18:58:18
2017-04-19 10:30:00,13.46,13.56,13.46,13.51,8900.0,-0.00296296296296,0,0,13.3117294336,1,13.432701387,0.000508320862557,13.4028139675,0.0,0,0,1,120090.666667,736236.641667,54818.0,13.4305637139,1,0,1,1,13.46,0,0.0,20170421 18:58:18
2017-04-19 10:35:00,13.4,13.44,13.34,13.44,5400.0,-0.00445765230312,0,0,13.56,-1,13.4261611096,-0.000486892190784,13.4025459706,0.0,0,0,1,72324.0,808560.641667,60218.0,13.4272251099,-1,0,1,1,13.4,0,0.0,20170421 18:58:18
2017-04-19 10:40:00,13.43,13.44,13.4,13.44,2100.0,0.00223880597015,1,1,13.56,-1,13.4269288877,5.71852272997e-05,13.40516064,0.0,0,0,1,28189.0,836749.641667,62318.0,13.4270939643,-1,0,1,1,13.43,0,0.0,20170421 18:58:18
2017-04-19 10:45:00,13.37,13.45,13.37,13.45,1900.0,-0.00446760982874,0,0,13.5512,-1,13.4155431102,-0.000847980773219,13.4018120076,0.0,0,0,1,25453.6666667,862203.308333,64218.0,13.4261937203,-1,0,1,1,13.37,0,0.0,20170421 18:58:18
2017-04-19 10:50:00,13.34,13.44,13.34,13.41,5396.0,-0.00224382946896,0,0,13.542752,-1,13.4004344881,-0.00112620278643,13.3959251498,0.0,0,0,1,72162.5066667,934365.815,69614.0,13.4220963456,-1,0,1,1,13.34,0,0.0,20170421 18:58:18
2017-04-19 10:55:00,13.36,13.37,13.31,13.37,2600.0,0.00149925037481,1,1,13.53464192,-1,13.3923475905,-0.000603480255275,13.3925037069,-1.0,0,0,0,34701.3333333,969067.148333,72214.0,13.4193805679,-1,0,1,1,13.36,0,0.0,20170421 18:58:18
2017-04-19 11:00:00,13.36,13.39,13.33,13.365,4900.0,0.0,0,0,13.5166705664,-1,13.3858780724,-0.000483075730886,13.3894081158,0.0,0,0,0,65464.0,1034531.14833,77114.0,13.4156073908,-1,0,1,1,13.36,0,0.0,20170421 18:58:18
2017-04-19 11:05:00,13.33,13.38,13.33,13.38,2400.0,-0.00224550898204,0,0,13.5001369211,-1,13.3747024579,-0.000834880940944,13.3837502,0.0,0,0,0,32032.0,1066563.14833,79514.0,13.4135265278,-1,0,1,1,13.33,0,0.0,20170421 18:58:18
2017-04-19 11:10:00,13.38,13.39,13.33,13.33,1700.0,0.00375093773443,1,1,13.4849259674,-1,13.3757619663,7.92173447581e-05,13.3833930381,0.0,1,0,0,22723.3333333,1089286.48167,81214.0,13.4125456407,-1,0,1,1,13.38,0,0.0,20170421 18:58:18
2017-04-19 11:15:00,13.45,13.49,13.42,13.43,5152.0,0.00523168908819,1,1,13.31,1,13.3906095731,0.00111003819968,13.3897365583,1.0,1,1,1,69311.5733333,1158598.055,86366.0,13.4149787532,-1,1,1,1,13.45,0,0.0,20170421 18:58:18
2017-04-19 11:20:00,13.43,13.45,13.43,13.45,1700.0,-0.00148698884758,0,0,13.3172,1,13.3984876585,0.000588329108023,13.3935711718,0.0,0,0,1,22842.3333333,1181440.38833,88066.0,13.4153974103,-1,0,1,1,13.43,0,0.0,20170421 18:58:18
2017-04-19 11:25:00,13.43,13.48,13.43,13.45,6400.0,0.0,0,0,13.324112,1,13.4047901268,0.000470386544323,13.397040584,0.0,0,0,1,86058.6666667,1267499.055,94466.0,13.4175158787,-1,0,1,1,13.43,0,0.0,20170421 18:58:18
2017-04-19 11:30:00,13.52,13.54,13.44,13.45,6560.0,0.00670141474311,1,1,13.33074752,1,13.4278321014,0.0017189358751,13.4087510046,0.0,1,1,1,88560.0,1356059.055,101026.0,13.4228718845,1,0,1,1,13.52,0,0.0,20170421 18:58:18
