,Close,High,Low,Open,Volume
2017-04-06 11:55:00,17.54,17.55,17.54,17.545,14799.0
2017-04-06 12:00:00,17.53,17.55,17.53,17.55,8611.0
2017-04-06 12:05:00,17.54,17.54,17.53,17.53,8944.0
2017-04-06 12:10:00,17.535,17.54,17.53,17.54,2305.0
2017-04-06 12:15:00,17.55,17.55,17.53,17.54,8012.0
2017-04-06 12:20:00,17.5475,17.55,17.54,17.55,3294.0
2017-04-06 12:25:00,17.54,17.55,17.54,17.55,4170.0
2017-04-06 12:30:00,17.5401,17.55,17.54,17.55,10498.0
2017-04-06 12:35:00,17.545,17.55,17.54,17.55,5406.0
2017-04-06 12:40:00,17.53,17.55,17.53,17.55,9144.0
2017-04-06 12:45:00,17.535,17.535,17.53,17.535,3225.0
2017-04-06 12:50:00,17.54,17.54,17.53,17.53,2693.0
2017-04-06 12:55:00,17.55,17.56,17.53,17.535,27550.0
2017-04-06 13:00:00,17.59,17.59,17.55,17.56,30139.0
2017-04-06 13:05:00,17.585,17.59,17.58,17.59,23251.0
2017-04-06 13:10:00,17.5864,17.59,17.58,17.58,4671.0
2017-04-06 13:15:00,17.58,17.59,17.58,17.59,2752.0
2017-04-06 13:20:00,17.59,17.59,17.5843,17.59,1800.0
2017-04-06 13:25:00,17.61,17.61,17.59,17.59,30233.0
2017-04-06 13:30:00,17.61,17.61,17.6044,17.605,4461.0
2017-04-06 13:35:00,17.64,17.64,17.61,17.61,35515.0
2017-04-06 13:40:00,17.625,17.64,17.6247,17.64,11607.0
2017-04-06 13:45:00,17.63,17.63,17.61,17.6299,23081.0
2017-04-06 13:50:00,17.63,17.63,17.62,17.6263,8534.0
2017-04-06 13:55:00,17.655,17.655,17.6214,17.63,17902.0
2017-04-06 14:00:00,17.6433,17.65,17.6432,17.65,13061.0
2017-04-06 14:05:00,17.65,17.65,17.64,17.65,4745.0
2017-04-06 14:10:00,17.655,17.66,17.64,17.65,15562.0
2017-04-06 14:15:00,17.66,17.66,17.64,17.65,20783.0
2017-04-06 14:20:00,17.68,17.69,17.65,17.65,26716.0
2017-04-06 14:25:00,17.69,17.69,17.68,17.685,15123.0
2017-04-06 14:30:00,17.67,17.69,17.665,17.6899,22899.0
2017-04-06 14:35:00,17.6799,17.68,17.67,17.6714,7891.0
2017-04-06 14:40:00,17.6951,17.7,17.67,17.67,19946.0
2017-04-06 14:45:00,17.68,17.7,17.68,17.695,14349.0
2017-04-06 14:50:00,17.65,17.69,17.65,17.69,13115.0
2017-04-06 14:55:00,17.65,17.66,17.6431,17.655,33618.0
2017-04-06 15:00:00,17.66,17.66,17.6434,17.6457,29716.0
2017-04-06 15:05:00,17.66,17.66,17.65,17.655,5674.0
2017-04-06 15:10:00,17.67,17.67,17.65,17.655,25171.0
2017-04-06 15:15:00,17.67,17.67,17.66,17.6601,11755.0
2017-04-06 15:20:00,17.675,17.68,17.665,17.67,17135.0
2017-04-06 15:25:00,17.685,17.685,17.6734,17.6734,12128.0
2017-04-06 15:30:00,17.685,17.69,17.67,17.685,34156.0
2017-04-06 15:35:00,17.665,17.685,17.66,17.685,32188.0
2017-04-06 15:40:00,17.675,17.685,17.66,17.66,46474.0
2017-04-06 15:45:00,17.675,17.68,17.67,17.675,13136.0
2017-04-06 15:50:00,17.67,17.68,17.66,17.67,48240.0
2017-04-06 15:55:00,17.655,17.675,17.63,17.67,145879.0
2017-04-06 16:00:00,17.64,17.66,17.64,17.655,131056.0
2017-04-06 16:05:00,17.64,17.64,17.64,17.64,139902.0
2017-04-07 09:35:00,17.6475,17.65,17.57,17.57,46949.0
2017-04-07 09:40:00,17.69,17.7,17.63,17.64,19300.0
2017-04-07 09:45:00,17.67,17.68,17.67,17.68,16461.0
2017-04-07 09:50:00,17.66,17.68,17.66,17.68,33767.0
2017-04-07 09:55:00,17.61,17.67,17.61,17.65,17742.0
2017-04-07 10:00:00,17.61,17.62,17.6,17.61,10470.0
2017-04-07 10:05:00,17.65,17.65,17.615,17.615,13550.0
