Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-13 09:35:00,7.6,7.65,7.6,7.65,1174.0,1174.0,0.0,7.65605975537,-0.000197835333461,7.604565,0.0,0,0,1,8961.53333333,8961.53333333,7.63333333333,1,0,0,1,0
2017-03-13 09:40:00,7.5,7.675,7.5,7.675,3407.0,4581.0,0.00326797385621,7.6598478043,0.00049477786832,7.61127309524,0.0,1,0,1,25949.9833333,34911.5166667,7.62093793204,1,0,0,1,0
2017-03-13 09:45:00,7.65,7.7,7.65,7.6645,2304.0,6885.0,-0.0013680781759,7.66077824344,0.000121469664172,7.61634232426,0.0,0,0,1,17675.136,52586.6526667,7.6378580489,1,0,0,1,0
2017-03-13 09:50:00,7.65,7.7,7.65,7.65,900.0,7785.0,-0.00189183899798,7.65862259475,-0.000281387689238,7.61954781719,0.0,0,0,1,6900.0,59486.6526667,7.64118852494,1,0,0,1,0
2017-03-13 09:55:00,7.65,7.65,7.6,7.6,3949.0,11734.0,-0.00653594771242,7.6468980758,-0.00153089133262,7.61768612032,0.0,0,0,1,30078.2166667,89564.8693333,7.63293585592,1,0,0,1,0
2017-03-13 10:00:00,7.6,7.6,7.6,7.6,700.0,12434.0,0.0,7.63751846064,-0.00122659084339,7.6160017279,0.0,0,0,1,5320.0,94884.8693333,7.63108165782,1,0,0,1,0
2017-03-13 10:05:00,7.625,7.65,7.6,7.65,2100.0,14534.0,0.00657894736842,7.64001476851,0.000326848031173,7.61923965858,0.0,1,0,1,16030.0,110914.869333,7.63140699968,1,0,0,1,0
2017-03-13 10:10:00,7.6,7.6,7.6,7.6,300.0,14834.0,-0.00653594771242,7.63201181481,-0.00104750500424,7.61740731014,0.0,0,0,1,2280.0,113194.869333,7.63077183048,1,0,0,1,0
2017-03-13 10:20:00,7.65,7.65,7.65,7.65,500.0,15334.0,0.00657894736842,7.63560945185,0.000471387771051,7.62051137584,0.0,1,0,1,3825.0,117019.869333,7.63139880875,1,0,0,1,0
2017-03-13 10:30:00,7.7,7.7,7.65,7.65,200.0,15534.0,0.0,7.63848756148,0.000376932535453,7.62331981624,0.0,0,0,1,1533.33333333,118553.202667,7.63185288185,1,0,0,1,0
2017-03-13 10:35:00,7.7,7.85,7.7,7.825,13393.0,28927.0,0.0228758169935,7.67579004918,0.00488349131999,7.64252745279,0.0,1,1,1,104353.791667,222906.994333,7.70584555375,-1,0,0,1,0
2017-03-13 10:40:00,7.85,7.85,7.85,7.85,990.0,29917.0,0.00319488817891,7.71063203935,0.00453920572869,7.662286743,0.0,1,1,1,7771.5,230678.494333,7.71061584829,1,0,0,1,0
2017-03-13 10:45:00,7.825,7.95,7.8,7.925,6777.0,36694.0,0.00955414012739,7.75350563148,0.0055603213734,7.68730705319,0.0,1,1,1,53481.825,284160.319333,7.74405405062,1,0,0,1,0
2017-03-13 10:50:00,7.9,7.9,7.75,7.8,11688.0,48382.0,-0.0157728706625,7.76280450518,0.00119931217524,7.69803971479,0.0,0,1,1,91361.2,375521.519333,7.76159562096,1,0,0,1,0
2017-03-13 10:55:00,7.8,7.8501,7.775,7.8,8200.0,56582.0,0.0,7.77024360415,0.000958300438808,7.70775021814,0.0,0,0,1,64028.6066667,439550.126,7.76837379379,1,0,0,1,0
2017-03-13 11:00:00,7.85,7.85,7.85,7.85,100.0,56682.0,0.00641025641026,7.78619488332,0.00205286732097,7.72129781642,0.0,1,1,1,785.0,440335.126,7.76851780107,1,0,0,1,0
2017-03-13 11:05:00,7.82,7.82,7.8,7.8,200.0,56882.0,-0.00636942675159,7.78895590665,0.000354604961492,7.72879326247,0.0,0,0,1,1561.33333333,441896.459333,7.76865193441,1,0,0,1,0
2017-03-13 11:10:00,7.8,7.845,7.8,7.8,1521.0,58403.0,0.0,7.79116472532,0.00028358340911,7.73557485652,0.0,0,0,1,11886.615,453783.074333,7.76985898555,1,0,0,1,0
2017-03-13 11:15:00,7.8001,7.85,7.8001,7.85,218.0,58621.0,0.00641025641026,7.80293178026,0.00151030755354,7.74647248923,0.0,1,1,1,1707.67393333,455490.748267,7.77009515816,1,0,0,1,0
2017-03-13 11:20:00,7.825,7.825,7.825,7.825,100.0,58721.0,-0.0031847133758,7.80734542421,0.000565639181877,7.75395129978,0.0,0,0,1,782.5,456273.248267,7.77018865937,1,0,0,1,0
2017-03-13 11:25:00,7.8,7.9,7.8,7.85,8318.0,67039.0,0.00319488817891,7.81587633937,0.00109267807369,7.76309879504,0.0,1,1,1,65296.3,521569.548267,7.78009141346,1,0,0,1,0
2017-03-13 11:30:00,7.85,7.85,7.75,7.85,5500.0,72539.0,0.0,7.82270107149,0.000873188345191,7.77137510028,0.0,0,0,1,42991.6666667,564561.214933,7.78286459606,1,0,0,1,0
2017-03-13 11:35:00,7.825,7.825,7.825,7.825,1000.0,73539.0,-0.0031847133758,7.82316085719,5.87758240269e-05,7.77648223358,0.0,0,0,1,7825.0,572386.214933,7.78343756284,1,0,0,1,0
2017-03-13 11:50:00,7.825,7.825,7.825,7.825,100.0,73639.0,0.0,7.82352868575,4.70178957059e-05,7.78110297324,0.0,0,0,1,782.5,573168.714933,7.78349400363,1,0,0,1,0
2017-03-13 11:55:00,7.85,7.85,7.85,7.85,100.0,73739.0,0.00319488817891,7.8288229486,0.00067671035177,7.78766459484,0.0,1,0,1,785.0,573953.714933,7.7835841947,1,0,0,1,0
2017-03-13 12:15:00,7.85,7.85,7.84,7.84,1200.0,74939.0,-0.00127388535032,7.83105835888,0.000285535934826,7.79264891914,0.0,0,0,1,9412.0,583365.714933,7.78454095909,1,0,0,1,0
