Date,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-21 09:35:00,22.85,23.475,22.85,23.475,14393.0,-0.0266240681576,23.3712362272,-0.00554470164501,23.555,0.0,0,0,0,331878.591667,331878.591667,14393.0,23.0583333333,1,0,0,1,0.0,0,0.0,20170421 09:45:48
2017-04-21 09:40:00,22.85,22.85,22.8,22.85,1500.0,0.0,23.2669889817,-0.00446049342122,23.4878571429,0.0,0,0,0,34250.0,366128.591667,15893.0,23.0370975692,1,0,0,1,0.0,0,0.0,20170421 09:45:48
2017-04-21 09:45:00,22.95,22.95,22.9,22.9,1500.0,0.00437636761488,23.2035911854,-0.00272479590717,23.4366326531,0.0,1,0,0,34400.0,400528.591667,17393.0,23.0281487763,1,0,0,1,0.0,0,0.0,20170421 09:45:48
2017-04-21 09:50:00,22.8,22.95,22.8,22.925,2269.0,-0.00545256270447,23.1220729483,-0.00347022608106,23.3757958104,0.0,0,0,0,51846.65,448704.75,19502.0,23.0081401907,1,0,0,1,0.0,0,0.0,20170421 09:55:06
2017-04-21 09:55:00,22.9,22.9,22.9,22.9,400.0,0.00218818380744,23.0856583587,-0.00200650368722,23.3347903137,0.0,0,0,0,9160.0,429853.85,18675.0,23.0176091031,1,0,0,1,0.0,0,0.0,20170421 10:00:09
2017-04-21 10:00:00,22.8,22.85,22.8,22.8,3900.0,-0.00218818380744,23.0205266869,-0.00238917004552,23.2795495129,0.0,0,0,0,88985.0,509701.7,22176.0,22.9843840188,1,0,0,1,0.0,0,0.0,20170421 10:05:04
2017-04-21 10:05:00,22.85,22.9,22.85,22.85,6897.0,0.00219298245614,22.9864213495,-0.00148151855293,23.2386400354,0.0,0,0,0,157711.4,589836.433333,25673.0,22.974971111,1,0,0,1,0.0,0,0.0,20170421 10:10:11
2017-04-21 10:10:00,22.75,22.85,22.75,22.85,1600.0,-0.00328587075575,22.9351370796,-0.00201398639379,23.1899486942,0.0,0,0,0,36453.3333333,484561.7,21076.0,22.9911605618,-1,0,0,1,0.0,0,0.0,20170421 10:15:11
2017-04-21 10:25:00,22.925,22.925,22.875,22.875,2764.0,0.00218579234973,22.923487731,1.6492843445e-05,23.137577049,0.0,0,0,0,63318.6333333,1015243.5,44307.0,22.9138397996,1,0,0,1,0.0,0,0.0,20170421 10:25:11
2017-04-21 10:30:00,22.925,22.925,22.875,22.925,8510.0,-1.11022302463e-16,22.9237901848,1.31940571486e-05,23.1173316158,0.0,0,0,0,194949.916667,1369621.15,59787.0,22.9083437871,1,0,0,1,0.0,0,0.0,20170421 10:30:02
2017-04-21 10:35:00,22.875,22.925,22.875,22.925,25519.0,-0.00218102508179,22.9140321478,-0.000425672930855,23.0942524143,0.0,0,0,0,584172.441667,1953793.59167,85306.0,22.9033548832,1,0,0,1,0.0,0,0.0,20170421 10:35:11
2017-04-21 10:40:00,22.925,22.925,22.875,22.875,2700.0,0.00218579234973,22.9162257183,9.57304424831e-05,23.0781331367,0.0,0,0,0,61852.5,2015646.09167,88006.0,22.9035076207,1,0,0,1,0.0,0,0.0,20170421 10:40:08
2017-04-21 10:45:00,22.925,22.925,22.925,22.925,2658.0,-1.11022302463e-16,22.9179805746,7.65770232343e-05,23.0635490284,0.0,0,0,0,60934.65,2068900.01667,90327.0,22.9045580686,1,0,0,1,0.0,0,0.0,20170421 10:45:10
2017-04-21 10:50:00,22.875,22.925,22.875,22.925,4272.0,-0.00218102508179,22.9093844597,-0.000375081691539,23.0455919781,0.0,0,0,0,97793.2,2165363.56667,94541.0,22.9039630072,1,0,0,1,0.0,0,0.0,20170421 10:50:08
2017-04-21 10:55:00,22.875,22.875,22.875,22.875,2266.0,0.0,22.9025075677,-0.000300177944483,23.0293451231,0.0,0,0,0,51834.75,2217198.31667,96807.0,22.9032850586,-1,0,0,1,0.0,0,0.0,20170421 10:55:06
2017-04-21 11:00:00,22.875,22.875,22.825,22.875,13840.0,0.0,22.8970060542,-0.00024021446267,23.0146455875,0.0,0,0,0,316359.333333,2533557.65,110647.0,22.8976623858,-1,0,0,1,0.0,0,0.0,20170421 11:00:12
2017-04-21 11:05:00,22.875,22.925,22.875,22.875,22806.0,0.0,22.8926048434,-0.000192217743618,23.0013460078,0.0,0,0,0,522067.35,3055625.0,133453.0,22.8966377676,-1,0,0,1,0.0,0,0.0,20170421 11:05:06
2017-04-21 11:10:00,22.925,22.925,22.825,22.875,16110.0,0.00218579234973,22.8990838747,0.000283018528161,22.9940749594,0.0,0,0,0,368784.75,3424409.75,149563.0,22.8961023114,1,0,0,1,0.0,0,0.0,20170421 11:10:09
2017-04-21 11:15:00,22.875,22.925,22.875,22.925,7728.0,-0.00218102508179,22.8942670997,-0.000210347931976,22.9827344871,0.0,0,0,0,176906.8,3601316.55,157291.0,22.8958843799,-1,0,0,1,0.0,0,0.0,20170421 11:15:12
2017-04-21 11:20:00,22.875,22.925,22.875,22.875,13781.0,0.0,22.8904136798,-0.00016831375003,22.9724740597,0.0,0,0,0,315470.058333,3916786.60833,171072.0,22.8955446147,-1,0,0,1,0.0,0,0.0,20170421 11:20:08
2017-04-21 11:25:00,22.875,22.875,22.875,22.875,202.0,0.0,22.8873309438,-0.000134673667454,22.963190816,0.0,0,0,0,4620.75,3921407.35833,171274.0,22.8955203845,-1,0,0,1,0.0,0,0.0,20170421 11:25:02
