,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-03-30 11:25:00,7.015,7.02,6.93,6.941,29130.0,-0.0112535612536,7.01004070595,-0.00245616016396,7.03674793032,0.0,0,0,0,202851.61,20918884.3077,2884408.0,7.25240129263,-1,0,1,1,6.941,39,270.699,20170330 16:18:02
2017-03-30 11:30:00,6.95,6.99,6.93,6.9499,23774.0,0.00128223598905,6.99801256476,-0.00171584469971,7.02847669886,0.0,0,0,0,165387.000867,21084271.3085,2908182.0,7.24998342901,-1,0,1,1,6.9499,39,271.0461,20170330 16:18:02
2017-03-30 11:35:00,6.931,6.95,6.81,6.84,30232.0,-0.015813177168,6.96641005181,-0.00451592686632,7.01052653706,0.0,0,0,0,207593.066667,21291864.3752,2938414.0,7.24603965786,-1,0,1,1,6.84,39,266.76,20170330 16:18:02
2017-03-30 11:40:00,6.85,6.89,6.76,6.76,87605.0,-0.0116959064327,6.92512804145,-0.00592586569763,6.98666686686,0.0,0,0,0,596006.016667,21887870.3919,3026019.0,7.23322305374,-1,0,1,1,6.76,39,263.64,20170330 16:18:02
2017-03-30 11:45:00,6.765,6.8069,6.71,6.75,45693.0,-0.00147928994083,6.89010243316,-0.00505775605587,6.96412716526,0.0,0,0,0,308685.1539,22196555.5458,3071712.0,7.22611870702,-1,0,1,1,6.75,39,263.25,20170330 16:18:02
2017-03-30 11:50:00,6.74,6.828,6.72,6.75,22045.0,0.0,6.86208194653,-0.00406677359347,6.9437341019,0.0,0,0,0,149156.47,22345712.0158,3093757.0,7.22284006655,-1,0,1,1,6.75,39,263.25,20170330 16:18:02
2017-03-30 11:55:00,6.725,6.79,6.72,6.75,17134.0,0.0,6.83966555722,-0.0032667038196,6.92528323505,0.0,0,0,0,115711.613333,22461423.6291,3110891.0,7.22025414233,-1,0,1,1,6.75,39,263.25,20170330 16:18:02
2017-03-30 12:00:00,6.7567,6.77,6.75,6.75,5085.0,0.0,6.82173244578,-0.00262192811828,6.90858959362,0.0,0,0,0,34357.65,22495781.2791,3115976.0,7.21949760817,-1,0,1,1,6.75,39,263.25,20170330 16:18:02
2017-03-30 12:05:00,6.76,6.8098,6.75,6.78,5585.0,0.00444444444444,6.81338595662,-0.00122351458689,6.89634296566,0.0,1,0,0,37865.9276667,22533647.2068,3121561.0,7.21871115342,-1,0,1,1,6.78,39,264.42,20170330 16:18:02
2017-03-30 12:10:00,6.78,6.7997,6.77,6.7845,9839.0,0.000663716814159,6.8076087653,-0.000847917813701,6.88569125464,0.0,0,0,0,66754.9912667,22600402.198,3131400.0,7.21734757554,-1,0,1,1,6.7845,39,264.5955,20170330 16:18:02
2017-03-30 12:15:00,6.784,6.87,6.784,6.87,18805.0,0.0126022551404,6.82008701224,0.0018329853214,6.88419684944,0.0,1,1,0,128651.273333,22729053.4714,3150205.0,7.21510297627,-1,0,1,1,6.87,39,267.93,20170330 16:18:02
2017-03-30 12:20:00,6.8482,6.9,6.83,6.889,12500.0,0.00276564774381,6.83386960979,0.00202088294882,6.88465429235,0.0,0,1,0,85912.5,22814965.9714,3162705.0,7.21375087824,-1,0,1,1,6.889,39,268.671,20170330 16:18:02
2017-03-30 12:25:00,6.85,6.8772,6.85,6.86,5400.0,-0.00420960952243,6.83909568783,0.000764731892821,6.8823062645,0.0,0,0,0,37056.96,22852022.9314,3168105.0,7.21315200455,-1,0,1,1,6.86,39,267.54,20170330 16:18:02
2017-03-30 12:30:00,6.8797,6.88,6.85,6.88,2400.0,0.00291545189504,6.84727655027,0.00119619066716,6.88208662027,0.0,0,1,0,16488.0,22868510.9314,3170505.0,7.2128922463,-1,0,1,1,6.88,39,268.32,20170330 16:18:02
2017-03-30 12:35:00,6.86,6.88,6.86,6.8676,1360.0,-0.0018023255814,6.85134124021,0.00059362140802,6.88070694215,0.0,0,0,0,9342.112,22877853.0434,3171865.0,7.21274488144,-1,0,1,1,6.8676,39,267.8364,20170330 16:18:02
2017-03-30 12:40:00,6.8525,6.862,6.8525,6.862,3699.0,-0.000815423146369,6.85347299217,0.00031114374292,6.87892532861,0.0,0,0,0,25370.8245,22903223.8679,3175564.0,7.21233263378,-1,0,1,1,6.862,39,267.618,20170330 16:18:02
2017-03-30 12:45:00,6.88,6.98,6.85,6.93,23960.0,0.00990964733314,6.86877839374,0.00223323292927,6.88378958303,0.0,1,1,0,165803.2,23069027.0679,3199524.0,7.21014346755,-1,0,1,1,6.93,39,270.27,20170330 16:18:02
2017-03-30 12:50:00,6.915,6.98,6.91,6.96,15099.0,0.004329004329,6.88702271499,0.00265612314257,6.89104771798,0.0,1,1,0,104938.05,23173965.1179,3214623.0,7.2089215805,-1,0,1,1,6.96,39,271.44,20170330 16:18:02
2017-03-30 12:55:00,6.95,6.95,6.905,6.905,4845.0,-0.00790229885057,6.89061817199,0.000522062602526,6.89237650674,0.0,0,0,0,33527.4,23207492.5179,3219468.0,7.20848678038,-1,0,1,1,6.905,39,269.295,20170330 16:18:02
2017-03-30 13:00:00,6.91,6.91,6.86,6.865,6344.0,-0.00579290369298,6.88549453759,-0.000743566726573,6.88976922038,0.0,0,0,0,43636.1466667,23251128.6645,3225812.0,7.20783748852,-1,0,1,1,6.865,39,267.735,20170330 16:18:02
2017-03-30 13:05:00,6.86,6.86,6.86,6.86,500.0,-0.000728332119446,6.88039563007,-0.000740528874248,6.88693405654,0.0,0,0,0,3430.0,23254558.6645,3226312.0,7.20778358216,-1,0,1,1,6.86,39,267.54,20170330 16:18:02
2017-03-30 13:10:00,6.9099,6.9099,6.8944,6.9,3018.0,0.00583090379009,6.88431650406,0.000569861705046,6.88817843211,0.0,1,0,0,20828.5258,23275387.1903,3229330.0,7.20749727972,-1,0,1,1,6.9,39,269.1,20170330 16:18:02
2017-03-30 13:15:00,6.9031,6.9799,6.9031,6.95,3913.0,0.00724637681159,6.89745320325,0.00190820674505,6.89406620048,1.0,1,1,1,27173.1763333,23302560.3667,3233243.0,7.20717878819,-1,1,1,1,6.95,39,271.05,20170330 16:18:02
2017-03-30 13:20:00,6.9378,6.97,6.9,6.9,7130.0,-0.00719424460432,6.8979625626,7.38474528907e-05,6.89463132424,0.0,0,0,1,49363.3666667,23351923.7333,3240373.0,7.20655422488,-1,0,1,1,6.9,39,269.1,20170330 16:18:02
2017-03-30 13:25:00,6.87,6.9,6.87,6.9,4543.0,0.0,6.89837005008,5.90735998778e-05,6.89514262669,0.0,0,0,1,31301.27,23383225.0033,3244916.0,7.20611103749,-1,0,1,1,6.9,39,269.1,20170330 16:18:02
2017-03-30 13:30:00,6.8893,6.9458,6.885,6.926,8135.0,0.00376811594203,6.90389604006,0.000801057343141,6.89808142415,0.0,1,0,1,56285.5226667,23439510.526,3253051.0,7.20539288379,-1,0,1,1,6.926,39,270.114,20170330 16:18:02
2017-03-30 13:35:00,6.9148,6.9148,6.9148,6.9148,1000.0,-0.00161709500433,6.90607683205,0.000315878451066,6.89967366947,0.0,0,0,1,6914.8,23446425.326,3254051.0,7.2053035819,-1,0,1,1,6.9148,39,269.6772,20170330 16:18:02
2017-03-30 13:40:00,6.915,6.94,6.88,6.9268,1565.0,0.00173540811014,6.91022146564,0.000600142988669,6.90225712952,0.0,0,0,1,10822.914,23457248.24,3255616.0,7.20516431913,-1,0,1,1,6.9268,39,270.1452,20170330 16:18:02
2017-03-30 13:45:00,6.9268,6.9299,6.88,6.9168,6350.0,-0.00144366807184,6.91153717251,0.00019040010201,6.9036421648,0.0,0,0,1,43871.515,23501119.755,3261966.0,7.20458758767,-1,0,1,1,6.9168,39,269.7552,20170330 16:18:02
2017-03-30 13:50:00,6.8801,6.8801,6.8801,6.8801,1100.0,-0.00530592181356,6.90524973801,-0.000909701321933,6.90140005387,0.0,0,0,1,7568.11,23508687.865,3263066.0,7.20447820087,-1,0,1,1,6.8801,39,268.3239,20170330 16:18:02
2017-03-30 13:55:00,6.9,6.939,6.88,6.9328,2950.0,0.00765977238703,6.91075979041,0.000797951212066,6.90439052493,0.0,1,0,1,20405.9366667,23529093.8017,3266016.0,7.2042187796,-1,0,1,1,6.9328,39,270.3792,20170330 16:18:02
2017-03-30 14:00:00,6.935,6.935,6.935,6.935,400.0,0.000317332102469,6.91560783233,0.000701520826289,6.90730571303,0.0,0,0,1,2774.0,23531867.8017,3266416.0,7.2041858115,-1,0,1,1,6.935,39,270.465,20170330 16:18:02
2017-03-30 14:05:00,6.9224,6.95,6.908,6.92,4298.0,-0.00216294160058,6.91648626586,0.00012702188384,6.90851469274,0.0,0,0,1,29767.948,23561635.7497,3270714.0,7.20382025138,-1,0,1,1,6.92,39,269.88,20170330 16:18:02
2017-03-30 14:10:00,6.9001,6.91,6.9,6.9053,5822.0,-0.00212427745665,6.91424901269,-0.000323466726629,6.90820853153,0.0,0,0,1,40201.4922,23601837.2419,3276536.0,7.20328946237,-1,0,1,1,6.9053,39,269.3067,20170330 16:18:02
2017-03-30 14:15:00,6.905,6.905,6.86,6.87,14234.0,-0.00511201540845,6.90539921015,-0.00127993691311,6.90456962377,0.0,0,0,1,97906.1966667,23699743.4385,3290770.0,7.20188388691,-1,0,1,1,6.87,39,267.93,20170330 16:18:02
2017-03-30 14:20:00,6.86,6.9202,6.86,6.9,5380.0,0.00436681222707,6.90431936812,-0.000156376481264,6.9041344215,0.0,1,0,1,37086.492,23736829.9305,3296150.0,7.20138037727,-1,0,1,1,6.9,39,269.1,20170330 16:18:02
2017-03-30 14:25:00,6.9236,6.93,6.9,6.93,7900.0,0.00434782608696,6.9094554945,0.000743900463173,6.90659780993,0.0,1,0,1,54668.0,23791497.9305,3304050.0,7.20070759539,-1,0,1,1,6.93,39,270.27,20170330 16:18:02
2017-03-30 14:30:00,6.92,7.09,6.9183,7.07,43350.0,0.020202020202,6.9415643956,0.00464709572646,6.92215992327,0.0,1,1,1,304581.435,24096079.3655,3347400.0,7.198446366,-1,0,1,1,7.07,39,275.73,20170330 16:18:02
2017-03-30 14:35:00,7.0899,7.09,7.0001,7.05,47672.0,-0.002828854314,6.96325151648,0.00312424111405,6.93433516867,0.0,0,1,1,335930.2824,24432009.6479,3395072.0,7.19631561508,-1,0,1,1,7.05,39,274.95,20170330 16:18:02
2017-03-30 14:40:00,7.0499,7.05,6.974,7.0253,16659.0,-0.00350354609929,6.97566121318,0.00178216982039,6.94299848594,0.0,0,1,1,116886.7629,24548896.4108,3411731.0,7.19543727534,-1,0,1,1,7.0253,39,273.9867,20170330 16:18:02
2017-03-30 14:45:00,7.01,7.01,6.93,6.95,12799.0,-0.0107184034845,6.97052897055,-0.000735735649942,6.94366529681,0.0,0,0,1,89123.7033333,24638020.1142,3424530.0,7.19456979912,-1,0,1,1,6.95,39,271.05,20170330 16:18:02
2017-03-30 14:50:00,6.94,6.95,6.88,6.91,39216.0,-0.00575539568345,6.95842317644,-0.00173671096703,6.94045907806,0.0,0,0,1,271113.28,24909133.3942,3463746.0,7.19138568306,-1,0,1,1,6.91,39,269.49,20170330 16:18:02
2017-03-30 14:55:00,6.92,6.92,6.88,6.89,9400.0,-0.00289435600579,6.94473854115,-0.00196662878074,6.93565345158,0.0,0,0,1,64828.6666667,24973962.0608,3473146.0,7.19058803196,-1,0,1,1,6.89,39,268.71,20170330 16:18:02
2017-03-30 15:00:00,6.89,6.93,6.88,6.915,6700.0,0.00362844702467,6.93879083292,-0.000856433715197,6.93368645619,0.0,1,0,1,46285.8333333,25020247.8942,3479846.0,7.1900445865,-1,0,1,1,6.915,39,269.685,20170330 16:18:02
2017-03-30 15:05:00,6.91,6.9299,6.91,6.9203,8728.0,0.000766449746927,6.93509266634,-0.000532969889559,6.9324115556,0.0,0,0,1,60398.3418667,25080646.236,3488574.0,7.18936913364,-1,0,1,1,6.9203,39,269.8917,20170330 16:18:02
2017-03-30 15:10:00,6.9299,7.07,6.92,7.0193,80777.0,0.0143057381905,6.95193413307,0.00242844148495,6.94068664554,0.0,1,1,1,565689.4087,25646335.6447,3569351.0,7.18515372815,-1,0,1,1,7.0193,39,273.7527,20170330 16:18:02
2017-03-30 15:15:00,7.02,7.07,7.0122,7.0445,37074.0,0.00359010157708,6.97044730645,0.00266302485495,6.95057363168,0.0,1,1,1,261083.7586,25907419.4033,3606425.0,7.18368450844,-1,0,1,1,7.0445,39,274.7355,20170330 16:18:02
2017-03-30 15:20:00,7.0401,7.37,7.0401,7.3484,216721.0,0.0431400383278,7.04603784516,0.0108444315531,6.98846185724,0.0,1,1,1,1571841.29283,27479260.6962,3823146.0,7.18760431753,-1,0,1,1,7.3484,39,286.5876,20170330 16:18:02
2017-03-30 15:25:00,7.35,7.52,7.3,7.52,324733.0,0.0233520222089,7.14083027613,0.0134532957458,7.0390845375,0.0,1,1,1,2418178.40667,29897439.1028,4147879.0,7.20788603111,-1,0,1,1,7.52,39,293.28,20170330 16:18:02
2017-03-30 15:30:00,7.515,7.64,7.3,7.4222,222335.0,-0.0130053191489,7.1971042209,0.00788058847469,7.0755717244,0.0,0,1,1,1657299.91233,31554739.0152,4370214.0,7.22041049138,-1,0,1,1,7.4222,39,289.4658,20170330 16:18:02
2017-03-30 15:35:00,7.42,7.65,7.4109,7.4501,175574.0,0.0037589932904,7.24770337672,0.00703048813328,7.11124108399,0.0,1,1,1,1317448.77133,32872187.7865,4545788.0,7.23135082113,1,0,1,1,7.4501,39,290.5539,20170330 16:18:02
2017-03-30 15:40:00,7.4521,7.48,7.2705,7.335,134835.0,-0.0154494570543,7.26516270138,0.00240894580638,7.13255145694,0.0,0,1,1,992632.7975,33864820.584,4680623.0,7.23510963904,1,0,1,1,7.335,39,286.065,20170330 16:18:02
2017-03-30 15:45:00,7.3399,7.42,7.27,7.28,67613.0,-0.00749829584185,7.2681301611,0.000408450553161,7.14659417533,0.0,0,0,1,495152.536667,34359973.1207,4748236.0,7.2363659095,1,0,1,1,7.28,39,283.92,20170330 16:18:02
2017-03-30 15:50:00,7.27,7.33,7.21,7.3,71914.0,0.00274725274725,7.27450412888,0.000876974907997,7.16120425387,0.0,0,0,1,523533.92,34883507.0407,4820150.0,7.23701690625,1,0,1,1,7.3,39,284.7,20170330 16:18:02
2017-03-30 15:55:00,7.3,7.35,7.21,7.26,45473.0,-0.00547945205479,7.27160330311,-0.000398766118643,7.17061337255,0.0,0,0,1,330740.286667,35214247.3273,4865623.0,7.23735631127,1,0,1,1,7.26,39,283.14,20170330 16:18:02
2017-03-30 16:00:00,7.2611,7.35,7.26,7.3,67596.0,0.00550964187328,7.27728264248,0.000781029869486,7.18293590849,0.0,1,0,1,493676.12,35707923.4473,4933219.0,7.23826034225,1,0,1,1,7.3,39,284.7,20170330 16:18:02
2017-03-30 16:05:00,7.31,7.32,7.22,7.3,8110.0,0.0,7.28182611399,0.000624336270313,7.19408486959,0.0,0,0,1,59040.8,35766964.2473,4941329.0,7.23832884783,1,0,1,1,7.3,39,284.7,20170330 16:18:02
2017-03-30 16:10:00,7.32,7.32,7.32,7.32,100.0,0.0027397260274,7.28946089119,0.00104847013413,7.20607678677,0.0,0,1,1,732.0,35767696.2473,4941429.0,7.23833050062,1,0,1,1,7.32,39,285.48,20170330 16:18:02
2017-03-30 16:15:00,7.34,7.35,7.34,7.34,500.0,0.00273224043716,7.29956871295,0.00138663502182,7.21883137851,0.0,0,1,1,3671.66666667,35771367.914,4941929.0,7.23834112429,1,0,1,1,7.34,39,286.26,20170330 16:18:02
