Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-10 09:35:00,15.15,15.2,15.05,15.2,8171.0,8171.0,0.003300330033,15.083957983,0.00192697478951,14.996,1,1,1,123790.65,123790.65,15.15,-1,1,0,1,0
2017-03-10 09:40:00,15.1537,15.2,15.05,15.15,7815.0,15986.0,-0.00328947368421,15.0971663864,0.000875658989106,15.0106666667,0,0,1,118267.0,242057.65,15.1418522457,-1,0,0,1,0
2017-03-10 09:45:00,15.15,15.2,15.0,15.1,4032.0,20018.0,-0.003300330033,15.0977331091,3.75383502296e-05,15.0191746032,0,0,1,60883.2,302940.85,15.1334224198,-1,0,0,1,0
2017-03-10 09:50:00,15.05,15.075,14.9,14.975,10450.0,30468.0,-0.00827814569536,15.0731864873,-0.00162584817516,15.0149674981,0,0,1,156575.833333,459516.683333,15.0819444444,-1,0,0,1,0
2017-03-10 09:55:00,14.975,15.1,14.95,15.075,9135.0,39603.0,0.00667779632721,15.0735491898,2.40627647412e-05,15.0206848792,1,0,1,137405.625,596922.308333,15.0726537973,1,0,0,1,0
2017-03-10 10:00:00,15.075,15.075,15.0,15.0,4700.0,44303.0,-0.00497512437811,15.0588393519,-0.000975870896925,15.0187148907,0,0,1,70617.5,667539.808333,15.0675983192,-1,0,0,1,0
2017-03-10 10:05:00,15.03,15.05,14.95,14.95,4623.0,48926.0,-0.00333333333333,15.0370714815,-0.00144552112321,15.0121706154,0,0,1,69267.95,736807.758333,15.0596361512,-1,0,0,1,0
2017-03-10 10:10:00,15.0,15.15,14.975,15.1,7890.0,56816.0,0.0100334448161,15.0496571852,0.000836978378147,15.0205353187,1,0,1,118941.75,855749.508333,15.0617697186,-1,0,0,1,0
2017-03-10 10:15:00,15.1,15.1,15.0,15.1,5400.0,62216.0,0.0,15.0597257482,0.000669022744945,15.0281033836,0,0,1,81360.0,937109.508333,15.0621947463,-1,0,0,1,0
2017-03-10 10:20:00,15.05,15.05,14.95,14.975,6311.0,68527.0,-0.00827814569536,15.0427805985,-0.00112519642887,15.0230459185,0,0,1,94612.4083333,1031721.91667,15.0556994567,-1,0,0,1,0
2017-03-10 10:25:00,15.0,15.1,15.0,15.1,6300.0,74827.0,0.00834724540901,15.0542244788,0.00076075564752,15.0303748786,1,0,1,94920.0,1126641.91667,15.0566228322,-1,0,0,1,0
2017-03-10 10:30:00,15.1,15.1,15.0,15.1,6400.0,81227.0,0.0,15.0633795831,0.000608141870654,15.0370058426,0,0,1,96426.6666667,1223068.58333,15.0574142014,1,0,0,1,0
2017-03-10 10:35:00,15.05,15.1,15.025,15.1,9444.0,90671.0,0.0,15.0707036664,0.000486217807116,15.0430052861,0,0,1,142368.3,1365436.88333,15.0592458816,1,0,0,1,0
2017-03-10 10:40:00,15.05,15.1,14.975,15.0,14344.0,105015.0,-0.00662251655629,15.0565629332,-0.000938292836358,15.0389095446,0,0,1,215518.6,1580955.48333,15.0545682363,1,0,0,1,0
2017-03-10 10:45:00,14.975,15.0,14.85,14.875,20788.0,125803.0,-0.00833333333333,15.0202503465,-0.00241174475161,15.0232991118,0,0,0,309914.433333,1890869.91667,15.0304040179,-1,0,0,1,0
2017-03-10 10:50:00,14.85,14.8655,14.8,14.825,5229.0,131032.0,-0.00336134453782,14.9812002772,-0.00259982812564,15.0044134821,0,0,0,77546.9415,1968416.85817,15.0224132896,-1,0,0,1,0
2017-03-10 10:55:00,14.825,14.95,14.825,14.925,7495.0,138527.0,0.00674536256324,14.9699602218,-0.000750277363364,14.9968502933,1,0,0,111675.5,2080092.35817,15.0157901215,-1,0,0,1,0
2017-03-10 11:00:00,14.925,14.95,14.85,14.875,6100.0,144627.0,-0.00335008375209,14.9509681774,-0.00126867700875,14.9852455035,0,0,0,90839.1666667,2170931.52483,15.0105549091,-1,0,0,1,0
2017-03-10 11:05:00,14.8,14.85,14.8,14.825,1400.0,146027.0,-0.00336134453782,14.9257745419,-0.0016850838812,14.969984027,0,0,0,20755.0,2191686.52483,15.0087759444,-1,0,0,1,0
2017-03-10 11:10:00,14.85,14.9,14.8,14.825,11650.0,157677.0,0.0,14.9056196335,-0.00135034254542,14.9561760244,0,0,0,172905.416667,2364591.9415,14.9964290385,-1,0,0,1,0
2017-03-10 11:15:00,14.85,14.9,14.8,14.875,7771.0,165448.0,0.00337268128162,14.8994957068,-0.000410846839006,14.9484449745,1,0,0,115464.108333,2480056.04983,14.9899427605,-1,0,0,1,0
2017-03-10 11:20:00,14.875,14.9,14.85,14.875,7731.0,173179.0,0.0,14.8945965655,-0.000328812562807,14.941450215,0,0,0,114998.625,2595054.67483,14.9848115235,-1,0,0,1,0
2017-03-10 11:25:00,14.9,14.9,14.85,14.85,11663.0,184842.0,-0.00168067226891,14.8856772524,-0.000598828780297,14.9327406707,0,0,0,173389.933333,2768444.60817,14.9773569219,-1,0,0,1,0
2017-03-10 11:30:00,14.875,14.875,14.8,14.825,43601.0,228443.0,-0.0016835016835,14.8735418019,-0.000815243422903,14.9224796544,0,0,0,646748.166667,3415192.77483,14.9498683472,-1,0,0,1,0
2017-03-10 11:35:00,14.825,14.825,14.65,14.65,29445.0,257888.0,-0.0118043844857,14.8288334415,-0.00300589872781,14.8965292112,0,0,0,433086.875,3848279.64983,14.9222904898,-1,0,0,1,0
2017-03-10 11:40:00,14.6,14.75,14.6,14.7,29458.0,287346.0,0.00341296928328,14.8030667532,-0.001737607237,14.8778121434,1,0,0,432541.633333,4280821.28317,14.8977931942,-1,0,0,1,0
2017-03-10 11:45:00,14.65,14.7,14.6,14.675,4550.0,291896.0,-0.00170068027211,14.7774534026,-0.00173027326502,14.8584967012,0,0,0,66695.4166667,4347516.69983,14.8940605552,-1,0,0,1,0
2017-03-10 11:50:00,14.65,14.675,14.65,14.675,900.0,292796.0,0.0,14.7569627221,-0.00138661783979,14.8410208249,0,0,0,13200.0,4360716.69983,14.8933615891,-1,0,0,1,0
2017-03-10 11:55:00,14.65,14.681,14.65,14.65,3285.0,296081.0,-0.00170357751278,14.7355701776,-0.00144965768463,14.8228283654,0,0,0,48159.195,4408875.89483,14.8907761553,-1,0,0,1,0
2017-03-10 12:00:00,14.65,14.675,14.65,14.65,2800.0,298881.0,0.0,14.7184561421,-0.00116140979434,14.8063685211,0,0,0,41043.3333333,4449919.22817,14.8885985665,-1,0,0,1,0
2017-03-10 12:05:00,14.65,14.65,14.6,14.625,2079.0,300960.0,-0.00170648464164,14.6997649137,-0.00126991773071,14.7890953286,0,0,0,30405.375,4480324.60317,14.8867776554,-1,0,0,1,0
2017-03-10 12:10:00,14.625,14.625,14.55,14.55,2188.0,303148.0,-0.00512820512821,14.669811931,-0.00203765046004,14.7663243449,0,0,0,31890.1,4512214.70317,14.88452737,-1,0,0,1,0
2017-03-10 12:15:00,14.55,14.575,14.55,14.55,600.0,303748.0,0.0,14.6458495448,-0.00163344876566,14.7457220263,0,0,0,8735.0,4520949.70317,14.8838830319,-1,0,0,1,0
2017-03-10 12:20:00,14.5805,14.5805,14.55,14.575,2100.0,305848.0,0.00171821305842,14.6316796358,-0.000967503381047,14.7294627857,0,0,0,30593.85,4551543.55317,14.8817175629,-1,0,0,1,0
2017-03-10 12:25:00,14.575,14.575,14.55,14.575,5787.0,311635.0,0.0,14.6203437086,-0.000774752280288,14.7147520442,0,0,0,84297.3,4635840.85317,14.8758671304,-1,0,0,1,0
2017-03-10 12:30:00,14.6,14.6,14.55,14.55,1900.0,313535.0,-0.00171526586621,14.6062749669,-0.000962271613458,14.6990613734,0,0,0,27676.6666667,4663517.51983,14.8739933973,-1,0,0,1,0
