Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-10 09:35:00,12.14,12.211,12.02,12.1709,9453.0,9453.0,0.016783625731,11.9961924482,0.00365420046848,11.901965,1,1,1,114702.3869,114702.3869,12.1339666667,-1,1,0,1,0
2017-03-10 09:40:00,12.1,12.2,12.09,12.14,4893.0,14346.0,-0.00253884264927,12.0249539585,0.00239755326467,11.924635,0,1,1,59417.33,174119.7169,12.1371613621,-1,0,0,1,0
2017-03-10 09:45:00,12.12,12.12,12.02,12.02,6121.0,20467.0,-0.00988467874794,12.0239631668,-8.23946361295e-05,11.933717381,0,0,1,73778.4533333,247898.170233,12.1120911826,-1,0,0,1,0
2017-03-10 09:50:00,12.01,12.03,12.0,12.0,12500.0,32967.0,-0.00166389351082,12.0191705335,-0.000398590156857,11.9400300113,0,0,1,150125.0,398023.170233,12.0733815705,-1,0,0,1,0
2017-03-10 09:55:00,12.01,12.07,12.01,12.02,3055.0,36022.0,0.00166666666667,12.0193364268,1.38023924172e-05,11.9476462007,0,0,1,36761.8333333,434785.003567,12.0699851082,-1,0,0,1,0
2017-03-10 10:00:00,12.03,12.1,12.0,12.09,3900.0,39922.0,0.00582362728785,12.0334691414,0.00117583152221,11.9612037054,1,1,1,47047.0,481832.003567,12.069335293,-1,1,1,1,413
2017-03-10 10:05:00,12.06,12.1,12.03,12.05,4312.0,44234.0,-0.00330851943755,12.0367753131,0.000274748011435,11.9696604954,0,0,1,52002.72,533834.723567,12.0684252739,-1,0,1,1,414
2017-03-10 10:10:00,12.04,12.04,12.02,12.03,7804.0,52038.0,-0.00165975103734,12.0354202505,-0.000112576881344,11.9754071149,0,0,1,93882.12,627716.843567,12.0626627381,-1,0,1,1,415
2017-03-10 10:15:00,12.03,12.08,12.005,12.02,9361.0,61399.0,-0.000831255195345,12.0323362004,-0.000256247811606,11.9796540563,0,0,1,112659.635,740376.478567,12.0584452282,-1,0,1,1,415
2017-03-10 10:20:00,12.02,12.03,11.96,11.9772,7953.0,69352.0,-0.00356073211314,12.0213089603,-0.000916467084787,11.9794203367,0,0,1,95349.0472,835725.525767,12.0504891822,-1,0,1,1,417
2017-03-10 10:25:00,11.99,11.99,11.91,11.91,4600.0,73952.0,-0.00561066025448,11.9990471683,-0.00185186090284,11.972808876,0,0,1,54908.6666667,890634.192433,12.0434091361,-1,0,1,1,419
2017-03-10 10:30:00,11.9,11.92,11.9,11.92,1200.0,75152.0,0.000839630562552,11.9832377346,-0.00131755742185,11.9677794593,0,0,1,14296.0,904930.192433,12.0413321327,-1,0,1,1,419
2017-03-10 10:35:00,11.91,11.91,11.89,11.9,4900.0,80052.0,-0.00167785234899,11.9665901877,-0.00138923613885,11.9613242727,0,0,1,58310.0,963240.192433,12.0326811627,-1,0,1,1,420
2017-03-10 10:40:00,11.9,11.95,11.9,11.915,15200.0,95252.0,0.00126050420168,11.9562721501,-0.000862237059618,11.9569124372,0,0,0,181209.333333,1144449.52577,12.0149658355,-1,0,1,1,419
2017-03-10 10:45:00,11.88,11.9,11.86,11.9,3217.0,98469.0,-0.0012589173311,11.9450177201,-0.000941299251834,11.9514922051,0,0,0,38239.4066667,1182688.93243,12.0107742785,-1,0,1,1,420
2017-03-10 10:50:00,11.91,11.9212,11.885,11.9,6900.0,105369.0,0.0,11.9360141761,-0.000753748904748,11.9465881855,0,0,0,82124.26,1264813.19243,12.0036556524,-1,0,1,1,420
2017-03-10 10:55:00,11.89,11.89,11.87,11.89,2444.0,107813.0,-0.000840336134454,11.9268113409,-0.000771014099281,11.9411988345,0,0,0,29042.8666667,1293856.0591,12.0009280801,-1,0,1,1,420
2017-03-10 11:00:00,11.88,11.88,11.84,11.84,3566.0,111379.0,-0.00420521446594,11.9094490727,-0.00145573428463,11.9315608503,0,0,0,42268.9866667,1336125.04577,11.9962025675,-1,0,1,1,422
2017-03-10 11:05:00,11.85,11.86,11.777,11.777,3600.0,114979.0,-0.00532094594595,11.8829592582,-0.00222426867762,11.9168407693,0,0,0,42496.8,1378621.84577,11.9902055659,-1,0,1,1,424
2017-03-10 11:10:00,11.78,11.81,11.78,11.79,5711.0,120690.0,0.00110384648043,11.8643674065,-0.00156458094555,11.904760696,0,0,0,67351.7266667,1445973.57243,11.9808896548,-1,0,1,1,424
2017-03-10 11:15:00,11.8,11.8,11.76,11.77,4200.0,124890.0,-0.00169635284139,11.8454939252,-0.00159077013203,11.891926344,0,0,0,49462.0,1495435.57243,11.9740217186,-1,0,1,1,424
2017-03-10 11:20:00,11.77,11.78,11.76,11.78,3999.0,128889.0,0.000849617672048,11.8323951402,-0.00110580319632,11.8812666922,0,0,0,47081.56,1542517.13243,11.9677950208,-1,0,1,1,424
2017-03-10 11:25:00,11.785,11.89,11.785,11.88,9359.0,138248.0,0.00848896434635,11.8419161121,0.000804652976135,11.8811460549,1,0,0,110919.748333,1653436.88077,11.9599334585,-1,0,1,1,420
2017-03-10 11:30:00,11.88,11.94,11.88,11.9,7073.0,145321.0,0.0016835016835,11.8535328897,0.000980987997337,11.8829416687,0,0,0,84215.8533333,1737652.7341,11.9573408805,-1,0,1,1,420
2017-03-10 11:35:00,11.9,11.93,11.895,11.92,7662.0,152983.0,0.00168067226891,11.8668263118,0.00112147341901,11.8864710336,0,1,0,91292.73,1828945.4641,11.95522028,-1,0,1,1,419
2017-03-10 11:40:00,11.92,11.945,11.9,11.92,3900.0,156883.0,0.0,11.8774610494,0.000896173700225,11.8896642685,0,0,0,46494.5,1875439.9641,11.954386161,-1,0,1,1,419
2017-03-10 11:45:00,11.89,11.92,11.89,11.92,2850.0,159733.0,0.0,11.8859688395,0.000716297033617,11.8925533858,0,0,0,33943.5,1909383.4641,11.953594211,-1,0,1,1,419
2017-03-10 11:50:00,11.913,11.94,11.89,11.94,6379.0,166112.0,0.00167785234899,11.8967750716,0.000909158709666,11.8970721109,0,0,0,76058.9433333,1985442.40743,11.9524321388,-1,0,1,1,418
2017-03-10 11:55:00,11.9346,11.97,11.905,11.97,14246.0,180358.0,0.00251256281407,11.9114200573,0.0012310046703,11.9040176242,0,1,1,170215.956667,2155658.3641,11.952108385,-1,0,1,1,417
2017-03-10 12:00:00,11.97,11.98,11.945,11.95,4300.0,184658.0,-0.00167084377611,11.9191360458,0.000647780743403,11.9083968981,0,0,1,51420.8333333,2207079.19743,11.952253341,-1,0,1,1,418
2017-03-10 12:05:00,11.96,11.96,11.93,11.95,5700.0,190358.0,0.0,11.9253088367,0.000517889116125,11.9123590982,0,0,1,68096.0,2275175.19743,11.9520860559,-1,0,1,1,418
2017-03-10 12:10:00,11.94,11.965,11.94,11.95,14300.0,204658.0,0.0,11.9302470693,0.000414096836656,11.915943946,0,0,1,170908.833333,2446084.03077,11.9520567521,-1,0,1,1,418
2017-03-10 12:15:00,11.95,11.96,11.95,11.96,2200.0,206858.0,0.000836820083682,11.9361976555,0.000498781466783,11.9201397607,0,0,1,26304.6666667,2472388.69743,11.95210578,-1,0,1,1,418
2017-03-10 12:20:00,11.955,12.05,11.955,11.985,10978.0,217836.0,0.00209030100334,11.9459581244,0.000817720113858,11.9263169263,0,0,1,131699.406667,2604088.1041,11.9543514575,-1,0,1,1,417
2017-03-10 12:25:00,11.98,11.9922,11.98,11.99,3300.0,221136.0,0.000417188151857,11.9547664995,0.000737351917107,11.932381981,0,0,1,39558.42,2643646.5241,11.954844639,-1,0,1,1,417
2017-03-10 12:30:00,11.99,11.995,11.98,11.995,6296.0,227432.0,0.000417014178482,11.9628131996,0.000673095547294,11.9383456018,0,0,1,75489.04,2719135.5641,11.9558178449,1,0,1,1,416
2017-03-10 12:35:00,11.99,11.99,11.965,11.97,3900.0,231332.0,-0.00208420175073,11.9642505597,0.000120152346762,11.9413603064,0,0,1,46702.5,2765838.0641,11.9561412347,1,0,1,1,417
2017-03-10 12:40:00,11.96,11.96,11.93,11.93,2365.0,233697.0,-0.00334168755221,11.9574004477,-0.000572548351607,11.9402783725,0,0,1,28238.1,2794076.1641,11.9559778863,1,0,1,1,419
2017-03-10 12:45:00,11.93,11.93,11.87,11.88,3700.0,237397.0,-0.00419111483655,11.9419203582,-0.00129460325566,11.9345375751,0,0,1,44005.3333333,2838081.49743,11.9550015267,-1,0,1,1,420
2017-03-10 12:50:00,11.86,11.91,11.86,11.9,4718.0,242115.0,0.0016835016835,11.9335362866,-0.000702070637524,11.9312482822,0,0,1,56097.02,2894178.51743,11.9537348675,-1,0,1,1,420
2017-03-10 12:55:00,11.89,11.91,11.87,11.9,16251.0,258366.0,0.0,11.9268290292,-0.0005620511096,11.9282722554,0,0,0,193278.56,3087457.07743,11.9499356627,-1,0,1,1,420
