,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-07 09:35:00,3.0499,3.0786,3.03,3.03,10320.0,0.00325657894737,1,1,3.0,1,3.02788664194,0.0018208608782,3.008995,0.0,1,1,1,31505.24,31505.24,10320.0,3.05283333333,-1,0,0,1,0.0,0,0.0,20170416 01:52:46
2017-04-07 09:40:00,3.0289,3.0479,3.01,3.01,9092.0,-0.00688547165481,0,0,3.009432,1,3.02808931355,6.69350062983e-05,3.01089071429,0.0,0,0,1,27539.0618667,59044.3018667,19412.0,3.04163928841,-1,0,0,1,0.0,0,0.0,20170416 01:52:46
2017-04-07 09:45:00,3.01,3.0393,3.01,3.03,10901.0,-0.00623988906864,0,0,3.0786,-1,3.02447145084,-0.00119476750393,3.01080588435,0.0,0,0,1,32918.4764333,91962.7783,30313.0,3.03377357239,-1,0,0,1,0.0,0,0.0,20170416 01:52:46
2017-04-07 09:50:00,2.99,3.015,2.99,3.01,15100.0,-0.00664451827243,0,0,3.075856,-1,3.01757716067,-0.00227950247861,3.00882437156,0.0,0,0,1,45274.8333333,137237.611633,45413.0,3.02198955439,-1,0,0,1,0.0,0,0.0,20170416 01:52:46
2017-04-07 09:55:00,2.97,3.0,2.97,2.99,3164.0,-0.0066889632107,0,0,3.06898752,-1,3.00806172854,-0.0031533351521,3.00512681236,0.0,0,0,1,9428.72,146666.331633,48577.0,3.01925461913,-1,0,0,1,0.0,0,0.0,20170416 01:52:46
2017-04-07 10:00:00,2.96,2.979,2.955,2.975,7800.0,-0.003367003367,0,0,3.0571090176,-1,2.99844938283,-0.00319552807602,3.00082902071,-1.0,0,0,0,23124.4,169790.731633,56377.0,3.01170214154,-1,0,0,1,0.0,0,0.0,20170416 01:52:46
2017-04-07 10:05:00,2.98,2.98,2.95,2.95,7722.0,0.00675675675676,1,1,3.04077157478,-1,2.99475950627,-0.00123059491599,2.99884530445,0.0,1,0,0,22934.34,192725.071633,64099.0,3.00667828879,-1,0,0,1,0.0,0,0.0,20170416 01:52:46
2017-04-07 10:10:00,2.985,2.99,2.98,2.98,5051.0,0.00167785234899,1,1,3.02261725983,-1,2.99280760501,-0.000651772287225,2.99752670403,0.0,0,0,0,15077.235,207802.306633,69150.0,3.00509481755,-1,0,0,1,0.0,0,0.0,20170416 01:52:46
2017-04-07 10:15:00,3.03,3.04,2.99,2.99,35610.0,0.0150753768844,1,1,2.95,1,3.00024608401,0.00248545178282,3.00061939888,0.0,1,1,0,107542.2,315344.506633,104760.0,3.01016138443,-1,0,0,1,0.0,0,0.0,20170416 01:52:46
2017-04-07 10:20:00,3.025,3.055,3.02,3.035,24149.0,-0.0016501650165,0,0,2.9536,1,3.00519686721,0.00165012570949,3.00294136089,1.0,0,1,1,73251.9666667,388596.4733,128909.0,3.01450227137,-1,0,0,1,0.0,0,0.0,20170416 01:52:46
