Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20
2017-04-27 09:50:00,9.355,9.365,9.345,9.365,4304.0,,,,,0
2017-04-27 09:55:00,9.365,9.365,9.355,9.355,4289.0,-0.00106780565937,,,,0
2017-04-27 10:00:00,9.355,9.355,9.325,9.345,25717.0,-0.00106894708712,,,,0
2017-04-27 10:10:00,9.365,9.365,9.345,9.345,7501.0,0.0,,,,0
2017-04-27 10:15:00,9.345,9.365,9.345,9.365,15186.0,0.00214018191546,,,,0
2017-04-27 10:20:00,9.365,9.365,9.365,9.365,14365.0,0.0,,,,0
2017-04-27 10:25:00,9.365,9.365,9.355,9.355,11301.0,-0.00106780565937,,,,0
2017-04-27 10:30:00,9.355,9.355,9.345,9.345,10702.0,-0.00106894708712,,,,0
2017-04-27 10:35:00,9.345,9.345,9.335,9.335,34526.0,-0.00107009095773,9.35277777778,,,0
2017-04-27 10:40:00,9.335,9.335,9.325,9.325,23654.0,-0.00107123727906,9.34722222222,-0.000594000594,,0
2017-04-27 10:45:00,9.325,9.325,9.325,9.325,9077.0,0.0,9.34277777778,-0.000475482912333,,0
2017-04-27 10:50:00,9.325,9.325,9.315,9.315,30704.0,-0.00107238605898,9.33722222222,-0.000594636379854,,0
2017-04-27 10:55:00,9.315,9.315,9.315,9.315,9119.0,0.0,9.33277777778,-0.000475992146129,,0
2017-04-27 11:05:00,9.315,9.325,9.315,9.325,27105.0,0.00107353730542,9.33122222222,-0.000166676587892,,0
2017-04-27 11:10:00,9.325,9.325,9.325,9.325,23106.0,0.0,9.32997777778,-0.000133363498887,,0
2017-04-27 11:20:00,9.315,9.315,9.315,9.315,13295.0,-0.00107238605898,9.32698222222,-0.000321067812475,,0
2017-04-27 11:25:00,9.315,9.315,9.315,9.315,7746.0,0.0,9.32458577778,-0.000256936744099,,0
2017-04-27 11:30:00,9.315,9.315,9.315,9.315,10086.0,0.0,9.32266862222,-0.000205602222044,,0
2017-04-27 15:50:00,9.315,9.315,9.315,9.315,28728.0,0.0,9.32113489778,-0.000164515602409,,0
