,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-12 09:35:00,12.98,13.12,12.94,13.11,371683.0,-0.00991609458429,0,0,13.13,-1,13.0408030921,-0.00116427455031,13.025,0.0,0,0,1,4836834.77333,4836834.77333,371683.0,13.0133333333,1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 09:40:00,13.1384,13.18,12.93,12.96,361690.0,0.0122033898305,1,1,12.93,1,13.0603224737,0.00149679290753,13.0358,0.0,1,1,1,4731917.932,9568752.70533,733373.0,13.0475933874,1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 09:45:00,13.1206,13.22,13.06,13.15,293642.0,-0.00135480728247,0,0,12.93,1,13.072377979,0.000923063368897,13.0438761905,0.0,0,0,1,3856556.99507,13425309.7004,1027015.0,13.0721651586,1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 09:50:00,13.22,13.28,13.12,13.12,511428.0,0.00757587305459,1,1,12.93,1,13.1019023832,0.00225853354735,13.0606498866,0.0,1,1,1,6754259.12,20179568.8204,1538443.0,13.1168777916,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 09:55:00,13.14,13.25,13.12,13.23,233160.0,-0.00605143721634,0,0,12.972,1,13.1095219065,0.000581558551155,13.0682070403,0.0,0,0,1,3070717.2,23250286.0204,1771603.0,13.1238691854,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 10:00:00,13.0887,13.16,13.04,13.15,300364.0,-0.00390410958904,0,0,13.00896,1,13.1053575252,-0.000317660806842,13.0701587507,0.0,0,0,1,3933637.02893,27183923.0493,2071967.0,13.1198629367,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 10:05:00,13.0836,13.15,13.06,13.1,137033.0,-0.000389649086617,0,0,13.04,1,13.1010060202,-0.000332040162699,13.0714388697,0.0,0,0,1,1794839.96293,28978763.0123,2209000.0,13.1184984211,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 10:10:00,13.1703,13.23,13.085,13.09,160869.0,0.00662661652756,1,1,13.04,1,13.1148648161,0.00105784211859,13.0808542154,0.0,1,1,1,2117320.2419,31096083.2542,2369869.0,13.1214355115,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 10:15:00,13.15,13.2,13.1,13.1999,156553.0,-0.00154134681822,0,0,13.06,1,13.1218918529,0.000535807030402,13.0874395283,0.0,0,0,1,2058671.95,33154755.2042,2526422.0,13.1232055469,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 10:20:00,13.13,13.21,13.12,13.17,146991.0,-0.00152091254753,0,0,13.085,1,13.1235134823,0.000123581983085,13.0914929065,0.0,0,0,1,1933421.62,35088176.8242,2673413.0,13.1248620487,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 10:25:00,13.06,13.1499,13.05,13.1499,193756.0,-0.00533130236101,0,0,13.28,-1,13.1108107859,-0.000967934119434,13.0884935821,0.0,0,0,1,2535613.72813,37623790.5523,2867169.0,13.1222786492,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 10:30:00,13.08,13.0924,12.992,13.0636,308275.0,0.00153139356815,1,1,13.2708,-1,13.1046486287,-0.000470005804657,13.0876846695,0.0,0,0,1,4024468.47,41648259.0223,3175444.0,13.1157277604,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 10:35:00,13.01,13.084,12.99,13.07,122892.0,-0.00535168195719,0,0,13.248496,-1,13.085718903,-0.00144450463914,13.0802861296,0.0,0,0,1,1601036.976,43249295.9983,3298336.0,13.1124591304,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 10:40:00,13.01,13.04,12.93,13.01,404059.0,0.0,0,0,13.21747648,-1,13.0705751224,-0.001157275401,13.0735922125,-1.0,0,0,0,5250073.27333,48499369.2716,3702395.0,13.099458397,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 10:45:00,12.95,13.013,12.94,13.0009,179635.0,-0.00461183704842,0,0,13.1714802432,-1,13.0464600979,-0.00184498572151,13.0618215256,0.0,0,0,0,2329446.80167,50828816.0733,3882030.0,13.0933599362,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 10:50:00,12.8798,12.94,12.83,12.94,687079.0,-0.00542084942085,0,0,13.1328434043,-1,13.0131280783,-0.00255487077169,13.0444861422,0.0,0,0,0,8851821.97807,59680638.0514,4569109.0,13.061767196,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 10:55:00,12.8927,12.94,12.8,12.86,404878.0,0.00100156834733,1,1,13.0722747234,-1,12.9890424626,-0.00185087056068,13.0300303191,0.0,0,0,0,5213843.43687,64894481.4882,4973987.0,13.0467734412,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 11:00:00,12.9,12.95,12.89,12.8964,93571.0,0.000566211887347,0,0,13.0178197787,-1,12.9712339701,-0.00137103967295,13.0176464792,0.0,0,0,0,1208313.51333,66102795.0016,5067558.0,13.044309508,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 11:05:00,12.9632,13.0011,12.88,12.9,224181.0,0.0048992248062,1,1,12.8,1,12.9696271761,-0.000123873644381,13.0124611002,0.0,1,0,0,2902718.0061,69005513.0077,5291739.0,13.0402336562,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 11:10:00,13.0589,13.07,12.951,12.96,283536.0,0.00738243643545,1,1,12.808044,1,12.9874817409,0.00137664441224,13.0168838526,0.0,1,1,0,3693519.5088,72699032.5165,5575275.0,13.0395419986,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
2017-04-12 11:15:00,13.07,13.16,13.03,13.0589,492494.0,0.000849995022552,0,0,12.82900048,1,13.0039853927,0.00127073532452,13.0219425333,0.0,0,1,0,6445104.81333,79144137.3298,6067769.0,13.0433668997,-1,0,0,1,0.0,0,0.0,20170416 00:04:35
