Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,timestamp
2017-03-16 09:35:00,20.83,21.01,20.75,20.966,27985.0,27985.0,0.00172001911132,20.9400130535,0.000310350947905,20.921915,0.0,0,0,1,585129.036667,585129.036667,20.9086666667,1,0,0,1,0.0,0,20170317 09:30:54
2017-03-16 09:40:00,20.9825,20.99,20.69,20.802,51884.0,79869.0,-0.00782218830487,20.9124104428,-0.00131817542921,20.9104945238,0.0,0,0,1,1080605.36267,1665734.39933,20.8558314156,1,0,0,1,0.0,0,20170317 09:30:54
2017-03-16 09:45:00,20.8199,20.8623,20.64,20.64,11773.0,91642.0,-0.00778771271993,20.8579283542,-0.00260525149431,20.8847331406,-1.0,0,0,0,243867.0993,1909601.49863,20.8376235638,1,0,0,1,0.0,0,20170317 09:30:54
2017-03-16 09:50:00,20.64,20.66,20.53,20.61,68688.0,160330.0,-0.00145348837209,20.8083426834,-0.0023773056462,20.8585680796,0.0,0,0,0,1414972.8,3324574.29863,20.7358217341,1,0,0,1,0.0,0,20170317 09:30:54
2017-03-16 09:55:00,20.6101,20.6101,20.5,20.57,32383.0,192713.0,-0.00194080543426,20.7606741467,-0.00229083773758,20.8310854053,0.0,0,0,0,665795.559433,3990369.85807,20.7062827005,1,0,0,1,0.0,0,20170317 09:30:54
2017-03-16 10:00:00,20.57,20.69,20.5,20.69,24805.0,217518.0,0.00583373845406,20.7465393174,-0.000680846355979,20.8176487001,0.0,1,0,0,511644.466667,4502014.32473,20.6972035635,1,0,0,1,0.0,0,20170317 09:30:54
2017-03-16 10:05:00,20.65,20.74,20.62,20.74,15296.0,232814.0,0.00241662638956,20.7452314539,-6.30400787504e-05,20.8102535858,0.0,0,0,0,316627.2,4818641.52473,20.6973872909,1,0,0,1,0.0,0,20170317 09:30:54
2017-03-16 10:10:00,20.735,20.76,20.69,20.69,23040.0,255854.0,-0.00241080038573,20.7341851631,-0.000532473730285,20.7988008633,0.0,0,0,0,477235.2,5295876.72473,20.6988232536,1,0,0,1,0.0,0,20170317 09:30:54
2017-03-16 10:15:00,20.6687,20.6715,20.61,20.67,8897.0,264751.0,-0.000966650555824,20.7213481305,-0.000619124046657,20.7865341144,0.0,0,0,0,183727.4985,5479604.22323,20.6971993429,1,0,0,1,0.0,0,20170317 09:30:54
2017-03-16 10:20:00,20.6636,20.69,20.608,20.62,4200.0,268951.0,-0.00241896468312,20.7010785044,-0.000978200161988,20.7706737226,0.0,0,0,0,86685.2,5566289.42323,20.6962956941,1,0,0,1,0.0,0,20170317 09:30:54
