Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-13 09:35:00,125.0,126.17,124.81,125.8,27311.0,27311.0,0.0131271643714,124.526557127,0.00256312165817,124.32925,0.0,1,1,1,3430079.52667,3430079.52667,125.593333333,-1,0,0,1,0
2017-03-13 09:40:00,125.64,125.73,125.51,125.64,2363.0,29674.0,-0.00127186009539,124.749245701,0.00178828179151,124.454083333,0.0,0,1,1,296855.813333,3726935.34,125.595987733,-1,0,0,1,0
2017-03-13 09:45:00,125.69,126.23,125.6899,126.06,15855.0,45529.0,0.00334288443171,125.011396561,0.00210142240349,124.607027778,0.0,1,1,1,1997623.7715,5724559.1115,125.734347592,-1,0,0,1,0
2017-03-13 09:50:00,126.07,126.07,125.5,125.61,78057.0,123586.0,-0.00356972870062,125.131117249,0.000957678188401,124.702548942,0.0,0,0,1,9813846.42,15538405.5315,125.729496314,-1,0,0,1,0
2017-03-13 09:55:00,125.59,125.6,125.07,125.4,35100.0,158686.0,-0.0016718414139,125.184893799,0.000429761608565,124.768972852,0.0,0,0,1,4400019.0,19938424.5315,125.647029552,-1,0,0,1,0
2017-03-13 10:00:00,125.5,125.6999,125.35,125.51,18420.0,177106.0,0.000877192982456,125.249915039,0.000519401648323,124.839546866,0.0,0,0,1,2312077.786,22250502.3175,125.633814312,-1,0,0,1,0
2017-03-13 10:05:00,125.555,125.64,125.45,125.6,7476.0,184582.0,0.000717074336706,125.319932031,0.000559018280575,124.911970974,0.0,0,0,1,938711.48,23189213.7975,125.630959668,-1,0,0,1,0
2017-03-13 10:10:00,125.53,125.72,125.49,125.7,8400.0,192982.0,0.000796178343949,125.395945625,0.000606556295442,124.987021358,0.0,0,0,1,1055348.0,24244561.7975,125.631208079,-1,0,0,1,0
2017-03-13 10:15:00,125.66,125.66,125.36,125.53,32800.0,225782.0,-0.00135242641209,125.4227565,0.000213809743535,125.038733609,0.0,0,0,1,4116946.66667,28361508.4642,125.614568319,-1,0,0,1,0
2017-03-13 10:20:00,125.593,126.44,125.593,126.2954,20190.0,245972.0,0.00609734724767,125.5972852,0.00139152339535,125.158416123,0.0,1,1,1,2546150.132,30907658.5962,125.655190819,-1,0,0,1,0
