Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-13 09:35:00,12.12,12.19,12.1,12.13,100697.0,100697.0,-0.017017828201,12.1715745121,-0.000853197767524,12.151325,0.0,0,0,1,1222461.58,1222461.58,12.14,1,0,0,1,0
2017-03-13 09:40:00,12.135,12.14,12.06,12.065,126744.0,227441.0,-0.00535861500412,12.1502596097,-0.0017512033793,12.1431035714,0.0,0,0,1,1532123.72,2754585.3,12.1112081815,1,0,0,1,0
2017-03-13 09:45:00,12.07,12.15,12.06,12.145,145985.0,373426.0,0.00663075010361,12.1492076877,-8.65760870431e-05,12.1432841837,0.0,1,0,1,1769094.89167,4523680.19167,12.1139936471,1,0,0,1,0
2017-03-13 09:50:00,12.145,12.17,12.07,12.08,144976.0,518402.0,-0.00535199670646,12.1353661502,-0.00113929549174,12.1372571186,-1.0,0,0,0,1755176.10667,6278856.29833,12.111944588,1,0,0,1,0
2017-03-13 09:55:00,12.08,12.105,12.07,12.095,83919.0,602321.0,0.0012417218543,12.1272929201,-0.000665264643651,12.1332326311,0.0,0,0,0,1014580.71,7293437.00833,12.1088871355,1,0,0,1,0
2017-03-13 10:00:00,12.1,12.1,12.04,12.08,96367.0,698688.0,-0.00124018189334,12.1178343361,-0.000779941912203,12.1281628567,0.0,0,0,0,1163470.91333,8456907.92167,12.103983354,1,0,0,1,0
2017-03-13 10:05:00,12.08,12.11,12.06,12.1,58140.0,756828.0,0.00165562913907,12.1142674689,-0.000294348571292,12.1254806799,0.0,0,0,0,702912.6,9159820.52167,12.102909144,1,0,0,1,0
2017-03-13 10:10:00,12.1,12.11,12.08,12.105,35081.0,791909.0,0.000413223140496,12.1124139751,-0.00015300089617,12.1235301389,0.0,0,0,0,424421.631667,9584242.15333,12.1027064389,1,0,0,1,0
2017-03-13 10:15:00,12.1,12.105,12.07,12.075,79980.0,871889.0,-0.00247831474597,12.1049311801,-0.000617779002495,12.1189082209,0.0,0,0,0,966425.0,10550667.1533,12.1009293079,1,0,0,1,0
2017-03-13 10:20:00,12.07,12.08,12.04,12.05,112293.0,984182.0,-0.00207039337474,12.0939449441,-0.00090758351743,12.1123455332,0.0,0,0,0,1353879.27,11904546.4233,12.095879038,-1,0,0,1,0
2017-03-13 10:25:00,12.055,12.1,12.05,12.095,45444.0,1029626.0,0.00373443983402,12.0941559553,1.744767204e-05,12.1106935777,0.0,1,0,0,549039.26,12453585.6833,12.0952517548,-1,0,0,1,0
2017-03-13 10:30:00,12.095,12.14,12.09,12.13,48816.0,1078442.0,0.00289375775114,12.1013247642,0.000592749835091,12.1125322846,0.0,0,0,0,591649.92,13045235.6033,12.0963719916,1,0,0,1,0
2017-03-13 10:35:00,12.13,12.135,12.1,12.11,33737.0,1112179.0,-0.00164880461665,12.1030598114,0.000143376629604,12.1122911146,0.0,0,0,0,408723.755,13453959.3583,12.0969370563,1,0,0,1,0
2017-03-13 10:40:00,12.11,12.12,12.1,12.11,70782.0,1182961.0,0.0,12.1044478491,0.000114684860554,12.1120729132,0.0,0,0,0,857170.02,14311129.3783,12.0977186723,1,0,0,1,0
2017-03-13 10:45:00,12.115,12.115,12.08,12.105,99647.0,1282608.0,-0.000412881915772,12.1045582793,9.12310770174e-06,12.1113993024,0.0,0,0,0,1205728.7,15516858.0783,12.0978959108,1,0,0,1,0
2017-03-13 10:50:00,12.1,12.11,12.09,12.09,29880.0,1312488.0,-0.00123915737299,12.1016466234,-0.00024054209891,12.1093612736,0.0,0,0,0,361448.4,15878306.4783,12.0978679259,1,0,0,1,0
2017-03-13 10:55:00,12.095,12.1,12.06,12.06,57040.0,1369528.0,-0.00248138957816,12.0933172987,-0.000688280276486,12.1046602,0.0,0,0,0,688662.933333,16566969.4117,12.0968460752,-1,0,0,1,0
2017-03-13 11:00:00,12.06,12.075,12.05,12.06,55097.0,1424625.0,0.0,12.086653839,-0.000551003466007,12.1004068476,0.0,0,0,0,664561.648333,17231531.06,12.0954855208,-1,0,0,1,0
2017-03-13 11:05:00,12.06,12.0676,12.05,12.05,31725.0,1456350.0,-0.000829187396352,12.0793230712,-0.000606517560224,12.0956061954,0.0,0,0,0,382472.37,17614003.43,12.0946224671,-1,0,0,1,0
2017-03-13 11:10:00,12.055,12.12,12.05,12.116,78890.0,1535240.0,0.00547717842324,12.086658457,0.000607267950249,12.0975484625,0.0,1,0,0,954200.846667,18568204.2767,12.0946589958,-1,0,0,1,0
2017-03-13 11:15:00,12.12,12.12,12.09,12.095,43477.0,1578717.0,-0.00173324529548,12.0883267656,0.000138028936237,12.0973057518,0.0,0,0,0,526144.161667,19094348.4383,12.0948519832,-1,0,0,1,0
2017-03-13 11:20:00,12.095,12.15,12.09,12.145,54104.0,1632821.0,0.00413393964448,12.0996614124,0.000937652258034,12.1018480612,0.0,1,0,0,656191.346667,19750539.785,12.0959613975,1,0,0,1,0
2017-03-13 11:25:00,12.15,12.17,12.125,12.15,186756.0,1819577.0,0.000411692054343,12.10972913,0.000832066052667,12.1064339601,1.0,0,0,1,2268774.14,22019313.925,12.101336698,1,0,0,1,0
2017-03-13 11:30:00,12.16,12.22,12.14,12.205,609882.0,2429459.0,0.00452674897119,12.128783304,0.0015734599679,12.115821202,0.0,1,1,1,7433445.11,29452759.035,12.1231759972,1,0,0,1,0
2017-03-13 11:35:00,12.2035,12.21,12.18,12.195,100821.0,2530280.0,-0.000819336337567,12.1420266432,0.00109189346322,12.1233620399,0.0,0,1,1,1229512.095,30682271.13,12.1260378812,1,0,0,1,0
2017-03-13 11:40:00,12.195,12.1955,12.14,12.155,198326.0,2728606.0,-0.00328003280033,12.1446213145,0.000213693433675,12.126375179,0.0,0,0,1,2412338.301,33094609.431,12.1287607778,1,0,0,1,0
2017-03-13 11:45:00,12.155,12.16,12.15,12.15,42179.0,2770785.0,-0.00041135335253,12.1456970516,8.8577244548e-05,12.1286251619,0.0,0,0,1,512615.446667,33607224.8777,12.12913484,1,0,0,1,0
2017-03-13 11:50:00,12.155,12.16,12.15,12.155,127591.0,2898376.0,0.000411522633745,12.1475576413,0.000153189204851,12.1311370513,0.0,0,0,1,1550868.605,35158093.4827,12.1302734644,1,0,0,1,0
2017-03-13 11:55:00,12.15,12.2,12.15,12.195,97401.0,2995777.0,0.00329082682024,12.157046113,0.000781101190802,12.1372192368,0.0,1,0,1,1186506.515,36344599.9977,12.1319443996,1,0,0,1,0
2017-03-13 12:00:00,12.2,12.2,12.19,12.195,75418.0,3071195.0,0.0,12.1646368904,0.00062439323834,12.1427221667,0.0,0,0,1,919722.51,37264322.5077,12.1334928286,1,0,0,1,0
2017-03-13 12:05:00,12.2,12.21,12.19,12.195,198767.0,3269962.0,0.0,12.1707095123,0.000499202891761,12.1477010079,0.0,0,0,1,2424626.12167,39688948.6293,12.1374342055,1,0,0,1,0
2017-03-13 12:10:00,12.2,12.2,12.14,12.15,157914.0,3427876.0,-0.00369003690037,12.1665676099,-0.000340317256397,12.1479199596,0.0,0,0,1,1920760.62,41609709.2493,12.138627316,1,0,0,1,0
2017-03-13 12:15:00,12.16,12.2,12.15,12.195,67512.0,3495388.0,0.0037037037037,12.1722540879,0.000467385560711,12.1524037729,0.0,1,0,1,822408.68,42432117.9293,12.1394586035,1,0,0,1,0
2017-03-13 12:20:00,12.195,12.2,12.17,12.185,75430.0,3570818.0,-0.000820008200082,12.1748032703,0.000209425666028,12.1555081755,0.0,0,0,1,919114.55,43351232.4793,12.1404206205,1,0,0,1,0
2017-03-13 12:25:00,12.185,12.2,12.18,12.195,27518.0,3598336.0,0.000820681165367,12.1788426163,0.000331779154525,12.1592693017,0.0,0,0,1,335490.283333,43686722.7627,12.1408125208,1,0,0,1,0
2017-03-13 12:30:00,12.195,12.2,12.19,12.195,34714.0,3633050.0,0.0,12.182074093,0.000265335290902,12.1626722253,0.0,0,0,1,423337.23,44110059.9927,12.1413302852,1,0,0,1,0
2017-03-13 12:35:00,12.195,12.2,12.19,12.19,45862.0,3678912.0,-0.000410004100041,12.1836592744,0.000130124097641,12.1652748705,0.0,0,0,1,559210.653333,44669270.646,12.1419785649,1,0,0,1,0
2017-03-13 12:40:00,12.19,12.2,12.18,12.185,54487.0,3733399.0,-0.000410172272354,12.1839274195,2.20085864973e-05,12.1671534543,0.0,0,0,1,664105.718333,45333376.3643,12.1426550884,1,0,0,1,0
2017-03-13 12:45:00,12.185,12.2,12.18,12.2,40878.0,3774277.0,0.00123102174805,12.1871419356,0.000263832505276,12.1702816967,0.0,0,0,1,498439.08,45831815.4443,12.1432039684,1,0,0,1,0
2017-03-13 12:50:00,12.195,12.205,12.19,12.195,67093.0,3841370.0,-0.000409836065574,12.1887135485,0.000128956640077,12.1726358209,0.0,0,0,1,818310.956667,46650126.401,12.1441377428,1,0,0,1,0
2017-03-13 12:55:00,12.195,12.2,12.19,12.2,67544.0,3908914.0,0.000410004100041,12.1909708388,0.00018519512268,12.1752419332,0.0,0,0,1,823811.653333,47473938.0543,12.1450454153,1,0,0,1,0
2017-03-13 13:00:00,12.19,12.2,12.18,12.2,97373.0,4006287.0,0.0,12.192776671,0.000148128665438,12.1775998443,0.0,0,0,1,1187301.44667,48661239.501,12.1462190554,1,0,0,1,0
2017-03-13 13:05:00,12.195,12.205,12.19,12.195,92003.0,4098290.0,-0.000409836065574,12.1932213368,3.64696085715e-05,12.179257002,0.0,0,0,1,1122129.92333,49783369.4243,12.1473515599,1,0,0,1,0
2017-03-13 13:10:00,12.195,12.2,12.19,12.19,44763.0,4143053.0,-0.000410004100041,12.1925770695,-5.2838158853e-05,12.1802801446,0.0,0,0,1,545810.18,50329179.6043,12.1478483631,1,0,0,1,0
2017-03-13 13:15:00,12.2,12.2,12.19,12.2,22590.0,4165643.0,0.000820344544709,12.1940616556,0.000121761470016,12.1821582261,0.0,0,0,1,275522.7,50604702.3043,12.1481131015,1,0,0,1,0
2017-03-13 13:20:00,12.19,12.2,12.19,12.19,12376.0,4178019.0,-0.000819672131148,12.1932493245,-6.66169433234e-05,12.1829050617,0.0,0,0,1,150904.693333,50755606.9977,12.1482470515,1,0,0,1,0
